timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
213045946,213045671,42042859,60.1877325,24.832678599999998,-3.9658961,-8.825419,-11.060692,0.1979316,0.09433211,2.0861626e-07,-0.5534144,-1.6260864,-0.6689773,-0.7454311,-0.025199575,0.050895337,0.014763279,-1.4861139,2.1158066,-0.124572404,-1.9597918,0.003521848,0.14827889,-0.03770409,7.2378476e-05,-9.696816,8.238354,0.2462425,0.23139653,0.11943125,0.06514817,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
213545964,213545671,42042859,60.1877325,24.832678599999998,-4.177203,-9.472533,-11.4030695,0.1979316,0.09433211,2.0861626e-07,-0.23298329,-0.86805606,-0.59263355,-0.66820323,-0.025199575,0.050895337,0.014763279,-1.210024,0.13950709,1.2848397,-1.9371744,0.0026220675,0.17586009,-0.03770409,6.788569e-05,-9.696816,8.580731,0.246829,0.23175538,0.1354653,0.06532472,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214045966,214045671,42042859,60.1877325,24.832678599999998,-4.248658,-9.803576,-11.713691,0.1979316,0.09433211,2.0861626e-07,-0.059864417,-0.38385394,-0.62708354,-0.6799666,-0.025199575,0.050895337,0.014763279,-0.086157024,2.6517258,-1.4574709,-1.9194611,0.0018109411,0.1973963,-0.03770409,6.48946e-05,-9.696816,8.891353,0.24730821,0.23265488,0.13254324,0.065444335,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214545949,214545671,42042859,60.1877325,24.832678599999998,-4.230302,-9.898881,-12.028839,0.1979316,0.09433211,2.0861626e-07,0.06215987,-0.07894094,-0.68726444,-0.7084137,-0.025199575,0.050895337,0.014763279,0.6498965,3.0159307,-1.3426827,-1.9130979,0.0013942275,0.2062619,-0.03770409,6.4051856e-05,-9.696816,9.206501,0.24859998,0.23343292,0.12680994,0.06561899,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215045958,215045671,42042859,60.1877325,24.832678599999998,-4.1965594,-9.896601,-12.344072,0.1979316,0.09433211,2.0861626e-07,0.10293737,-0.051360987,-0.70000386,-0.68714863,-0.025199575,0.050895337,0.014763279,-1.2668705,-2.2037733,1.5705844,-1.9171258,0.0012018523,0.19842546,-0.03770409,6.411834e-05,-9.696816,9.521734,0.2507083,0.23461404,0.121177405,0.06588641,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215546007,215545671,42042859,60.1877325,24.832678599999998,-4.129783,-9.860435,-12.642307,0.1979316,0.09433211,2.0861626e-07,0.12474113,0.1114781,-0.70611006,-0.6600538,-0.025199575,0.050895337,0.014763279,2.3296525,-0.46685013,-2.8477964,-1.9335338,0.0011249656,0.18349136,-0.03770409,6.459154e-05,-9.696816,9.819969,0.25376558,0.23626785,0.119059004,0.066322096,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216045962,216045671,42042859,60.1877325,24.832678599999998,-4.053242,-9.75388,-12.927527,0.1979316,0.09433211,2.0861626e-07,0.05361769,0.15545304,-0.6628444,-0.5988312,-0.025199575,0.050895337,0.014763279,0.14325029,0.22914505,-1.5438238,-1.9620949,0.00108689,0.15520191,-0.03770409,6.50891e-05,-9.696816,10.105189,0.25693923,0.23865181,0.11809121,0.06684147,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216545947,216545671,42042859,60.1877325,24.832678599999998,-4.019024,-9.73573,-13.17854,0.1979316,0.09433211,2.0861626e-07,-0.085654646,-0.22078833,-0.54494965,-0.4644017,-0.025199575,0.050895337,0.014763279,0.5997348,-2.8682134,-2.1825092,-1.9597499,0.001075817,0.15905978,-0.03770409,6.5253924e-05,-9.696816,10.356202,0.25912786,0.24031109,0.11608292,0.0670486,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217045978,217045671,42042859,60.1877325,24.832678599999998,-4.0535474,-9.858936,-13.372268,0.1979316,0.09433211,2.0861626e-07,-0.109616786,-0.2853575,-0.5732969,-0.46915993,-0.025199575,0.050895337,0.014763279,-1.9876271,3.8297005,1.144073,-1.952916,0.001074777,0.16880082,-0.03770409,6.480678e-05,-9.696816,10.54993,0.2588103,0.24112034,0.11351644,0.06676393,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217545984,217545671,42042859,60.1877325,24.832678599999998,-4.066387,-9.90541,-13.574085,0.1979316,0.09433211,2.0861626e-07,0.008769678,-0.018955326,-0.6007345,-0.46979365,-0.025199575,0.050895337,0.014763279,-3.6128447,3.0784695,1.94282,-1.9396838,0.0010736228,0.18178226,-0.03770409,6.4414155e-05,-9.696816,10.751747,0.25828096,0.24219756,0.11146952,0.066534,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218045960,218045671,42042859,60.1877325,24.832678599999998,-4.1338243,-9.9650955,-13.785278,0.1979316,0.09433211,2.0861626e-07,-0.25206935,-0.6575793,-0.6124323,-0.46948695,-0.025199575,0.050895337,0.014763279,0.29040995,-2.607192,0.032376308,-1.9229833,0.0010746189,0.20450272,-0.03770409,6.416696e-05,-9.696816,10.96294,0.25787744,0.2423674,0.110940084,0.066288315,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218545959,218545675,42042859,60.1877325,24.832678599999998,-4.3874593,-10.534727,-13.999942,0.1979316,0.09433211,2.0861626e-07,-0.6359524,-1.5504739,-0.56903267,-0.44279304,-0.025199575,0.050895337,0.014763279,0.7273466,2.2200751,0.38740313,-1.941357,0.0010139514,0.17811128,-0.03770409,6.357045e-05,-9.696816,11.177604,0.25750658,0.24235067,0.1179495,0.06623072,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219045946,219045671,42042859,60.1877325,24.832678599999998,-4.665228,-11.239622,-14.283803,0.1979316,0.09433211,2.0861626e-07,-0.5379671,-1.2577149,-0.72260475,-0.5972419,-0.025199575,0.050895337,0.014763279,-0.14007133,0.55510455,3.812844,-1.9615477,0.0009206918,0.15373299,-0.03770409,6.313092e-05,-9.696816,11.461465,0.25732836,0.24286887,0.115216546,0.06625791,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219545963,219545671,42042859,60.1877325,24.832678599999998,-4.923869,-11.852098,-14.499191,0.1979316,0.09433211,2.0861626e-07,-0.5167852,-1.1237849,-0.45787975,-0.33106384,-0.025199575,0.050895337,0.014763279,-4.7897124,-0.44838744,4.156604,-1.9589133,0.0008989493,0.15455097,-0.03770409,6.2965024e-05,-9.696816,11.676853,0.25731197,0.2427451,0.110399544,0.06626652,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
220045961,220045671,42042859,60.1877325,24.832678599999998,-5.1809063,-12.475497,-14.672577,0.1979316,0.09433211,2.0861626e-07,-0.46044362,-1.1956061,-0.3727946,-0.25802985,-0.025199575,0.050895337,0.014763279,1.5148561,0.7883994,5.9548407,-1.948694,0.00089486,0.16091143,-0.03770409,6.30137e-05,-9.696816,11.850239,0.25741994,0.24260244,0.11001939,0.06624224,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
221045942,221045671,42042859,60.1877325,24.832678599999998,-5.6296077,-13.543262,-14.964229,0.1979316,0.09433211,2.0861626e-07,-0.25472146,-0.65992343,-0.48814258,-0.36743584,-0.025199575,0.050895337,0.014763279,1.0930032,-0.64746433,0.23264569,-1.9518672,0.0009002734,0.15933733,-0.03770409,6.293431e-05,-9.696816,12.141891,0.2577001,0.24282488,0.10977605,0.066365905,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
221545966,221545671,42042859,60.1877325,24.832678599999998,-5.7413297,-13.797483,-15.092939,0.1979316,0.09433211,2.0861626e-07,-0.08850768,-0.25875112,-0.40454373,-0.26714137,-0.025199575,0.050895337,0.014763279,2.5243454,-1.4090208,0.5303746,-1.9129138,0.00089637935,0.19808738,-0.03770409,6.2632374e-05,-9.696816,12.270601,0.2576668,0.2425398,0.11067611,0.0662999,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
222046001,222045671,42042859,60.1877325,24.832678599999998,-5.7695785,-13.846136,-15.224581,0.1979316,0.09433211,2.0861626e-07,0.0011821763,0.023461582,-0.48291698,-0.32716262,-0.025199575,0.050895337,0.014763279,-0.6364442,-2.4550445,2.4068153,-1.894322,0.00087985495,0.21786797,-0.03770409,6.23676e-05,-9.696816,12.402243,0.25755858,0.24213278,0.11155973,0.06622477,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223046128,223045671,42042859,60.1877325,24.832678599999998,-5.797853,-13.955934,-15.472717,0.1979316,0.09433211,2.0861626e-07,-0.1624767,-0.13213482,-0.4333163,-0.25213066,-0.025199575,0.050895337,0.014763279,-1.1087369,-1.0339984,-0.76963884,-1.9506419,0.00086740486,0.16202664,-0.03770409,6.207232e-05,-9.696816,12.650379,0.25718406,0.24166198,0.109451674,0.06590352,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223546162,223545671,42042859,60.1877325,24.832678599999998,-5.8904448,-13.999183,-15.60567,0.1979316,0.09433211,2.0861626e-07,-0.2067914,-0.080136456,-0.45335254,-0.2716704,-0.025199575,0.050895337,0.014763279,-0.22621344,0.22350483,2.151826,-1.9252273,0.0008717061,0.18921225,-0.03770409,6.198516e-05,-9.696816,12.783332,0.25697896,0.24107587,0.10940909,0.06573933,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224046130,224045671,42042859,60.1877325,24.832678599999998,-5.9487085,-14.031052,-15.720625,0.1979316,0.09433211,2.0861626e-07,0.0021244055,-0.048082273,-0.41968733,-0.23417826,-0.025199575,0.050895337,0.014763279,1.8392404,-0.12029739,-1.0774413,-1.9106096,0.0008771452,0.20392942,-0.03770409,6.191025e-05,-9.696816,12.898287,0.25677717,0.24104,0.109137125,0.06564804,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224546114,224545670,42042859,60.1877325,24.832678599999998,-5.9221697,-14.037302,-15.863049,0.1979316,0.09433211,2.0861626e-07,0.1328972,-0.00664489,-0.46416143,-0.28771293,-0.025199575,0.050895337,0.014763279,0.7237929,-1.7099967,0.9619721,-1.9613546,0.0008825738,0.15281056,-0.03770409,6.182202e-05,-9.696816,13.04071,0.2565502,0.2404341,0.109322,0.06554242,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
225046113,225045671,42042859,60.1877325,24.832678599999998,-5.887001,-14.01081,-16.014452,0.1979316,0.09433211,2.0861626e-07,0.07675937,0.07436719,-0.48200446,-0.30975756,-0.025199575,0.050895337,0.014763279,-0.26676106,-1.2591193,1.4884835,-1.9946622,0.0008879671,0.11977866,-0.03770409,6.1821804e-05,-9.696816,13.192114,0.25676176,0.24007177,0.109789714,0.065593734,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226046133,226045671,42042859,60.1877325,24.832678599999998,-5.847662,-13.966087,-16.298119,0.1979316,0.09433211,2.0861626e-07,-0.070383884,0.07877034,-0.35312125,-0.18560764,-0.025199575,0.050895337,0.014763279,-1.1732937,-0.58507115,2.241732,-1.956085,0.0009003292,0.15754992,-0.03770409,6.1556086e-05,-9.696816,13.4757805,0.25647587,0.23972362,0.109406225,0.06548587,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226546124,226545671,42042859,60.1877325,24.832678599999998,-5.9071183,-13.921686,-16.429356,0.1979316,0.09433211,2.0861626e-07,-0.082994714,0.088491,-0.32774037,-0.16995996,-0.025199575,0.050895337,0.014763279,3.0019176,1.3548168,2.9904675,-1.9371754,0.000905903,0.17666073,-0.03770409,6.150645e-05,-9.696816,13.6070175,0.25640777,0.23932599,0.10937511,0.06545461,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227046168,227045671,42042859,60.1877325,24.832678599999998,-5.961882,-13.8861265,-16.532104,0.1979316,0.09433211,2.0861626e-07,-0.051913604,-0.009228445,-0.23262961,-0.08498816,-0.025199575,0.050895337,0.014763279,1.0211921,0.079157494,1.6959293,-1.9622821,0.0009113299,0.15312384,-0.03770409,6.1493454e-05,-9.696816,13.709766,0.25640872,0.23897485,0.10908747,0.0654408,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227546164,227545671,42042859,60.1877325,24.832678599999998,-5.9811397,-13.865471,-16.643759,0.1979316,0.09433211,2.0861626e-07,-0.022164121,-0.03763393,-0.31952903,-0.18628511,-0.025199575,0.050895337,0.014763279,-0.12296614,-2.0941513,3.0728054,-1.9975518,0.00091603363,0.117352575,-0.03770409,6.149705e-05,-9.696816,13.821421,0.2563642,0.23914744,0.109282725,0.06549205,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228046130,228045671,42042859,60.1877325,24.832678599999998,-6.024725,-13.880859,-16.785639,0.1979316,0.09433211,2.0861626e-07,-0.019797577,-0.09255078,-0.31152588,-0.18355182,-0.025199575,0.050895337,0.014763279,1.7556622,-1.3643897,3.4370017,-1.9771903,0.0009207238,0.13915257,-0.03770409,6.138765e-05,-9.696816,13.963301,0.2562982,0.2387188,0.109488785,0.06551823,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228546131,228545671,42042859,60.1877325,24.832678599999998,-5.9873567,-13.959001,-16.908976,0.1979316,0.09433211,2.0861626e-07,0.26748878,-0.18913676,-0.33062753,-0.19990936,-0.025199575,0.050895337,0.014763279,-3.101841,0.97453135,-0.031390976,-1.9003718,0.0009243314,0.21321565,-0.03770409,6.1279745e-05,-9.696816,14.0866375,0.25614804,0.23823503,0.10966266,0.06548732,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229046114,229045671,42042859,60.1877325,24.832678599999998,-5.8962784,-14.058128,-17.019188,0.1979316,0.09433211,2.0861626e-07,0.14246683,-0.15182307,-0.28063977,-0.14254811,-0.025199575,0.050895337,0.014763279,1.4371444,2.4038136,2.0996532,-1.9405496,0.00092644396,0.17232509,-0.03770409,6.117812e-05,-9.696816,14.19685,0.255984,0.23827511,0.10939306,0.06548945,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229546155,229545671,42042859,60.1877325,24.832678599999998,-5.8915653,-14.1226845,-17.127653,0.1979316,0.09433211,2.0861626e-07,0.07696942,-0.076083265,-0.3127203,-0.17780992,-0.025199575,0.050895337,0.014763279,-0.11163064,1.980007,2.1729505,-1.922119,0.0009331876,0.19205669,-0.03770409,6.1154526e-05,-9.696816,14.305315,0.25576872,0.23773736,0.10905035,0.065474264,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
