timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
316004369,316004230,3407898,-0.4571259,-0.08177543,0.03602002,21.989304,0,0,0,0,7
317004354,317004228,3407898,-0.13851885,-0.5057541,-0.082012154,21.859903,0,0,0,0,8
318004374,318004230,3407898,-0.5209674,-0.43236035,-0.24909246,21.82971,0,0,0,0,8
319004355,319004229,3407898,-0.39543864,-0.27191663,0.33901522,21.822163,0,0,0,0,8
320004434,320004274,3407898,0.57169527,0.109624326,0.07161179,21.6561,0,0,0,0,8
321004357,321004230,3407898,-0.56586635,0.76429766,0.5907723,21.754227,0,0,0,0,8
322004376,322004229,3407898,0.48924175,-0.11720186,-0.15869506,21.678743,0,0,0,0,8
323004354,323004229,3407898,-0.35042313,0.10634351,-0.14344008,21.82971,0,0,0,0,8
324004380,324004229,3407898,0.07255273,-0.33357772,0.04243415,21.776873,0,0,0,0,8
325004348,325004229,3407898,-0.03166145,-0.07685539,-0.09054014,21.678743,0,0,0,0,7
326004375,326004229,3407898,-0.050569583,-0.32975563,0.00025813552,21.69384,0,0,0,0,8
327004363,327004232,3407898,0.43784782,0.16951177,-0.019010432,21.73913,0,0,0,0,8
328004379,328004229,3407898,-0.16517343,0.009367822,4.163476e-05,21.47494,0,0,0,0,8
329004360,329004229,3407898,-0.36785978,0.09388639,-0.10082274,21.890097,0,0,0,0,8
330004439,330004273,3407898,-0.77486545,0.77272636,-0.084683254,21.765968,0,0,0,0,9
331004357,331004229,3407898,-0.30797234,-0.39558852,0.103595614,21.69384,0,0,0,0,8
332004374,332004229,3407898,-0.78665555,-0.40386552,0.022532733,21.73913,0,0,0,0,8
333004357,333004229,3407898,0.22474444,-0.29862118,0.06380111,21.6561,0,0,0,0,8
334004359,334004229,3407898,0.29472417,-0.24457924,0.24293883,21.55797,0,0,0,0,8
335004373,335004229,3407898,-0.28184235,0.05297607,-0.07663295,21.55797,0,0,0,0,8
336004356,336004229,3407898,0.32867312,-0.1291094,-0.0051294025,21.708937,0,0,0,0,8
337004367,337004229,3407898,-0.24983712,-0.15451969,-0.04049278,21.437199,0,0,0,0,7
338004358,338004232,3407898,0.3949557,-0.3302969,0.24772683,21.618357,0,0,0,0,8
340004408,340004274,3407898,-0.017468095,0.06546835,-0.02081368,21.517714,0,0,0,0,9
341004371,341004228,3407898,-0.18883863,0.04951206,-0.012065754,21.69384,0,0,0,0,8
342004349,342004229,3407898,-0.046459634,0.047192406,-0.001950886,21.55797,0,0,0,0,7
343004371,343004229,3407898,0.0068863896,0.13204882,-0.0112830205,21.512682,0,0,0,0,8
344004358,344004228,3407898,-0.0013239854,0.18322626,0.07722416,21.595713,0,0,0,0,8
345004374,345004229,3407898,0.08146258,-0.11736007,0.042001147,21.376812,0,0,0,0,8
346004354,346004229,3407898,0.09847454,0.14118348,0.11453723,21.422102,0,0,0,0,8
347003133,347002998,3407898,0.12300204,-0.0750462,-0.0021465032,21.38352,0,0,0,0,9
348004362,348004230,3407898,-0.14397301,-0.03533126,0.009276225,21.42965,0,0,0,0,8
349004374,349004229,3407898,0.08177067,-0.085567765,0.044249427,21.422102,0,0,0,0,8
350004400,350004275,3407898,-0.048179746,0.019943051,0.021816615,21.490036,0,0,0,0,8
351004375,351004230,3407898,-0.041984495,0.113979325,-0.024081547,21.437199,0,0,0,0,8
352004359,352004229,3407898,-0.029494066,0.028694678,0.001049196,21.618357,0,0,0,0,8
353004370,353004228,3407898,0.043075323,0.04360825,-0.010608537,21.490036,0,0,0,0,8
354004356,354004229,3407898,-0.024472913,0.010100593,0.038695347,21.414553,0,0,0,0,8
355004374,355004229,3407898,-0.013264835,0.0062701954,-0.007344372,21.361715,0,0,0,0,8
356004355,356004230,3407898,-0.017353369,-0.0024397972,-9.992343e-05,21.407005,0,0,0,0,8
357004370,357004229,3407898,-0.01232389,-0.00089931086,-0.00070779095,21.55797,0,0,0,0,8
358004349,358004229,3407898,-0.015692737,-0.0025504266,0.002027018,21.385439,0,0,0,0,7
359004369,359004229,3407898,-0.013464682,-0.002598009,-0.00023315467,21.376812,0,0,0,0,8
360004447,360004284,3407898,-0.014055896,-0.0004912902,0.0016570635,21.301329,0,0,0,0,8
