timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
226010627,226010479,3407898,1.1264719,14.70399,-15.116989,22.531702,0,0,0,0,8
227010611,227010479,3407898,9.15842,-1.0510546,-16.751032,22.675121,0,0,0,0,8
228010624,228010479,3407898,9.536105,-8.139089,-8.737639,22.554348,0,0,0,0,8
229010615,229010480,3407898,-2.6318262,-25.755026,-0.24660277,22.516605,0,0,0,0,8
230010631,230010479,3407898,-5.5120506,17.700932,-12.616844,22.584541,0,0,0,0,8
231010609,231010479,3407898,-10.454282,-14.268844,-17.495628,22.614735,0,0,0,0,8
232010632,232010479,3407898,5.3564277,6.3422403,-3.3279405,22.622282,0,0,0,0,8
233010613,233010480,3407898,-1.8016368,-6.5068417,-7.8930845,22.614735,0,0,0,0,8
235010608,235010479,3407898,-19.669563,-1.8148049,-1.6867151,22.524155,0,0,0,0,8
237010608,237010479,3407898,4.0043025,-13.126211,-22.29361,22.584541,0,0,0,0,8
238010626,238010479,3407898,-8.838794,4.759673,-12.785636,22.569445,0,0,0,0,8
239010611,239010479,3407898,7.7811556,8.06008,-5.1289787,22.561895,0,0,0,0,8
240010624,240010479,3407898,-1.7537527,-0.5907693,-14.101848,22.629831,0,0,0,0,8
241010609,241010479,3407898,7.445967,-3.9576154,-19.511547,22.448671,0,0,0,0,8
242010627,242010480,3407898,-3.942053,2.8431146,-9.010578,22.524155,0,0,0,0,8
243010602,243010479,3407898,24.725948,-2.0077093,-3.973691,22.403381,0,0,0,0,7
244010628,244010479,3407898,-3.7163997,-4.9799395,-8.260594,22.652475,0,0,0,0,8
245010618,245010479,3407898,28.677149,15.394717,0.26755205,22.463768,0,0,0,0,8
246010632,246010479,3407898,11.376049,-17.97447,-7.2544312,22.433575,0,0,0,0,8
247010616,247010479,3407898,5.369596,0.5979519,-1.6783354,22.486412,0,0,0,0,8
248010626,248010479,3407898,-1.9261353,-0.7410054,-1.2689269,22.403381,0,0,0,0,8
249010619,249010479,3407898,3.9324763,-1.578976,-2.5809495,22.433575,0,0,0,0,8
250010630,250010479,3407898,-4.3981485,0.6973112,-6.8426285,22.584541,0,0,0,0,8
251010621,251010479,3407898,1.8614918,11.540052,-16.356588,22.418478,0,0,0,0,8
252010627,252010481,3407898,-13.322707,-23.243595,-12.504574,22.524155,0,0,0,0,7
253010611,253010479,3407898,15.252262,-1.0348936,0.45729253,22.433575,0,0,0,0,8
254010633,254010479,3407898,-15.206174,-10.342353,-9.056666,22.403381,0,0,0,0,8
255010613,255010479,3407898,28.49519,-2.0649989,17.072454,22.45622,0,0,0,0,8
256010632,256010479,3407898,31.888971,13.878589,-15.668853,22.433575,0,0,0,0,8
258010631,258010479,3407898,-9.179968,8.811859,-7.559692,22.486412,0,0,0,0,8
259010615,259010479,3407898,7.326257,-16.09921,-9.115324,22.561895,0,0,0,0,8
260010636,260010480,3407898,1.3796587,11.36348,-9.384672,22.463768,0,0,0,0,8
261010614,261010479,3407898,-18.765753,5.490503,-28.323406,22.584541,0,0,0,0,8
262010638,262010479,3407898,-14.808736,0.670975,-19.360712,22.463768,0,0,0,0,8
263010622,263010479,3407898,-26.516382,-8.49343,-18.111538,22.554348,0,0,0,0,8
264010633,264010479,3407898,25.333048,11.378444,-21.316175,22.705315,0,0,0,0,8
265010616,265010480,3407898,6.7241154,7.152079,-2.2409728,22.433575,0,0,0,0,8
266010632,266010479,3407898,6.712743,6.142923,-6.285378,22.403381,0,0,0,0,8
267010622,267010479,3407898,-20.090345,3.2483332,-28.198309,22.509058,0,0,0,0,8
268010638,268010479,3407898,15.105618,2.1871033,-11.257536,22.539251,0,0,0,0,8
269010630,269010479,3407898,5.6960716,12.588712,-20.375187,22.363123,0,0,0,0,9
270010564,270010479,3407898,19.821596,5.7544637,2.445677,22.380737,0,0,0,0,8
271010630,271010479,3407898,1.9027919,4.594473,-12.100894,22.403381,0,0,0,0,8
272010616,272010479,3407898,-8.300697,-1.5813702,-12.628816,22.433575,0,0,0,0,8
273010623,273010479,3407898,-14.582057,-3.9114416,-31.8723,22.196342,0,0,0,0,7
274010610,274010479,3407898,-1.3251907,1.7274165,-26.89706,22.282608,0,0,0,0,8
275010627,275010480,3407898,8.201338,5.9651537,0.5530606,22.342995,0,0,0,0,8
276010617,276010479,3407898,-6.1860185,10.638636,-29.852703,22.373188,0,0,0,0,8
277010628,277010479,3407898,-1.8866309,0.87807345,-13.755886,22.222221,0,0,0,0,8
278010612,278010479,3407898,-7.945757,-14.260464,-20.293852,22.282608,0,0,0,0,8
279010625,279010479,3407898,-8.363973,-11.144668,-7.7667904,22.187716,0,0,0,0,7
281010628,281010479,3407898,-36.35296,-6.4607534,-32.710182,22.18448,0,0,0,0,8
282010610,282010479,3407898,-27.756578,-11.076176,-26.475082,22.192028,0,0,0,0,8
283010626,283010479,3407898,26.370935,9.890448,-7.0365586,22.041063,0,0,0,0,8
284010610,284010479,3407898,5.0942626,25.362377,-36.715683,22.222221,0,0,0,0,8
285010626,285010479,3407898,-74.067024,-12.391191,5.9442043,22.131643,0,0,0,0,8
286010611,286010479,3407898,-7.8912888,1.6705543,3.7738605,22.176931,0,0,0,0,8
287010626,287010479,3407898,6.8342485,-17.237055,-10.875063,22.116547,0,0,0,0,8
288010618,288010479,3407898,19.220053,11.807006,13.22976,22.192028,0,0,0,0,8
289010627,289010479,3407898,-25.742456,11.270106,-12.382213,22.18448,0,0,0,0,8
290010612,290010479,3407898,-50.072334,10.600926,-19.439121,22.13919,0,0,0,0,8
291010628,291010479,3407898,-12.531252,0.59017074,1.6873137,22.433575,0,0,0,0,8
292010610,292010479,3407898,-9.377489,13.554773,4.156933,22.10145,0,0,0,0,8
293010635,293010479,3407898,15.743073,0.86729956,-17.722479,22.10145,0,0,0,0,8
294010610,294010479,3407898,15.705364,-3.1292217,-7.7548194,22.169384,0,0,0,0,8
295010627,295010479,3407898,4.76925,-2.0380642,1.009156,22.041063,0,0,0,0,8
296010616,296010479,3407898,2.2517467,2.4827871,-11.977592,22.041063,0,0,0,0,8
297010618,297010479,3407898,23.96254,31.699915,-31.372252,21.963423,0,0,0,0,7
299010633,299010479,3407898,-33.40869,-26.139894,-35.367744,21.92029,0,0,0,0,8
300010610,300010479,3407898,-12.794015,-7.233482,-22.644958,22.10145,0,0,0,0,8
301010627,301010479,3407898,-37.228043,-3.0951042,-9.724648,21.875,0,0,0,0,8
302010611,302010479,3407898,2.7311857,11.699865,-28.680141,21.935387,0,0,0,0,8
303010627,303010479,3407898,-9.36073,2.1769278,-14.018649,22.078804,0,0,0,0,8
304010611,304010479,3407898,2.7060466,-0.79966336,4.4807487,21.92029,0,0,0,0,8
305010636,305010484,3407898,25.40667,-9.322423,-2.7138276,22.086353,0,0,0,0,8
306010609,306010479,3407898,-26.83122,-17.539324,-1.3491327,22.078804,0,0,0,0,8
307010625,307010479,3407898,10.638636,5.322909,-3.221997,21.844807,0,0,0,0,8
308010610,308010479,3407898,-11.249755,-8.215703,-12.006922,22.01087,0,0,0,0,8
309010628,309010479,3407898,-20.966024,-27.751192,-4.9996915,22.161835,0,0,0,0,8
310010610,310010479,3407898,27.768549,7.131728,-9.187749,21.988224,0,0,0,0,8
311010626,311010479,3407898,0.2717419,0.61411273,-6.1207767,21.95803,0,0,0,0,8
312010601,312010479,3407898,-2.8504682,-2.669877,4.282885,21.799517,0,0,0,0,7
313010626,313010479,3407898,0.7356185,4.2383356,2.9783869,21.950483,0,0,0,0,8
314010612,314010479,3407898,18.30846,-10.78528,13.22557,21.822163,0,0,0,0,8
315010628,315010479,3407898,-7.16405,1.0923545,-25.090036,22.018417,0,0,0,0,8
316010612,316010479,3407898,1.3557167,31.404144,-7.326257,21.69384,0,0,0,0,8
317010633,317010479,3407898,36.72885,-13.773244,2.1547816,21.799517,0,0,0,0,8
318010611,318010479,3407898,-17.203537,-5.0308166,-1.0061632,22.041063,0,0,0,0,8
319010626,319010479,3407898,44.19397,-3.6391866,-17.870321,21.890097,0,0,0,0,8
320010612,320010479,3407898,-5.8520274,7.65546,-13.485341,21.897644,0,0,0,0,8
321010619,321010479,3407898,-19.400558,-20.814507,-13.343913,21.885782,0,0,0,0,7
322010610,322010479,3407898,-58.054005,-4.69084,-36.564247,21.980677,0,0,0,0,8
323010627,323010479,3407898,28.244398,-3.0520086,11.168352,21.761776,0,0,0,0,8
324010609,324010479,3407898,-3.5098996,-4.1138372,-12.468404,21.822163,0,0,0,0,8
325010626,325010479,3407898,-4.203021,0.59256494,-8.175002,21.79197,0,0,0,0,8
326010616,326010479,3407898,-5.5778913,-6.5804634,-13.025655,21.82971,0,0,0,0,8
327010626,327010479,3407898,17.859547,-5.619191,1.3263878,21.73913,0,0,0,0,8
328010619,328010479,3407898,-5.035006,-22.972364,-11.291056,21.73913,0,0,0,0,8
329010628,329010480,3407898,13.0442095,-4.929063,-6.3165026,21.671196,0,0,0,0,8
330010602,330010479,3407898,-5.796705,-21.71541,-16.745731,21.713251,0,0,0,0,7
331010625,331010479,3407898,10.659584,3.551798,5.9268465,21.724033,0,0,0,0,8
332010615,332010479,3407898,5.246893,1.9859903,3.2118216,21.618357,0,0,0,0,8
333010625,333010479,3407898,9.704298,5.566519,-14.265252,21.708937,0,0,0,0,8
334010571,334010489,3407898,17.092205,4.23235,-8.491036,21.6561,0,0,0,0,8
335010616,335010479,3407898,5.4701524,-9.051279,-15.6078005,21.73913,0,0,0,0,8
336010628,336010479,3407898,-6.5684924,3.6768951,-7.8248496,21.64855,0,0,0,0,8
337010610,337010479,3407898,-28.389246,-6.4421983,-2.9406781,21.588163,0,0,0,0,8
338010627,338010479,3407898,-13.436858,-0.7787141,-3.0430303,21.799517,0,0,0,0,8
340010627,340010479,3407898,-7.2634096,-3.3626564,-16.581642,21.55797,0,0,0,0,8
341010612,341010479,3407898,-5.246893,-5.1840453,-15.1618805,21.482489,0,0,0,0,8
342010626,342010479,3407898,1.3379098,-3.401936,-8.575357,21.376812,0,0,0,0,8
343010610,343010479,3407898,-4.4244847,1.5466543,-20.462643,21.490036,0,0,0,0,8
344010628,344010479,3407898,-2.2337902,-4.538808,-4.970961,21.708937,0,0,0,0,8
345010602,345010479,3407898,2.4591873,-5.8924727,-11.001015,21.437199,0,0,0,0,7
346010629,346010479,3407898,14.850036,-1.6519991,2.5845408,21.467392,0,0,0,0,8
347010615,347010479,3407898,-0.6667852,-8.149264,-8.106169,21.497585,0,0,0,0,8
348010628,348010479,3407898,0.23029228,-2.4523358,-10.994473,21.38436,0,0,0,0,8
349010610,349010479,3407898,2.6779895,-0.33840546,-3.7316625,21.61081,0,0,0,0,8
350010626,350010479,3407898,4.6648774,3.4186957,-4.256891,21.542873,0,0,0,0,8
351010610,351010480,3407898,1.9961656,1.7884687,-18.324621,21.467392,0,0,0,0,8
352010630,352010479,3407898,-2.4331074,-2.1149032,-10.901099,21.437199,0,0,0,0,8
353010611,353010479,3407898,-0.17417817,-5.5605335,-15.50066,21.414553,0,0,0,0,8
354010625,354010479,3407898,-3.7403417,0.12629414,-11.801021,21.55797,0,0,0,0,8
355010615,355010479,3407898,-0.029254152,0.3370587,-9.954493,21.331522,0,0,0,0,8
356010635,356010479,3407898,-0.03942951,0.30398878,-9.95337,21.361715,0,0,0,0,8
357010608,357010478,3407898,-0.0199018,0.28707975,-10.00694,21.376812,0,0,0,0,8
358010632,358010479,3407898,-0.010998364,0.31760582,-9.977686,21.256039,0,0,0,0,8
359010615,359010479,3407898,-0.021472996,0.2674024,-9.981277,21.361715,0,0,0,0,8
360010612,360010479,3407898,0.012719196,0.31304187,-9.980978,21.512682,0,0,0,0,8
