timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
276706823,-0.03748171,-0.030577434,0.016280446,0.0
276726825,-0.03770905,-0.030118974,0.016390357,0.0
276746825,-0.037637923,-0.029965386,0.016367901,0.0
276766825,-0.037802145,-0.029362658,0.016255846,0.0
276786824,-0.0377817,-0.028823312,0.016065398,0.0
276806827,-0.037527964,-0.028161163,0.01637712,0.0
276826824,-0.037576046,-0.027849823,0.016542977,0.0
276846825,-0.037604347,-0.027432632,0.016569834,0.0
276866825,-0.03777099,-0.026895616,0.016504098,0.0
276886824,-0.0378122,-0.026933469,0.016363626,0.0
276906825,-0.037847925,-0.026825624,0.01671432,0.0
276926826,-0.03774306,-0.026840612,0.01691156,0.0
276946826,-0.037440263,-0.026638001,0.01697188,0.0
276966824,-0.03720861,-0.026324715,0.016931325,0.0
276986825,-0.036978304,-0.025667146,0.016815647,0.0
277006823,-0.036708657,-0.024941625,0.017176203,0.0
277026828,-0.036154516,-0.024076859,0.017381487,0.0
277046826,-0.035683025,-0.02319595,0.017438918,0.0
277066824,-0.035163,-0.0220737,0.01736814,0.0
277086825,-0.034898497,-0.020930648,0.017196268,0.0
277106824,-0.034785748,-0.019625684,0.016936744,0.0
277126829,-0.034839645,-0.018043598,0.016622972,0.0
277146825,-0.035074018,-0.016625099,0.016261008,0.0
277166827,-0.035188545,-0.015159059,0.015860965,0.0
277186824,-0.035319056,-0.013614205,0.015398818,0.0
277206824,-0.035296157,-0.012189313,0.014882211,0.0
277226824,-0.034767278,-0.0103024,0.014325861,0.0
277246824,-0.034291722,-0.008440955,0.013738659,0.0
277266825,-0.033743437,-0.006528475,0.013128711,0.0
277286825,-0.033391196,-0.004856922,0.012494009,0.0
277306825,-0.03240406,-0.0029624754,0.0118228905,0.0
277326826,-0.03163337,-0.0012818199,0.011110366,0.0
277346826,-0.031181775,0.00025308834,0.010347428,0.0
277366825,-0.031203134,0.0015476359,0.009547007,0.0
277386826,-0.031240888,0.0028025762,0.008731906,0.0
277406823,-0.031223154,0.004231236,0.007899654,0.0
277426825,-0.031309687,0.0054696435,0.007051726,0.0
277446825,-0.031406175,0.006402274,0.006188938,0.0
277466824,-0.0314669,0.007242916,0.0053077177,0.0
277486825,-0.031363584,0.00825516,0.0044180653,0.0
277506826,-0.031234996,0.009218843,0.0035346346,0.0
277526825,-0.03092106,0.0104101915,0.0026635476,0.0
277546825,-0.03080634,0.011810004,0.0018069464,0.0
277566825,-0.030524842,0.013167014,0.000947728,0.0
277586825,-0.030447194,0.014042617,0.000104468905,0.0
277606823,-0.030349256,0.014786071,-0.0007218377,0.0
277626826,-0.029719617,0.01569014,-0.0015361645,0.0
277646825,-0.029291762,0.016650056,-0.0023386502,0.0
277666825,-0.02871599,0.017360732,-0.0031464105,0.0
277686826,-0.028262896,0.018218659,-0.0039475425,0.0
277706823,-0.027852667,0.019471059,-0.004733285,0.0
277726824,-0.027455084,0.020405294,-0.005504801,0.0
277746826,-0.026867025,0.02126317,-0.0062379353,0.0
277766825,-0.026078703,0.02198604,-0.0069484566,0.0
277786826,-0.025164006,0.022802167,-0.0076366826,0.0
277806825,-0.02474793,0.023528937,-0.008303809,0.0
277826825,-0.024342425,0.024163155,-0.008954636,0.0
277846825,-0.024180148,0.024735728,-0.009560131,0.0
277866828,-0.023861025,0.025384435,-0.010133549,0.0
277886825,-0.023516444,0.02589672,-0.010687811,0.0
277906825,-0.023249015,0.02648894,-0.01122551,0.0
277926825,-0.022846116,0.02715424,-0.011736653,0.0
277946825,-0.0228866,0.027996792,-0.012222071,0.0
277966825,-0.023184499,0.028404703,-0.012667404,0.0
277986825,-0.02335048,0.028573293,-0.0130847115,0.0
278006824,-0.023210187,0.028760992,-0.01347758,0.0
278026827,-0.023052637,0.02882273,-0.013862556,0.0
278046825,-0.02297888,0.028806062,-0.014232268,0.0
278066825,-0.023040248,0.028967028,-0.014580842,0.0
278086824,-0.022991734,0.029474905,-0.014910416,0.0
278106824,-0.022935426,0.029792555,-0.015213416,0.0
278126824,-0.022807054,0.029782373,-0.015494136,0.0
278146830,-0.022272397,0.029740546,-0.01577005,0.0
278166825,-0.021675782,0.029793097,-0.016040368,0.0
278186824,-0.020938477,0.029782457,-0.016300058,0.0
278206825,-0.020024402,0.030199794,-0.016553296,0.0
278226832,-0.019133821,0.030515568,-0.01678941,0.0
278246862,-0.018507512,0.03027942,-0.017022077,0.0
278266825,-0.017654316,0.030143011,-0.017250292,0.0
278286829,-0.016837291,0.029900316,-0.017488003,0.0
278306825,-0.015790906,0.029740855,-0.017724639,0.0
278326825,-0.014941343,0.029752929,-0.017946653,0.0
278346826,-0.014124268,0.029934768,-0.01813946,0.0
278366832,-0.013544109,0.030230498,-0.018286452,0.0
278386826,-0.013035985,0.030459614,-0.018403046,0.0
278406825,-0.012374832,0.03047462,-0.01848282,0.0
278426824,-0.012083578,0.030393034,-0.018543338,0.0
278446825,-0.011909717,0.030130291,-0.018577233,0.0
278466825,-0.011691431,0.029699424,-0.018587526,0.0
278486825,-0.01159872,0.030010594,-0.018558752,0.0
278506832,-0.011800813,0.030557454,-0.018502545,0.0
278526824,-0.012111075,0.030827366,-0.018412689,0.0
278546827,-0.012640534,0.031447493,-0.018306186,0.0
278566825,-0.013332388,0.03181144,-0.01818479,0.0
278586825,-0.013680747,0.032362465,-0.018072804,0.0
278606825,-0.014103126,0.03298276,-0.017964208,0.0
278626824,-0.014668352,0.033863466,-0.017846968,0.0
278646825,-0.015108882,0.03465899,-0.017723788,0.0
278666825,-0.015623878,0.035687424,-0.017591033,0.0
278686826,-0.016010452,0.036357142,-0.017458405,0.0
278706824,-0.016256358,0.037177008,-0.01732907,0.0
278726825,-0.016406124,0.037756477,-0.017205035,0.0
278746828,-0.016445618,0.03870559,-0.017085401,0.0
278766825,-0.016870532,0.039807804,-0.016967403,0.0
278786825,-0.017071249,0.040550295,-0.01683147,0.0
278806825,-0.017463986,0.04130343,-0.01671083,0.0
278826824,-0.017650925,0.04166503,-0.01660758,0.0
278846825,-0.017831199,0.04230249,-0.016523227,0.0
278866824,-0.017979039,0.042592693,-0.01645337,0.0
278886825,-0.018025747,0.04317924,-0.016391583,0.0
278906824,-0.018177757,0.04355451,-0.01632058,0.0
278926826,-0.018160991,0.043851323,-0.016260657,0.0
278946825,-0.01852903,0.044334218,-0.016220601,0.0
278966825,-0.018728888,0.044666298,-0.016188303,0.0
278986825,-0.018780353,0.04514057,-0.016165555,0.0
279006825,-0.018761506,0.045777064,-0.016134007,0.0
279026826,-0.018664107,0.0464567,-0.016090037,0.0
279046827,-0.018595863,0.047030263,-0.016056856,0.0
279066826,-0.018428288,0.047557257,-0.016041623,0.0
279086824,-0.018255048,0.048025623,-0.01604043,0.0
279106825,-0.018014826,0.04880439,-0.016052661,0.0
279126825,-0.017779194,0.049254168,-0.016056983,0.0
279146826,-0.017694937,0.049465846,-0.01607042,0.0
279166829,-0.017596608,0.04970262,-0.016105996,0.0
279186826,-0.017642658,0.04949387,-0.016161853,0.0
279206824,-0.017761437,0.049622267,-0.016233446,0.0
279226825,-0.017928112,0.049750708,-0.016316297,0.0
279246828,-0.018180152,0.049601644,-0.016399072,0.0
279266825,-0.018328074,0.049361274,-0.016489578,0.0
279286826,-0.018124199,0.049087238,-0.016582971,0.0
279306826,-0.017765895,0.04894637,-0.016682219,0.0
279326824,-0.017460981,0.04906761,-0.01677571,0.0
279346825,-0.017087251,0.049511105,-0.016855562,0.0
279366825,-0.016831482,0.05011105,-0.016930543,0.0
279386826,-0.01675664,0.050715927,-0.01699007,0.0
279406825,-0.016691212,0.05114276,-0.017050391,0.0
279426825,-0.016742824,0.051541064,-0.017101426,0.0
279446824,-0.016948428,0.051979944,-0.017119756,0.0
279466825,-0.017033475,0.05233263,-0.017097829,0.0
279486829,-0.017216701,0.052586228,-0.017059758,0.0
279506827,-0.017651387,0.052560452,-0.017015142,0.0
279526826,-0.018203216,0.052324805,-0.01694977,0.0
279546826,-0.01883793,0.05221159,-0.016846523,0.0
279566824,-0.019397346,0.052201327,-0.016699461,0.0
279586824,-0.020242311,0.05208225,-0.016534343,0.0
279606824,-0.021182518,0.05171272,-0.016369928,0.0
279626824,-0.022173302,0.05133851,-0.016211899,0.0
279646824,-0.023208747,0.051047556,-0.01603858,0.0
279666825,-0.024140542,0.050908867,-0.01585384,0.0
279806825,-0.026903441,0.049633116,-0.014502478,0.0
279826824,-0.02716704,0.049616378,-0.014311505,0.0
279846827,-0.027244521,0.049484633,-0.0141296685,0.0
279866824,-0.027076963,0.049572192,-0.013955892,0.0
279886826,-0.026649995,0.04962379,-0.0138054965,0.0
280106825,-0.025848713,0.05064952,-0.013465889,0.0
280126824,-0.025789903,0.05112727,-0.013584645,0.0
280146825,-0.025588857,0.051563684,-0.013723737,0.0
280164326,-0.025639644,0.052033383,-0.0138449,0.0
280186824,-0.025706105,0.052308444,-0.013986151,0.0
280206824,-0.02623373,0.052617997,-0.015415418,0.0
280226825,-0.027012192,0.052617677,-0.016644184,0.0
280246825,-0.027667847,0.0525013,-0.01769051,0.0
280266825,-0.028227733,0.052300267,-0.018615503,0.0
280286825,-0.028964233,0.05250194,-0.019458402,0.0
280306824,-0.02906425,0.05243052,-0.019677982,0.0
280326825,-0.029197317,0.052368417,-0.019938601,0.0
280346827,-0.029556813,0.05236808,-0.02021325,0.0
280366824,-0.029804464,0.05213997,-0.020481199,0.0
280386826,-0.029990507,0.051366847,-0.020742178,0.0
280406824,-0.030261219,0.050525535,-0.020427331,0.0
280426825,-0.030590408,0.05003407,-0.020175662,0.0
280446828,-0.030950112,0.04923711,-0.019996757,0.0
280466824,-0.031286553,0.04914203,-0.019857368,0.0
280486828,-0.03152027,0.04916666,-0.019741219,0.0
280506825,-0.03194234,0.04958925,-0.019631788,0.0
280526826,-0.032284852,0.049781423,-0.019519642,0.0
280546825,-0.03235033,0.04983548,-0.019413345,0.0
280566826,-0.03264588,0.049879424,-0.019329064,0.0
280586824,-0.033176813,0.050230682,-0.019250551,0.0
280606824,-0.03369493,0.05046378,-0.019178515,0.0
280626826,-0.034104478,0.050918788,-0.019090429,0.0
280646832,-0.034542058,0.05093015,-0.019013507,0.0
280666826,-0.03485826,0.051273894,-0.018956328,0.0
280686825,-0.035163082,0.051408928,-0.018902224,0.0
280706824,-0.03548074,0.051635265,-0.01883424,0.0
280726824,-0.035779282,0.05149214,-0.018775176,0.0
280746826,-0.03634803,0.051118825,-0.018731995,0.0
280766823,-0.036911834,0.050706778,-0.01870241,0.0
280786832,-0.037363254,0.050496098,-0.018685393,0.0
280806828,-0.037880424,0.05056161,-0.018662408,0.0
280826824,-0.038303334,0.05066465,-0.018640481,0.0
280846826,-0.03833802,0.050590415,-0.018630406,0.0
280866825,-0.038099196,0.0504132,-0.018639661,0.0
280886824,-0.03761728,0.050505325,-0.018650977,0.0
280906825,-0.037273362,0.050587162,-0.018674335,0.0
280926832,-0.036929294,0.050553665,-0.01869835,0.0
280946824,-0.036767308,0.05033486,-0.018743036,0.0
280966824,-0.036397208,0.0503844,-0.018807024,0.0
280986825,-0.03619199,0.05000264,-0.018880459,0.0
281006824,-0.035821095,0.04980129,-0.01895148,0.0
281026825,-0.03547358,0.04959322,-0.019019144,0.0
281046825,-0.03501234,0.049909297,-0.01907641,0.0
281066828,-0.034931555,0.049907327,-0.019141555,0.0
281086824,-0.034770902,0.049778644,-0.019204589,0.0
281106825,-0.034709707,0.04960653,-0.019261517,0.0
281126825,-0.034282774,0.049743265,-0.019307198,0.0
281146826,-0.034158062,0.050367866,-0.019344954,0.0
281166826,-0.033978593,0.05071708,-0.019375883,0.0
281183095,-0.033915307,0.051050235,-0.01939336,0.0
281206825,-0.03378785,0.051217254,-0.019402485,0.0
281226825,-0.03384471,0.051671837,-0.019389298,0.0
281246834,-0.033902187,0.051837016,-0.019364404,0.0
281266824,-0.03421876,0.05215494,-0.019313049,0.0
281286825,-0.03488103,0.05238689,-0.01921662,0.0
281306824,-0.035459816,0.05270555,-0.019095752,0.0
281326824,-0.036199253,0.05308391,-0.018937457,0.0
281346826,-0.036981765,0.05323546,-0.018740572,0.0
281366825,-0.037788652,0.05288921,-0.018524302,0.0
281386825,-0.03873757,0.05236879,-0.01829332,0.0
281406825,-0.039152894,0.051954415,-0.018059961,0.0
281426825,-0.039721902,0.05191213,-0.017842164,0.0
281446826,-0.04040422,0.052082796,-0.017637195,0.0
281466826,-0.040860474,0.052120186,-0.017447053,0.0
281486825,-0.0410738,0.052102234,-0.017269582,0.0
281506824,-0.04153003,0.05202696,-0.01709451,0.0
281526826,-0.04197507,0.051767845,-0.01692752,0.0
281546825,-0.042487122,0.051560085,-0.016773544,0.0
281566825,-0.042663567,0.05127438,-0.016637111,0.0
281586825,-0.042987052,0.051296297,-0.016515471,0.0
281606825,-0.04349633,0.051179837,-0.016411914,0.0
281626823,-0.043692302,0.051234376,-0.016288474,0.0
281646827,-0.043883853,0.05123994,-0.016164748,0.0
281666826,-0.043611184,0.05125675,-0.016049912,0.0
281686824,-0.043516353,0.05167863,-0.015939897,0.0
281706825,-0.04318239,0.052008905,-0.015822342,0.0
281846826,-0.04182179,0.054439,-0.01492726,0.0
281866825,-0.04134472,0.05462976,-0.014796027,0.0
281886827,-0.040916253,0.054591868,-0.014671125,0.0
281906824,-0.04080308,0.0542286,-0.014561683,0.0
281926825,-0.040460553,0.05384649,-0.014453937,0.0
281946826,-0.040360007,0.053567227,-0.014326258,0.0
281966829,-0.0402031,0.05343558,-0.014190862,0.0
281986825,-0.04010053,0.053312678,-0.014059505,0.0
282006825,-0.04006558,0.053338017,-0.013956576,0.0
282026826,-0.04036049,0.05323692,-0.013880244,0.0
282046824,-0.040969368,0.053358786,-0.013802508,0.0
282066826,-0.04133321,0.053189922,-0.013735381,0.0
282086824,-0.04183831,0.05305628,-0.0136755705,0.0
282106824,-0.042417407,0.052597843,-0.013629156,0.0
282126825,-0.043053757,0.052376866,-0.013598124,0.0
282146827,-0.043624952,0.052107178,-0.013567891,0.0
282166824,-0.044399068,0.052153442,-0.013523526,0.0
282186825,-0.04527327,0.051928807,-0.013492482,0.0
282206825,-0.046049688,0.051677108,-0.013482364,0.0
282226826,-0.046746477,0.051367033,-0.013488127,0.0
282246827,-0.047178302,0.051084355,-0.013490787,0.0
282266825,-0.047323458,0.050969448,-0.013496721,0.0
282286825,-0.047639504,0.050664537,-0.013486845,0.0
282306825,-0.04791531,0.050440304,-0.013476454,0.0
282326824,-0.047904164,0.05003787,-0.013481089,0.0
282346825,-0.04793142,0.049921867,-0.013491349,0.0
282366825,-0.04797539,0.049593687,-0.01348826,0.0
282386825,-0.048071526,0.049625807,-0.013470268,0.0
282406825,-0.048109513,0.049622715,-0.013442021,0.0
282426825,-0.047868613,0.049696982,-0.013427988,0.0
282446828,-0.047479782,0.050137028,-0.013417226,0.0
282466824,-0.047087677,0.050501924,-0.01340553,0.0
282486825,-0.046506256,0.05109229,-0.013375275,0.0
282506826,-0.045883734,0.051469654,-0.013354514,0.0
282526825,-0.045244463,0.051984124,-0.013356452,0.0
282546827,-0.044548478,0.052337132,-0.0133853145,0.0
282566824,-0.04364659,0.052274175,-0.013416258,0.0
282586824,-0.042851936,0.052166212,-0.013452945,0.0
282606826,-0.041928496,0.05231168,-0.013477002,0.0
282626824,-0.041126918,0.052176207,-0.013513617,0.0
282646825,-0.040317293,0.05192296,-0.013560137,0.0
282666824,-0.039843675,0.051833607,-0.013598578,0.0
282686824,-0.039283413,0.05201029,-0.013630059,0.0
282706824,-0.03894014,0.052235123,-0.0136692,0.0
282726825,-0.038862903,0.05188854,-0.013711746,0.0
282746825,-0.038924597,0.051680505,-0.01375581,0.0
282766824,-0.03895129,0.051527195,-0.01379772,0.0
282786832,-0.03920629,0.05169382,-0.013825052,0.0
282806823,-0.03959279,0.05174957,-0.013850113,0.0
282826824,-0.039781377,0.051566582,-0.013869658,0.0
282846828,-0.03995976,0.051344145,-0.013883473,0.0
282866824,-0.039853968,0.051262546,-0.01388799,0.0
282886826,-0.039549474,0.05144631,-0.013896734,0.0
282906825,-0.03927208,0.051499438,-0.013913264,0.0
282926831,-0.039314322,0.051252287,-0.013927118,0.0
282946825,-0.039371867,0.051334295,-0.013948838,0.0
282966827,-0.039243586,0.051497564,-0.013978717,0.0
282986825,-0.039144665,0.05201563,-0.014007166,0.0
283006824,-0.039252795,0.05213025,-0.014045072,0.0
283026826,-0.03950706,0.052157603,-0.014089197,0.0
283046825,-0.039902277,0.05196271,-0.0141336005,0.0
283066834,-0.040154908,0.051766228,-0.01415933,0.0
283086828,-0.040366217,0.051714994,-0.014174612,0.0
283106826,-0.040839132,0.051614393,-0.014191729,0.0
283126824,-0.04155628,0.051713422,-0.01419183,0.0
283146829,-0.04254242,0.052046116,-0.014175713,0.0
283166825,-0.04340287,0.052037057,-0.014151528,0.0
283186824,-0.044395536,0.05227987,-0.014126874,0.0
283206826,-0.045275886,0.052430425,-0.014087652,0.0
283226827,-0.046232678,0.052937783,-0.014045839,0.0
283246826,-0.047183376,0.05368873,-0.013989244,0.0
283266825,-0.047729336,0.05414723,-0.013924753,0.0
283286824,-0.04787789,0.0549111,-0.013853065,0.0
283306825,-0.048190232,0.05537808,-0.01377939,0.0
283326824,-0.04875171,0.05573957,-0.013688029,0.0
283346825,-0.049187623,0.056077894,-0.013576724,0.0
283366824,-0.049643613,0.056265496,-0.013462615,0.0
283386825,-0.04975402,0.05673535,-0.013333062,0.0
283526826,-0.049308114,0.057626832,-0.013207157,0.0
283546824,-0.049225383,0.057294693,-0.013207157,0.0
283566825,-0.050074585,0.05719518,-0.013207157,0.0
283586831,-0.051378917,0.057488885,-0.013207157,0.0
283606825,-0.051763393,0.057495646,-0.013207157,0.0
283626825,-0.053425696,0.0578068,-0.013207157,0.0
283646827,-0.055090763,0.0583703,-0.013207157,0.0
283666824,-0.055886295,0.059903413,-0.01481665,0.0
283686825,-0.05684681,0.06256754,-0.016181558,0.0
283706824,-0.058576662,0.06520075,-0.019176584,0.0
283726824,-0.060054872,0.06691624,-0.022065043,0.0
283746830,-0.061341066,0.067513935,-0.02485386,0.0
283766824,-0.062487565,0.067306064,-0.027554499,0.0
283786824,-0.06261099,0.06729567,-0.030172193,0.0
283806826,-0.06281328,0.06760451,-0.03269682,0.0
283826824,-0.06321252,0.06815866,-0.03507795,0.0
283846827,-0.063323,0.06760276,-0.037182838,0.0
283866826,-0.06295362,0.06617678,-0.039030362,0.0
283886826,-0.062982604,0.06388747,-0.04065791,0.0
283906824,-0.06303614,0.060476743,-0.042072836,0.0
283926826,-0.06338236,0.056768607,-0.043272305,0.0
283946827,-0.063047566,0.053136677,-0.04425361,0.0
283966828,-0.063202165,0.05033595,-0.045057364,0.0
283986825,-0.06338554,0.046722017,-0.04569256,0.0
284006825,-0.06366611,0.043155514,-0.04617775,0.0
284026825,-0.06416913,0.03938374,-0.04652159,0.0
284046826,-0.06475964,0.036157954,-0.0467187,0.0
284066826,-0.065232426,0.033325605,-0.04680724,0.0
284086825,-0.06583116,0.030114066,-0.046763044,0.0
284106825,-0.066405475,0.026333354,-0.04661816,0.0
284126824,-0.06706841,0.023288023,-0.046353567,0.0
284146826,-0.067670085,0.020201765,-0.045998354,0.0
284166825,-0.06845978,0.017225552,-0.045556493,0.0
284186825,-0.06921454,0.014245225,-0.04505409,0.0
284206824,-0.06965181,0.0113565065,-0.044491716,0.0
284226825,-0.069909796,0.008136821,-0.043864664,0.0
284247067,-0.070202515,0.005773535,-0.043189798,0.0
284266824,-0.070606284,0.0029684564,-0.042487573,0.0
284286824,-0.0710427,0.0006543344,-0.04176173,0.0
284306826,-0.07136547,-0.0014515194,-0.04102746,0.0
284326824,-0.07178359,-0.003282133,-0.040294625,0.0
284346828,-0.07210365,-0.0049802726,-0.039553713,0.0
284366824,-0.07235787,-0.0069713336,-0.038808692,0.0
284386825,-0.07266071,-0.008799851,-0.038051017,0.0
284406825,-0.07277376,-0.010435746,-0.037287652,0.0
284426824,-0.07269312,-0.012166749,-0.036518455,0.0
284446825,-0.07231639,-0.013937709,-0.035764884,0.0
284466825,-0.071800485,-0.015474107,-0.03504822,0.0
284486826,-0.071233615,-0.016484817,-0.034351952,0.0
284506824,-0.070155814,-0.017665999,-0.033666864,0.0
284526824,-0.06886176,-0.018482875,-0.033012576,0.0
284546826,-0.06806683,-0.018563125,-0.032380864,0.0
284566824,-0.06790653,-0.01816715,-0.03177029,0.0
284586824,-0.06819575,-0.017703004,-0.031169517,0.0
284606827,-0.06769354,-0.017539268,-0.03057977,0.0
284626823,-0.06713724,-0.017887935,-0.03000386,0.0
284646825,-0.06619856,-0.018511387,-0.029468138,0.0
284666825,-0.06567976,-0.018773742,-0.028955227,0.0
284686824,-0.06531344,-0.01902678,-0.028440462,0.0
284706825,-0.064336956,-0.019630035,-0.027938403,0.0
284726825,-0.06327332,-0.020279182,-0.027461702,0.0
284746826,-0.06242106,-0.021117961,-0.027010016,0.0
284766825,-0.06170324,-0.021563606,-0.026557863,0.0
284786825,-0.06085363,-0.022217534,-0.02608604,0.0
284806824,-0.059562895,-0.022880645,-0.025579426,0.0
284826824,-0.05810215,-0.023641283,-0.025074149,0.0
284846824,-0.056828976,-0.024405122,-0.024576064,0.0
284866824,-0.055765428,-0.025065174,-0.024097545,0.0
284886825,-0.055180408,-0.025533685,-0.023629574,0.0
284906825,-0.054644782,-0.026474645,-0.023184938,0.0
284926824,-0.05474831,-0.027394695,-0.022747442,0.0
284946826,-0.05498046,-0.028922489,-0.022310028,0.0
284966826,-0.05500338,-0.030734038,-0.021850273,0.0
284986824,-0.054716807,-0.033262067,-0.02135463,0.0
285006825,-0.053975947,-0.035720635,-0.020822348,0.0
285026824,-0.05313661,-0.038833473,-0.020278849,0.0
285046824,-0.052476995,-0.04120491,-0.01973223,0.0
285106825,-0.049026523,-0.047035776,-0.018062467,0.0
285126825,-0.047516268,-0.048751768,-0.017529612,0.0
285146826,-0.045973632,-0.050895877,-0.017029615,0.0
285166823,-0.045131993,-0.052081246,-0.016548567,0.0
285186826,-0.04456342,-0.05318175,-0.016080158,0.0
285206832,-0.044137843,-0.054051246,-0.015618793,0.0
285226826,-0.043704607,-0.055175792,-0.015174669,0.0
285246827,-0.0437442,-0.05570118,-0.014743571,0.0
285266826,-0.043914534,-0.056150418,-0.014315829,0.0
285286826,-0.04393784,-0.05638801,-0.013899493,0.0
285306824,-0.043471467,-0.056825332,-0.013515781,0.0
285326825,-0.042816278,-0.05723003,-0.01316429,0.0
285346824,-0.042374548,-0.05722357,-0.012838053,0.0
285366825,-0.04191041,-0.05747346,-0.012547232,0.0
285386826,-0.041450623,-0.057528008,-0.012294527,0.0
285406824,-0.040631082,-0.058041997,-0.012061786,0.0
285426824,-0.04039463,-0.057976134,-0.011856398,0.0
285446825,-0.04031017,-0.058072917,-0.01168256,0.0
285466824,-0.040595017,-0.05809326,-0.011542572,0.0
285486825,-0.041158788,-0.0584256,-0.011418605,0.0
285506824,-0.041524448,-0.058572635,-0.011324134,0.0
285526824,-0.041792512,-0.058676705,-0.011245754,0.0
285546825,-0.042186294,-0.058822844,-0.01119806,0.0
285566825,-0.042851537,-0.058660626,-0.011159421,0.0
285586824,-0.043179903,-0.058880374,-0.011131234,0.0
285606825,-0.04340093,-0.05881983,-0.011095169,0.0
285626826,-0.0436881,-0.059345298,-0.011073052,0.0
285646827,-0.04390624,-0.059333004,-0.011079326,0.0
285666825,-0.044153005,-0.05915234,-0.011099287,0.0
285686825,-0.044416502,-0.05962737,-0.011105876,0.0
285706823,-0.044326916,-0.060248755,-0.011124947,0.0
285726826,-0.044556104,-0.060964603,-0.0111679,0.0
285746828,-0.044321243,-0.061737858,-0.011227975,0.0
285766825,-0.044473913,-0.062771775,-0.011299407,0.0
285786825,-0.044884436,-0.0632284,-0.01138139,0.0
285806825,-0.045070864,-0.06426902,-0.01146999,0.0
285826824,-0.044875327,-0.065114066,-0.011570808,0.0
285846824,-0.044900622,-0.06567894,-0.011678343,0.0
285866825,-0.04512143,-0.06628469,-0.011785328,0.0
285886824,-0.045391742,-0.066376686,-0.011889152,0.0
285906824,-0.04538046,-0.06682381,-0.011990352,0.0
285926825,-0.04568318,-0.066981144,-0.012101171,0.0
285946823,-0.04588929,-0.066871196,-0.012209774,0.0
285966826,-0.046783548,-0.066449575,-0.012312742,0.0
285986826,-0.047821492,-0.06640998,-0.012415378,0.0
286006824,-0.048793145,-0.06583055,-0.012525515,0.0
286026825,-0.049539752,-0.065084666,-0.012644551,0.0
286046825,-0.05022871,-0.06418509,-0.012769738,0.0
286066825,-0.05065007,-0.06355411,-0.012922248,0.0
286086824,-0.05140354,-0.0627679,-0.013090428,0.0
286106826,-0.052027907,-0.061912376,-0.013271772,0.0
286126824,-0.05252312,-0.061527364,-0.013467299,0.0
286146827,-0.053291693,-0.060858957,-0.013686963,0.0
286166824,-0.05401108,-0.06028535,-0.013936822,0.0
286186824,-0.0547841,-0.059646957,-0.01421292,0.0
286206825,-0.055222664,-0.05901365,-0.014513756,0.0
286226825,-0.05550841,-0.058514677,-0.014840287,0.0
286246827,-0.055747934,-0.05817393,-0.0151763735,0.0
286266826,-0.055806078,-0.057882976,-0.015549298,0.0
286286829,-0.05587647,-0.058157805,-0.015949953,0.0
286306824,-0.055663597,-0.05837921,-0.016356127,0.0
286326826,-0.055752274,-0.057965465,-0.016761605,0.0
286346825,-0.055947702,-0.05823486,-0.017208256,0.0
286366825,-0.056343164,-0.058308333,-0.01768131,0.0
286386825,-0.057113096,-0.05775714,-0.018165655,0.0
286406826,-0.05765112,-0.057862613,-0.018660838,0.0
286426825,-0.05792705,-0.057300236,-0.01916955,0.0
286446825,-0.05871403,-0.05711115,-0.01970602,0.0
286466827,-0.05942945,-0.057002384,-0.020270424,0.0
286486824,-0.06006652,-0.057113044,-0.020862244,0.0
286506825,-0.059836883,-0.05687113,-0.02144428,0.0
286526824,-0.05984051,-0.056890998,-0.022033503,0.0
286546825,-0.05977242,-0.056377783,-0.022641504,0.0
286566827,-0.06011356,-0.056218997,-0.02325843,0.0
286586824,-0.06046379,-0.05517741,-0.023859084,0.0
286606825,-0.06093203,-0.054693934,-0.024462467,0.0
286626825,-0.060930602,-0.05436861,-0.025080517,0.0
286646825,-0.061138462,-0.053968113,-0.025691584,0.0
286666824,-0.060998913,-0.05404082,-0.02630028,0.0
286686825,-0.06093244,-0.053516757,-0.02687921,0.0
286706825,-0.06051491,-0.053483896,-0.027467456,0.0
286726824,-0.060429513,-0.052750606,-0.02804832,0.0
286746826,-0.06073035,-0.05271003,-0.028633645,0.0
286766825,-0.06083439,-0.05224405,-0.029193997,0.0
286786828,-0.06131351,-0.052309364,-0.029752824,0.0
286806824,-0.061350543,-0.052321035,-0.030310616,0.0
286826825,-0.06154889,-0.052354928,-0.03086402,0.0
286846825,-0.0612863,-0.05234919,-0.03140672,0.0
286866825,-0.06136679,-0.051829122,-0.03191113,0.0
286886829,-0.061200958,-0.05181998,-0.03242606,0.0
286906823,-0.061055955,-0.05169363,-0.032937158,0.0
286926824,-0.060844153,-0.0517965,-0.033442564,0.0
286946826,-0.061047863,-0.051748544,-0.033925183,0.0
286966825,-0.061350793,-0.051811013,-0.034413334,0.0
286986825,-0.06191546,-0.052029196,-0.034900904,0.0
287006826,-0.06201044,-0.05180081,-0.03537047,0.0
287026824,-0.06228498,-0.05189111,-0.035834614,0.0
287046832,-0.062572286,-0.051657595,-0.036265105,0.0
287066831,-0.06293201,-0.051701453,-0.036681935,0.0
287086824,-0.06315039,-0.051260665,-0.03709482,0.0
287106826,-0.0628734,-0.051199462,-0.037517235,0.0
287126826,-0.0627002,-0.050831277,-0.03790737,0.0
