timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
290381729,32767,32767,32767,32767,32767,32767
290386729,32767,32767,32767,32767,32767,32767
290391729,32767,32767,32767,32767,32767,32767
290396729,32767,32767,32767,32767,32767,32767
290401730,32767,32767,32767,32767,32767,32767
290406729,32767,32767,32767,32767,32767,32767
290411728,32767,32767,32767,32767,32767,32767
290416729,32767,32767,32767,32767,32767,32767
290421729,32767,32767,32767,32767,32767,32767
290426729,32767,32767,32767,32767,32767,32767
290431728,32767,32767,32767,32767,32767,32767
290436729,32767,32767,32767,32767,32767,32767
290441729,32767,32767,32767,32767,32767,32767
290446729,32767,32767,32767,32767,32767,32767
290451729,32767,32767,32767,32767,32767,32767
290456729,32767,32767,32767,32767,32767,32767
290461729,32767,32767,32767,32767,32767,32767
290466730,32767,32767,32767,-41,-16,32767
290471729,32767,32767,32767,32767,32767,32767
290476729,32767,32767,32767,32767,32767,32767
290481729,32767,32767,32767,32767,32767,32767
290486729,32767,32767,32767,32767,32767,32767
290491729,32767,32767,32767,32767,32767,32767
290496729,32767,32767,32767,32767,32767,32767
290501729,32767,32767,32767,32767,32767,32767
290506729,32767,32767,32767,-8,-26,32767
290511728,32767,32767,32767,32767,32767,32767
290516729,32767,32767,32767,32767,32767,32767
290521729,32767,32767,32767,32767,32767,32767
290526729,32767,32767,32767,32767,32767,32767
290531728,32767,32767,32767,32767,32767,32767
290536729,32767,32767,32767,32767,32767,32767
290541729,32767,32767,32767,32767,32767,32767
290546729,32767,32767,32767,32767,32767,32767
290551729,32767,32767,32767,32767,32767,32767
290556729,32767,32767,32767,32767,32767,32767
290561729,32767,32767,32767,32767,32767,32767
290566729,32767,32767,32767,32767,32767,32767
290571729,32767,32767,32767,32767,32767,32767
290576730,32767,32767,32767,32767,32767,32767
290581729,32767,32767,32767,32767,32767,32767
290586729,32767,32767,32767,32767,32767,32767
290591730,32767,32767,32767,32767,32767,32767
290596729,32767,32767,32767,-42,32767,32767
290601729,32767,32767,32767,32767,32767,32767
290606729,32767,32767,32767,32767,32767,32767
290611730,32767,32767,32767,32767,-36,32767
290616729,32767,32767,32767,32767,32767,32767
290621729,32767,32767,32767,32767,32767,32767
290626729,32767,32767,32767,32767,32767,32767
290631729,32767,32767,32767,32767,32767,32767
290636729,32767,32767,32767,-9,32767,32767
290641729,32767,32767,32767,32767,32767,32767
290646729,32767,32767,32767,32767,32767,32767
290651730,32767,32767,32767,32767,-31,32767
290656729,32767,32767,32767,32767,32767,32767
290661729,32767,32767,32767,32767,32767,32767
290666729,32767,32767,32767,32767,32767,32767
290671728,32767,32767,32767,32767,32767,32767
290676729,32767,32767,32767,32767,32767,32767
290681729,32767,32767,32767,32767,32767,32767
290686729,32767,32767,32767,32767,32767,32767
290691729,32767,32767,32767,32767,32767,32767
290696729,32767,32767,32767,32767,32767,32767
290701729,32767,32767,32767,32767,32767,32767
290706729,32767,32767,32767,32767,32767,32767
290711728,32767,32767,32767,32767,32767,32767
290716729,32767,32767,32767,32767,32767,32767
290721729,32767,32767,32767,32767,32767,32767
290726729,32767,32767,32767,-43,32767,32767
290731728,32767,32767,32767,32767,32767,32767
290736729,32767,32767,32767,32767,32767,32767
290741729,32767,32767,32767,32767,32767,32767
290746729,32767,32767,32767,32767,32767,32767
290751729,32767,32767,32767,32767,-3,32767
290756729,32767,32767,32767,32767,32767,32767
290761729,32767,32767,32767,32767,32767,32767
290766729,32767,32767,32767,-10,32767,32767
290771729,32767,32767,32767,32767,32767,32767
290776729,32767,32767,32767,32767,32767,32767
290781729,32767,32767,32767,32767,32767,32767
290786729,32767,32767,32767,32767,32767,32767
290791729,32767,32767,32767,32767,-16,32767
290796729,32767,32767,32767,32767,32767,32767
290801729,32767,32767,32767,32767,32767,32767
290806729,32767,32767,32767,32767,32767,32767
290811728,32767,32767,32767,32767,32767,32767
290816729,32767,32767,32767,32767,32767,32767
290821729,32767,32767,32767,32767,32767,32767
290826729,32767,32767,32767,32767,32767,32767
290831728,32767,32767,32767,32767,32767,32767
290836729,32767,32767,32767,32767,32767,32767
290841729,32767,32767,32767,32767,32767,32767
290846729,32767,32767,32767,32767,32767,32767
290851729,32767,32767,32767,32767,32767,32767
290856729,32767,32767,32767,-44,32767,32767
290861729,32767,32767,32767,32767,32767,32767
290866729,32767,32767,32767,32767,32767,32767
290871729,32767,32767,32767,32767,32767,32767
290876729,32767,32767,32767,32767,32767,32767
290881729,32767,32767,32767,32767,32767,32767
290886729,32767,32767,32767,32767,32767,32767
290891728,32767,32767,32767,32767,32767,32767
290896731,32767,32767,32767,-11,-26,32767
290901729,32767,32767,32767,32767,32767,32767
290906729,32767,32767,32767,32767,32767,32767
290911728,32767,32767,32767,32767,32767,32767
290916729,32767,32767,32767,32767,32767,32767
290921729,32767,32767,32767,32767,32767,32767
290926729,32767,32767,32767,32767,32767,32767
290931729,32767,32767,32767,32767,32767,32767
290936729,32767,32767,32767,32767,-36,32767
290941729,32767,32767,32767,32767,32767,32767
290946730,32767,32767,32767,32767,32767,32767
290951729,32767,32767,32767,32767,32767,32767
290956729,32767,32767,32767,32767,32767,32767
290961729,32767,32767,32767,32767,32767,32767
290966730,32767,32767,32767,32767,32767,32767
290971729,32767,32767,32767,32767,32767,32767
290976729,32767,32767,32767,32767,32767,32767
290981729,32767,32767,32767,32767,32767,32767
290986729,32767,32767,32767,-45,32767,32767
290991729,32767,32767,32767,32767,32767,32767
290996729,32767,32767,32767,32767,32767,32767
291001729,32767,32767,32767,32767,32767,32767
291006729,32767,32767,32767,32767,32767,32767
291011728,32767,32767,32767,32767,32767,32767
291016729,32767,32767,32767,32767,32767,32767
291021728,32767,32767,32767,32767,32767,32767
291026729,32767,32767,32767,-12,32767,32767
291031739,32767,32767,32767,32767,32767,32767
291036729,32767,32767,32767,32767,32767,32767
291041729,32767,32767,32767,32767,-46,32767
291046729,32767,32767,32767,32767,32767,32767
291051729,32767,32767,32767,32767,32767,32767
291056729,32767,32767,32767,32767,32767,32767
291061729,32767,32767,32767,32767,32767,32767
291066729,32767,32767,32767,32767,32767,32767
291071728,32767,32767,32767,32767,32767,32767
291076729,32767,32767,32767,32767,-6,32767
291081729,32767,32767,32767,32767,32767,32767
291086747,32767,32767,32767,32767,32767,32767
291091729,32767,32767,32767,32767,32767,32767
291096729,32767,32767,32767,32767,32767,32767
291101729,32767,32767,32767,32767,32767,32767
291106729,32767,32767,32767,32767,32767,32767
291111728,32767,32767,32767,32767,32767,32767
291116729,32767,32767,32767,-46,32767,32767
291121729,32767,32767,32767,32767,32767,32767
291126729,32767,32767,32767,32767,32767,32767
291131728,32767,32767,32767,32767,32767,32767
291136729,32767,32767,32767,32767,32767,32767
291141729,32767,32767,32767,32767,32767,32767
291146730,32767,32767,32767,32767,32767,32767
291151729,32767,32767,32767,32767,32767,32767
291156729,32767,32767,32767,-13,32767,32767
291161729,32767,32767,32767,32767,32767,32767
291166729,32767,32767,32767,32767,32767,32767
291171729,32767,32767,32767,32767,32767,32767
291176729,32767,32767,32767,32767,32767,32767
291181729,32767,32767,32767,32767,-16,32767
291186729,32767,32767,32767,32767,32767,32767
291191728,32767,32767,32767,32767,32767,32767
291196729,32767,32767,32767,32767,32767,32767
291201729,32767,32767,32767,32767,32767,32767
291206729,32767,32767,32767,32767,32767,32767
291211728,32767,32767,32767,32767,32767,32767
291216729,32767,32767,32767,32767,32767,32767
291221729,32767,32767,32767,32767,-26,32767
291226729,32767,32767,32767,32767,32767,32767
291231729,32767,32767,32767,32767,32767,32767
291236729,32767,32767,32767,32767,32767,32767
291241729,32767,32767,32767,3,32767,32767
291246729,32767,32767,32767,32767,32767,32767
291251729,32767,32767,32767,32767,32767,32767
291256729,32767,32767,32767,32767,32767,32767
291261729,32767,32767,32767,32767,32767,32767
291266729,32767,32767,32767,32767,32767,32767
291271729,32767,32767,32767,32767,32767,32767
291276729,32767,32767,32767,32767,32767,32767
291281729,32767,32767,32767,32767,32767,32767
291286729,32767,32767,32767,-14,32767,32767
291291729,32767,32767,32767,32767,32767,32767
291296729,32767,32767,32767,32767,32767,32767
291301729,32767,32767,32767,32767,32767,32767
291306729,32767,32767,32767,32767,32767,32767
291311728,32767,32767,32767,32767,32767,32767
291316729,32767,32767,32767,32767,32767,32767
291321729,32767,32767,32767,32767,32767,32767
291326730,32767,32767,32767,32767,-35,32767
291331729,32767,32767,32767,32767,32767,32767
291336729,32767,32767,32767,32767,32767,32767
291341729,32767,32767,32767,32767,32767,32767
291346729,32767,32767,32767,32767,32767,32767
291351729,32767,32767,32767,32767,32767,32767
291356729,32767,32767,32767,32767,32767,32767
291361729,32767,32767,32767,32767,32767,32767
291366729,32767,32767,32767,32767,-46,32767
291371729,32767,32767,32767,2,32767,32767
291376728,32767,32767,32767,32767,32767,32767
291381729,32767,32767,32767,32767,32767,32767
291386729,32767,32767,32767,32767,32767,32767
291391729,32767,32767,32767,32767,32767,32767
291396729,32767,32767,32767,32767,32767,32767
291401729,32767,32767,32767,32767,32767,32767
291406729,32767,32767,32767,32767,32767,32767
291411730,32767,32767,32767,32767,32767,32767
291416729,32767,32767,32767,-15,32767,32767
291421729,32767,32767,32767,32767,32767,32767
291426729,32767,32767,32767,32767,32767,32767
291431728,32767,32767,32767,32767,32767,32767
291436729,32767,32767,32767,32767,32767,32767
291441729,32767,32767,32767,32767,32767,32767
291446730,32767,32767,32767,32767,32767,32767
291451729,32767,32767,32767,32767,32767,32767
291456729,32767,32767,32767,32767,32767,32767
291461729,32767,32767,32767,32767,32767,32767
291466729,32767,32767,32767,32767,-6,32767
291471728,32767,32767,32767,32767,32767,32767
291476729,32767,32767,32767,32767,32767,32767
291481729,32767,32767,32767,32767,32767,32767
291486729,32767,32767,32767,32767,32767,32767
291491728,32767,32767,32767,32767,32767,32767
291496729,32767,32767,32767,32767,32767,32767
291501729,32767,32767,32767,1,32767,32767
291506729,32767,32767,32767,32767,-16,32767
291511728,32767,32767,32767,32767,32767,32767
291516729,32767,32767,32767,32767,32767,32767
291521729,32767,32767,32767,32767,32767,32767
291526729,32767,32767,32767,32767,32767,32767
291531729,32767,32767,32767,32767,32767,32767
291536729,32767,32767,32767,32767,32767,32767
291541729,32767,32767,32767,32767,32767,32767
291546729,32767,32767,32767,-16,32767,32767
291551729,32767,32767,32767,32767,32767,32767
291556729,32767,32767,32767,32767,32767,32767
291561729,32767,32767,32767,32767,32767,32767
291566729,32767,32767,32767,32767,32767,32767
291571729,32767,32767,32767,32767,32767,32767
291576729,32767,32767,32767,32767,32767,32767
291581729,32767,32767,32767,32767,32767,32767
291586729,32767,32767,32767,32767,32767,32767
291591729,32767,32767,32767,32767,32767,32767
291596729,32767,32767,32767,32767,32767,32767
291601729,32767,32767,32767,32767,32767,32767
291606729,32767,32767,32767,32767,32767,32767
291611728,32767,32767,32767,32767,-25,32767
291616729,32767,32767,32767,32767,32767,32767
291621729,32767,32767,32767,32767,32767,32767
291626729,32767,32767,32767,32767,32767,32767
291631730,32767,32767,32767,0,32767,32767
291636729,32767,32767,32767,32767,32767,32767
291641729,32767,32767,32767,32767,32767,32767
291646729,32767,32767,32767,32767,32767,32767
291651730,32767,32767,32767,32767,-31,32767
291656729,32767,32767,32767,32767,32767,32767
291661729,32767,32767,32767,32767,32767,32767
291666729,32767,32767,32767,32767,32767,32767
291671729,32767,32767,32767,32767,32767,32767
291676730,32767,32767,32767,-17,32767,32767
291681729,32767,32767,32767,32767,32767,32767
291686730,32767,32767,32767,32767,32767,32767
291691729,32767,32767,32767,32767,32767,32767
291696729,32767,32767,32767,32767,32767,32767
291701729,32767,32767,32767,32767,32767,32767
291706729,32767,32767,32767,32767,32767,32767
291711728,32767,32767,32767,32767,32767,32767
291716729,32767,32767,32767,32767,32767,32767
291721729,32767,32767,32767,32767,32767,32767
291726729,32767,32767,32767,32767,32767,32767
291731728,32767,32767,32767,32767,32767,32767
291736729,32767,32767,32767,32767,32767,32767
291741730,32767,32767,32767,32767,32767,32767
291746729,32767,32767,32767,32767,32767,32767
291751729,32767,32767,32767,32767,32767,32767
291756729,32767,32767,32767,32767,-46,32767
291761729,32767,32767,32767,-1,32767,32767
291766729,32767,32767,32767,32767,32767,32767
291771729,32767,32767,32767,32767,32767,32767
291776729,32767,32767,32767,32767,32767,32767
291781729,32767,32767,32767,32767,32767,32767
291786729,32767,32767,32767,32767,32767,32767
291791729,32767,32767,32767,32767,-6,32767
291796729,32767,32767,32767,32767,32767,32767
291801729,32767,32767,32767,32767,32767,32767
291806729,32767,32767,32767,-18,32767,32767
291811729,32767,32767,32767,32767,32767,32767
291816729,32767,32767,32767,32767,32767,32767
291821729,32767,32767,32767,32767,32767,32767
291826729,32767,32767,32767,32767,32767,32767
291831729,32767,32767,32767,32767,32767,32767
291836729,32767,32767,32767,32767,32767,32767
291841730,32767,32767,32767,32767,32767,32767
291846729,32767,32767,32767,32767,32767,32767
291851729,32767,32767,32767,32767,32767,32767
291856729,32767,32767,32767,32767,32767,32767
291861729,32767,32767,32767,32767,32767,32767
291866729,32767,32767,32767,32767,32767,32767
291871729,32767,32767,32767,32767,32767,32767
291876729,32767,32767,32767,32767,32767,32767
291881729,32767,32767,32767,32767,32767,32767
291886729,32767,32767,32767,32767,32767,32767
291891729,32767,32767,32767,-2,32767,32767
291896729,32767,32767,32767,32767,-16,32767
291901729,32767,32767,32767,32767,32767,32767
291906729,32767,32767,32767,32767,32767,32767
291911730,32767,32767,32767,32767,32767,32767
291916729,32767,32767,32767,32767,32767,32767
291921729,32767,32767,32767,32767,32767,32767
291926729,32767,32767,32767,32767,32767,32767
291931729,32767,32767,32767,32767,32767,32767
291936729,32767,32767,32767,-19,-26,32767
291941729,32767,32767,32767,32767,32767,32767
291946729,32767,32767,32767,32767,32767,32767
291951729,32767,32767,32767,32767,32767,32767
291956729,32767,32767,32767,32767,32767,32767
291961729,32767,32767,32767,32767,32767,32767
291966729,32767,32767,32767,32767,32767,32767
291971728,32767,32767,32767,32767,32767,32767
291976729,32767,32767,32767,32767,32767,32767
291981729,32767,32767,32767,32767,32767,32767
291986729,32767,32767,32767,32767,32767,32767
291991729,32767,32767,32767,32767,32767,32767
291996729,32767,32767,32767,32767,32767,32767
292001729,32767,32767,32767,32767,32767,32767
292006729,32767,32767,32767,32767,32767,32767
292011728,32767,32767,32767,32767,32767,32767
292016729,32767,32767,32767,32767,32767,32767
292021729,32767,32767,32767,-3,32767,32767
292026729,32767,32767,32767,32767,32767,32767
292031739,32767,32767,32767,32767,32767,32767
292036729,32767,32767,32767,32767,32767,32767
292041729,32767,32767,32767,32767,-36,32767
292046729,32767,32767,32767,32767,32767,32767
292051728,32767,32767,32767,32767,32767,32767
292056729,32767,32767,32767,32767,32767,32767
292061729,32767,32767,32767,32767,32767,32767
292066729,32767,32767,32767,-20,32767,32767
292071729,32767,32767,32767,32767,32767,32767
292076729,32767,32767,32767,32767,32767,32767
292081728,32767,32767,32767,32767,-46,32767
292086729,32767,32767,32767,32767,32767,32767
292091729,32767,32767,32767,32767,32767,32767
292096729,32767,32767,32767,32767,32767,32767
292101729,32767,32767,32767,32767,32767,32767
292106729,32767,32767,32767,32767,32767,32767
292111728,32767,32767,32767,32767,32767,32767
292116729,32767,32767,32767,32767,32767,32767
292121729,32767,32767,32767,32767,32767,32767
292126729,32767,32767,32767,32767,32767,32767
292131729,32767,32767,32767,32767,32767,32767
292136729,32767,32767,32767,32767,32767,32767
292141729,32767,32767,32767,32767,32767,32767
292146729,32767,32767,32767,32767,32767,32767
292151729,32767,32767,32767,-4,32767,32767
292156732,32767,32767,32767,32767,32767,32767
292161729,32767,32767,32767,32767,32767,32767
292166729,32767,32767,32767,32767,32767,32767
292171728,32767,32767,32767,32767,32767,32767
292176729,32767,32767,32767,32767,32767,32767
292181728,32767,32767,32767,32767,-6,32767
292186729,32767,32767,32767,32767,32767,32767
292191729,32767,32767,32767,32767,32767,32767
292196729,32767,32767,32767,-21,32767,32767
292201734,32767,32767,32767,32767,32767,32767
292206729,32767,32767,32767,32767,32767,32767
292211728,32767,32767,32767,32767,32767,32767
292216729,32767,32767,32767,32767,32767,32767
292221729,32767,32767,32767,32767,-16,32767
292226729,32767,32767,32767,32767,32767,32767
292231728,32767,32767,32767,32767,32767,32767
292236729,32767,32767,32767,32767,32767,32767
292241729,32767,32767,32767,32767,32767,32767
292246730,32767,32767,32767,32767,32767,32767
292251729,32767,32767,32767,32767,32767,32767
292256729,32767,32767,32767,32767,32767,32767
292261729,32767,32767,32767,32767,32767,32767
292266729,32767,32767,32767,32767,32767,32767
292271729,32767,32767,32767,32767,32767,32767
292276729,32767,32767,32767,32767,32767,32767
292281729,32767,32767,32767,-5,32767,32767
292286729,32767,32767,32767,32767,32767,32767
292291729,32767,32767,32767,32767,32767,32767
292296729,32767,32767,32767,32767,32767,32767
292301729,32767,32767,32767,32767,32767,32767
292306729,32767,32767,32767,32767,32767,32767
292311728,32767,32767,32767,32767,32767,32767
292316729,32767,32767,32767,32767,32767,32767
292321729,32767,32767,32767,32767,32767,32767
292326730,32767,32767,32767,-22,-25,32767
292331728,32767,32767,32767,32767,32767,32767
292336729,32767,32767,32767,32767,32767,32767
292341729,32767,32767,32767,32767,32767,32767
292346729,32767,32767,32767,32767,32767,32767
292351729,32767,32767,32767,32767,32767,32767
292356729,32767,32767,32767,32767,32767,32767
292361729,32767,32767,32767,32767,32767,32767
292366729,32767,32767,32767,32767,-35,32767
292371729,32767,32767,32767,32767,32767,32767
292376729,32767,32767,32767,32767,32767,32767
292381729,32767,32767,32767,32767,32767,32767
292386729,32767,32767,32767,32767,32767,32767
292391729,32767,32767,32767,32767,32767,32767
292396729,32767,32767,32767,32767,32767,32767
292401729,32767,32767,32767,32767,32767,32767
292406729,32767,32767,32767,32767,32767,32767
292411728,32767,32767,32767,-6,32767,32767
292416729,32767,32767,32767,32767,32767,32767
292421731,32767,32767,32767,32767,32767,32767
292426729,32767,32767,32767,32767,32767,32767
292431729,32767,32767,32767,32767,32767,32767
292436729,32767,32767,32767,32767,32767,32767
292441729,32767,32767,32767,32767,32767,32767
292446729,32767,32767,32767,32767,32767,32767
292451729,32767,32767,32767,32767,32767,32767
292456729,32767,32767,32767,-23,32767,32767
292461729,32767,32767,32767,32767,32767,32767
292466730,32767,32767,32767,32767,32767,32767
292471728,32767,32767,32767,32767,-46,32767
292476729,32767,32767,32767,32767,32767,32767
292481729,32767,32767,32767,32767,32767,32767
292486729,32767,32767,32767,32767,32767,32767
292491729,32767,32767,32767,32767,32767,32767
292496731,32767,32767,32767,32767,32767,32767
292501729,32767,32767,32767,32767,32767,32767
292506729,32767,32767,32767,32767,-5,32767
292511729,32767,32767,32767,32767,32767,32767
292516729,32767,32767,32767,32767,32767,32767
292521729,32767,32767,32767,32767,32767,32767
292526729,32767,32767,32767,32767,32767,32767
292531728,32767,32767,32767,32767,32767,32767
292536729,32767,32767,32767,32767,32767,32767
292541729,32767,32767,32767,-7,32767,32767
292546729,32767,32767,32767,32767,32767,32767
292551729,32767,32767,32767,32767,32767,32767
292556729,32767,32767,32767,32767,32767,32767
292561729,32767,32767,32767,32767,32767,32767
292566729,32767,32767,32767,32767,32767,32767
292571729,32767,32767,32767,32767,32767,32767
292576729,32767,32767,32767,32767,32767,32767
292581729,32767,32767,32767,32767,32767,32767
292586729,32767,32767,32767,-24,32767,32767
292591729,32767,32767,32767,32767,32767,32767
292596729,32767,32767,32767,32767,32767,32767
292601729,32767,32767,32767,32767,32767,32767
292606729,32767,32767,32767,32767,32767,32767
292611728,32767,32767,32767,32767,-16,32767
292616729,32767,32767,32767,32767,32767,32767
292621729,32767,32767,32767,32767,32767,32767
292626729,32767,32767,32767,32767,32767,32767
292631728,32767,32767,32767,32767,32767,32767
292636729,32767,32767,32767,32767,32767,32767
292641729,32767,32767,32767,32767,32767,32767
292646729,32767,32767,32767,32767,32767,32767
292651729,32767,32767,32767,32767,-25,32767
292656729,32767,32767,32767,32767,32767,32767
292661729,32767,32767,32767,32767,32767,32767
292666729,32767,32767,32767,32767,32767,32767
292671729,32767,32767,32767,-8,32767,32767
292676730,32767,32767,32767,32767,32767,32767
292681729,32767,32767,32767,32767,32767,32767
292686729,32767,32767,32767,32767,32767,32767
292691729,32767,32767,32767,32767,32767,32767
292696729,32767,32767,32767,32767,32767,32767
292701729,32767,32767,32767,32767,32767,32767
292706729,32767,32767,32767,32767,32767,32767
292711728,32767,32767,32767,32767,32767,32767
292716729,32767,32767,32767,-25,32767,32767
292721729,32767,32767,32767,32767,32767,32767
292726729,32767,32767,32767,32767,32767,32767
292731729,32767,32767,32767,32767,32767,32767
292736729,32767,32767,32767,32767,32767,32767
292741730,32767,32767,32767,32767,32767,32767
292746729,32767,32767,32767,32767,32767,32767
292751729,32767,32767,32767,32767,32767,32767
292756731,32767,32767,32767,32767,-36,32767
292761729,32767,32767,32767,32767,32767,32767
292766730,32767,32767,32767,32767,32767,32767
292771729,32767,32767,32767,32767,32767,32767
292776729,32767,32767,32767,32767,32767,32767
292781729,32767,32767,32767,32767,32767,32767
292786729,32767,32767,32767,32767,32767,32767
292791729,32767,32767,32767,32767,32767,32767
292796729,32767,32767,32767,32767,-46,32767
292801729,32767,32767,32767,-9,32767,32767
292806729,32767,32767,32767,32767,32767,32767
292811728,32767,32767,32767,32767,32767,32767
292911728,32767,32767,32767,32767,32767,32767
292916729,32767,32767,32767,32767,32767,32767
292921729,32767,32767,32767,32767,32767,32767
292926729,32767,32767,32767,32767,32767,32767
292931730,32767,32767,32767,-10,32767,32767
292936729,32767,32767,32767,32767,-16,32767
292941729,32767,32767,32767,32767,32767,32767
292946729,32767,32767,32767,32767,32767,32767
292951729,32767,32767,32767,32767,32767,32767
292956729,32767,32767,32767,32767,32767,32767
292961729,32767,32767,32767,32767,32767,32767
292966729,32767,32767,32767,32767,32767,32767
292971729,32767,32767,32767,32767,32767,32767
292976729,32767,32767,32767,-27,32767,32767
292981729,32767,32767,32767,32767,32767,32767
292986729,32767,32767,32767,32767,32767,32767
292991729,32767,32767,32767,32767,32767,32767
292996729,32767,32767,32767,32767,32767,32767
293001729,32767,32767,32767,32767,32767,32767
293006729,32767,32767,32767,32767,32767,32767
293011728,32767,32767,32767,32767,32767,32767
293016729,32767,32767,32767,32767,32767,32767
293021729,32767,32767,32767,32767,32767,32767
293026729,32767,32767,32767,32767,32767,32767
293031739,32767,32767,32767,32767,32767,32767
293036729,32767,32767,32767,32767,32767,32767
293041729,32767,32767,32767,32767,-26,32767
293046729,32767,32767,32767,32767,32767,32767
293051728,32767,32767,32767,32767,32767,32767
293056729,32767,32767,32767,32767,32767,32767
293061729,32767,32767,32767,-11,32767,32767
293066729,32767,32767,32767,32767,32767,32767
293071731,32767,32767,32767,32767,32767,32767
293076729,32767,32767,32767,32767,32767,32767
293081729,32767,32767,32767,32767,-36,32767
293086729,32767,32767,32767,32767,32767,32767
293091728,32767,32767,32767,32767,32767,32767
293096729,32767,32767,32767,32767,32767,32767
293101729,32767,32767,32767,32767,32767,32767
293106729,32767,32767,32767,-28,32767,32767
293111728,32767,32767,32767,32767,32767,32767
293116729,32767,32767,32767,32767,32767,32767
293121729,32767,32767,32767,32767,32767,32767
293126729,32767,32767,32767,32767,32767,32767
293131729,32767,32767,32767,32767,32767,32767
293136729,32767,32767,32767,32767,32767,32767
293141729,32767,32767,32767,32767,32767,32767
293146729,32767,32767,32767,32767,32767,32767
293151729,32767,32767,32767,32767,32767,32767
293156730,32767,32767,32767,32767,32767,32767
293161729,32767,32767,32767,32767,32767,32767
293166728,32767,32767,32767,32767,32767,32767
293171729,32767,32767,32767,32767,32767,32767
293176729,32767,32767,32767,32767,32767,32767
293181729,32767,32767,32767,32767,32767,32767
293186729,32767,32767,32767,32767,-46,32767
293191729,32767,32767,32767,-12,32767,32767
293196729,32767,32767,32767,32767,32767,32767
293201729,32767,32767,32767,32767,32767,32767
293206729,32767,32767,32767,32767,32767,32767
293211728,32767,32767,32767,32767,32767,32767
293216729,32767,32767,32767,32767,32767,32767
293221729,32767,32767,32767,32767,-5,32767
293226729,32767,32767,32767,32767,32767,32767
293231728,32767,32767,32767,32767,32767,32767
293236729,32767,32767,32767,-29,32767,32767
293241729,32767,32767,32767,32767,32767,32767
293246729,32767,32767,32767,32767,32767,32767
293251729,32767,32767,32767,32767,32767,32767
293256729,32767,32767,32767,32767,32767,32767
293261729,32767,32767,32767,32767,32767,32767
293266729,32767,32767,32767,32767,32767,32767
293271728,32767,32767,32767,32767,32767,32767
293276729,32767,32767,32767,32767,32767,32767
293281729,32767,32767,32767,32767,32767,32767
293286729,32767,32767,32767,32767,32767,32767
293291729,32767,32767,32767,32767,32767,32767
293296729,32767,32767,32767,32767,32767,32767
293301729,32767,32767,32767,32767,32767,32767
293306729,32767,32767,32767,32767,32767,32767
293311728,32767,32767,32767,32767,32767,32767
293316729,32767,32767,32767,32767,32767,32767
293321729,32767,32767,32767,-13,32767,32767
293326729,32767,32767,32767,32767,-16,32767
293331729,32767,32767,32767,32767,32767,32767
293336729,32767,32767,32767,32767,32767,32767
293341729,32767,32767,32767,32767,32767,32767
293346729,32767,32767,32767,32767,32767,32767
293351729,32767,32767,32767,32767,32767,32767
293356729,32767,32767,32767,32767,32767,32767
293361729,32767,32767,32767,32767,32767,32767
293366729,32767,32767,32767,-30,-25,32767
293371729,32767,32767,32767,32767,32767,32767
293376729,32767,32767,32767,32767,32767,32767
293381729,32767,32767,32767,32767,32767,32767
293386729,32767,32767,32767,32767,32767,32767
293391729,32767,32767,32767,32767,32767,32767
293396729,32767,32767,32767,32767,32767,32767
293401729,32767,32767,32767,32767,32767,32767
293406729,32767,32767,32767,32767,32767,32767
293411728,32767,32767,32767,32767,32767,32767
293416729,32767,32767,32767,32767,32767,32767
293421729,32767,32767,32767,32767,32767,32767
293426730,32767,32767,32767,32767,32767,32767
293431729,32767,32767,32767,32767,32767,32767
293436729,32767,32767,32767,32767,32767,32767
293441729,32767,32767,32767,32767,32767,32767
293446729,32767,32767,32767,32767,32767,32767
293451729,32767,32767,32767,-14,32767,32767
293456729,32767,32767,32767,32767,32767,32767
293461729,32767,32767,32767,32767,32767,32767
293466729,32767,32767,32767,32767,32767,32767
293471729,32767,32767,32767,32767,-36,32767
293476729,32767,32767,32767,32767,32767,32767
293481729,32767,32767,32767,32767,32767,32767
293486729,32767,32767,32767,32767,32767,32767
293491728,32767,32767,32767,32767,32767,32767
293496729,32767,32767,32767,-31,32767,32767
293501729,32767,32767,32767,32767,32767,32767
293506729,32767,32767,32767,32767,32767,32767
293511728,32767,32767,32767,32767,-46,32767
293516729,32767,32767,32767,32767,32767,32767
293521729,32767,32767,32767,32767,32767,32767
293526729,32767,32767,32767,32767,32767,32767
293531728,32767,32767,32767,32767,32767,32767
293536729,32767,32767,32767,32767,32767,32767
293541729,32767,32767,32767,32767,32767,32767
293546729,32767,32767,32767,32767,32767,32767
293551729,32767,32767,32767,32767,32767,32767
293556729,32767,32767,32767,32767,32767,32767
293561729,32767,32767,32767,32767,32767,32767
293566729,32767,32767,32767,32767,32767,32767
293571729,32767,32767,32767,32767,32767,32767
293576729,32767,32767,32767,32767,32767,32767
293581729,32767,32767,32767,-15,32767,32767
293586729,32767,32767,32767,32767,32767,32767
293591729,32767,32767,32767,32767,32767,32767
293596729,32767,32767,32767,32767,32767,32767
293601729,32767,32767,32767,32767,32767,32767
293606729,32767,32767,32767,32767,32767,32767
293611729,32767,32767,32767,32767,-6,32767
293616729,32767,32767,32767,32767,32767,32767
293621729,32767,32767,32767,32767,32767,32767
293626729,32767,32767,32767,-32,32767,32767
293631729,32767,32767,32767,32767,32767,32767
