timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
221542561,221541729,42042859,60.1877325,24.832678599999998,-5.735367,-13.835503,-14.814579,0.2201162,0.143384,-2.0861626e-07,-0.07240439,-0.32482946,-0.2926829,-0.24265048,-0.025945434,0.04994766,0.011585729,1.9998628,0.05657879,-1.1343021,-1.922405,0.0008835641,0.20710641,-0.026442554,6.281382e-05,-9.646487,12.098858,0.2574754,0.24239975,0.1100249,0.06621944,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
222042587,222041729,42042859,60.1877325,24.832678599999998,-5.7658434,-13.907815,-14.926106,0.2201162,0.143384,-2.0861626e-07,0.027924614,-0.09683445,-0.340165,-0.27528715,-0.025945434,0.04994766,0.011585729,0.86511356,-5.2648315,0.96191025,-1.902889,0.0008717118,0.22673966,-0.026442554,6.2578336e-05,-9.646487,12.210385,0.25729167,0.2419607,0.11051618,0.066094115,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223042586,223041729,42042859,60.1877325,24.832678599999998,-5.803384,-13.987224,-15.1626625,0.2201162,0.143384,-2.0861626e-07,-0.16174479,-0.13831237,-0.3352015,-0.25409117,-0.025945434,0.04994766,0.011585729,0.48938385,0.20126452,-0.32278913,-1.9566199,0.00086447847,0.17146523,-0.026442554,6.227745e-05,-9.646487,12.446941,0.25680947,0.24143729,0.109030664,0.065803945,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223542557,223541729,42042859,60.1877325,24.832678599999998,-5.898656,-14.022019,-15.293719,0.2201162,0.143384,-2.0861626e-07,-0.23197311,-0.102608494,-0.34061983,-0.25870305,-0.025945434,0.04994766,0.011585729,0.8315573,0.023520628,-1.3869869,-1.9321035,0.000868902,0.1975269,-0.026442554,6.217713e-05,-9.646487,12.577998,0.25659862,0.24084422,0.1090722,0.06564461,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224042558,224041729,42042859,60.1877325,24.832678599999998,-5.9605994,-14.05228,-15.400702,0.2201162,0.143384,-2.0861626e-07,-0.025743928,-0.07637373,-0.3043001,-0.21939006,-0.025945434,0.04994766,0.011585729,-1.5524479,-3.0005884,-0.39589348,-1.9167295,0.0008743728,0.2131729,-0.026442554,6.2105486e-05,-9.646487,12.684981,0.2563593,0.24079253,0.10866569,0.06554496,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224542642,224541729,42042859,60.1877325,24.832678599999998,-5.9369392,-14.052035,-15.536335,0.2201162,0.143384,-2.0861626e-07,0.08835806,-0.008843597,-0.33466616,-0.26071444,-0.025945434,0.04994766,0.011585729,-2.4758234,-0.80321294,1.3058891,-1.9671203,0.0008802443,0.16264507,-0.026442554,6.201605e-05,-9.646487,12.820614,0.25611675,0.2401816,0.108828366,0.06544807,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
225042591,225041733,42042859,60.1877325,24.832678599999998,-5.9028482,-14.026699,-15.673766,0.2201162,0.143384,-2.0861626e-07,0.053005017,0.06547063,-0.33118126,-0.2641382,-0.025945434,0.04994766,0.011585729,-0.69635147,0.29123563,0.97992086,-2.0010324,0.0008861942,0.12895182,-0.026442554,6.2035135e-05,-9.646487,12.958045,0.25629348,0.23980369,0.10926422,0.065481186,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226042327,226041729,42042859,60.1877325,24.832678599999998,-5.8570037,-13.979053,-15.930897,0.2201162,0.143384,-2.0861626e-07,-0.07582978,0.085008696,-0.22311005,-0.17477989,-0.025945434,0.04994766,0.011585729,-0.6012211,0.6943722,0.27364475,-1.9625763,0.00089910236,0.16660929,-0.026442554,6.188611e-05,-9.646487,13.215176,0.25611538,0.23947836,0.109098636,0.06541335,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226542594,226541729,42042859,60.1877325,24.832678599999998,-5.915428,-13.924169,-16.063002,0.2201162,0.143384,-2.0861626e-07,-0.111450575,0.12591664,-0.23009336,-0.19424656,-0.025945434,0.04994766,0.011585729,-3.7277653,-3.12194,-0.45547652,-1.9437263,0.0009049737,0.18524624,-0.026442554,6.182344e-05,-9.646487,13.3472805,0.25602907,0.23907305,0.10906504,0.0653831,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227042612,227041729,42042859,60.1877325,24.832678599999998,-5.9707904,-13.876881,-16.167856,0.2201162,0.143384,-2.0861626e-07,-0.071315646,0.061115813,-0.13033612,-0.10177295,-0.025945434,0.04994766,0.011585729,0.34482068,-0.44974735,-0.026497435,-1.9682862,0.0009109076,0.16186485,-0.026442554,6.180419e-05,-9.646487,13.452135,0.25603634,0.23872334,0.108775996,0.06537724,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227542561,227541729,42042859,60.1877325,24.832678599999998,-5.9937143,-13.853667,-16.280771,0.2201162,0.143384,-2.0861626e-07,-0.04352361,0.016054422,-0.2224347,-0.20539826,-0.025945434,0.04994766,0.011585729,-0.5934358,-2.1462047,0.31725842,-2.00277,0.0009168115,0.12669562,-0.026442554,6.1793835e-05,-9.646487,13.56505,0.25597665,0.2388899,0.10888582,0.06542438,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228042557,228041729,42042859,60.1877325,24.832678599999998,-6.036087,-13.869053,-16.420345,0.2201162,0.143384,-2.0861626e-07,-0.04676091,-0.040791914,-0.21139865,-0.1972331,-0.025945434,0.04994766,0.011585729,-1.7544826,-2.241623,-0.12322981,-1.9834476,0.0009226426,0.14695828,-0.026442554,6.168058e-05,-9.646487,13.704624,0.25589713,0.23845682,0.109049864,0.06544974,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228542619,228541732,42042859,60.1877325,24.832678599999998,-6.0027413,-13.942996,-16.54529,0.2201162,0.143384,-2.0861626e-07,0.25585267,-0.14929833,-0.20607096,-0.18811835,-0.025945434,0.04994766,0.011585729,3.29561,-1.932481,2.383443,-1.9054784,0.0009276539,0.22220518,-0.026442554,6.156835e-05,-9.646487,13.829569,0.25575405,0.2379769,0.10920018,0.06542383,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229042378,229041729,42042859,60.1877325,24.832678599999998,-5.917446,-14.042097,-16.652822,0.2201162,0.143384,-2.0861626e-07,0.0846918,-0.106429845,-0.16500017,-0.13965106,-0.025945434,0.04994766,0.011585729,-3.5135264,-1.0927259,1.2537947,-1.9442722,0.00093119656,0.18284868,-0.026442554,6.148339e-05,-9.646487,13.937101,0.25555906,0.23800665,0.10888732,0.06542719,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229542349,229541729,42042859,60.1877325,24.832678599999998,-5.9100914,-14.105623,-16.759733,0.2201162,0.143384,-2.0861626e-07,0.049371287,-0.03959597,-0.19670415,-0.17554125,-0.025945434,0.04994766,0.011585729,0.85973155,-1.5407659,-0.29318872,-1.9264072,0.0009386749,0.20146494,-0.026442554,6.1455e-05,-9.646487,14.044012,0.25533405,0.23746686,0.10864125,0.06541271,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
230042346,230041729,42042859,60.1877325,24.832678599999998,-5.8933816,-14.147178,-16.883505,0.2201162,0.143384,-2.0861626e-07,0.061443463,-0.0018269492,-0.20034283,-0.1817367,-0.025945434,0.04994766,0.011585729,-1.6833482,-0.33911216,0.5844204,-1.9403707,0.00094729965,0.18726401,-0.026442554,6.139489e-05,-9.646487,14.167784,0.2550948,0.23691931,0.1086787,0.0653835,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
