timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
211463946,211273648,171808131751,0.0005995611,0.002616062,0.005028632,0,0.24671456,0.2314601,0.011043233,0.040365417,0.01715202,0.017910182,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.50612,73.66653,0.49564812,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211663947,211473648,171808131751,0.00199854,0.0021734266,0.0028704253,0,0.24680124,0.23151457,0.020154081,0.057991937,0.016460767,0.021763127,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.6419,73.66653,0.49397764,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211863945,211673648,171808131751,0.00086186896,0.0073863924,0.011696204,0,0.24689728,0.23156866,0.011464394,0.05986688,0.015065655,0.021383736,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.56007,73.66653,0.4957352,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212063950,211873648,171808131751,0.0013708331,0.010586123,0.014610684,0,0.24696751,0.23162037,0.02803613,0.086824566,0.012543251,0.013714244,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.66669,73.66653,0.5014223,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212263968,212073648,171808131751,0.0005685779,0.009250654,0.009988948,0,0.24701269,0.23167443,0.039392482,0.12544751,0.0079136705,0.0063745314,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.8556,73.66653,0.50305825,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212464129,212273648,171808131751,0.00096842344,0.010235175,0.017845128,0,0.2470754,0.23175177,0.011417009,0.08962953,0.01171208,0.012708736,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.71188,73.66653,0.4977367,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212663944,212473648,171808131751,0.0014693246,0.0147532,0.027994996,0,0.24714161,0.23185042,0.018519577,0.101762235,0.008574783,0.012201139,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.66691,73.66653,0.49476188,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213063951,212873648,171808131751,0.0024931803,0.011750339,0.020843247,0,0.24740438,0.2321556,0.02155599,0.049580596,0.0029400152,0.015696533,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.661835,73.66653,0.496581,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213263949,213073648,171808131751,0.0029902104,0.013569362,0.014484182,0,0.24774978,0.23243025,0.021088079,0.08185576,0.0072522126,0.012482071,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.652054,73.66653,0.49826387,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213464119,213273648,171808131751,0.0035735986,0.0122037325,0.0060818675,0,0.24793537,0.23265873,0.024093743,0.07370942,0.011111783,0.00714737,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.44635,73.66653,0.49527416,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213664007,213473648,171808131751,0.0021825812,0.009651675,0.007909469,0,0.24807896,0.23237129,0.025887212,0.054508388,0.017664954,0.01283506,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.726166,73.66653,0.49737126,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213863990,213673649,171808131751,0.0023757657,0.007754528,0.019419491,0,0.24826662,0.23262116,0.014798482,0.045288462,0.02107041,0.018539505,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.63142,73.66653,0.49643835,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
