timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
262564549,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262764514,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
262964485,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263164471,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263364461,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263564432,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263764406,-5.752345,-11.283715,-18.691227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
263964362,-5.3121953,-12.398707,-18.904917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264164338,-5.3636813,-12.590104,-18.878149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264364299,-5.4151673,-12.781501,-18.85138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264564303,-5.466654,-12.972898,-18.824612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264764278,-5.51814,-13.164293,-18.797844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
264964248,-5.569626,-13.35569,-18.771076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265164213,-5.621112,-13.547087,-18.744308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265364198,-5.672598,-13.738483,-18.717539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265564169,-5.724084,-13.92988,-18.690771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265764144,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
265964108,-5.749827,-14.0255785,-18.677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9528745,0.0
