timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
273262294,-5.5876637,-12.813301,-18.703735,-0.013116932,-0.0016407489,0.022909164,-0.32422173,-0.3302478,-0.27294523,-0.023785772,-0.024227861,-0.7194483,2.4398453,0.0
273362291,-5.5876637,-12.813301,-18.703735,-0.014631295,-0.0011243343,0.024656296,-0.3057245,-0.3321414,-0.23580316,-0.022346793,-0.024277726,-0.7167983,2.4398453,0.0
273462282,-5.5876637,-12.813301,-18.703735,-0.0170367,-0.0041621206,0.025600433,-0.31385073,-0.46309763,-0.2782929,-0.02303742,-0.033992518,-0.71983397,2.5398452,0.0
273662552,-5.5876637,-12.813301,-18.703735,-0.019703936,-0.015371942,0.02306366,-0.29439875,-0.42021903,-0.3526087,-0.021769244,-0.031072991,-0.72516215,2.7398453,0.0
273762291,-5.5876637,-12.813301,-18.703735,-0.017546773,-0.021931315,0.02062416,-0.31161276,-0.35083425,-0.3651784,-0.02306959,-0.025973273,-0.7260192,2.8398452,0.0
273862291,-5.5876637,-12.813301,-18.703735,-0.01431601,-0.025844287,0.017910004,-0.2935228,-0.42769757,-0.37856364,-0.021759268,-0.031705834,-0.7269787,2.9398453,0.0
273962281,-5.5876637,-12.813301,-18.703735,-0.010448337,-0.028405523,0.015054703,-0.31689328,-0.34647158,-0.37690157,-0.0234881,-0.025680441,-0.7268547,3.0398452,0.0
274062291,-5.5876637,-12.813301,-18.703735,-0.0052773952,-0.031152487,0.012866974,-0.22964597,-0.3625127,-0.39064336,-0.01704462,-0.026906159,-0.7278842,3.1398451,0.0
274162502,-5.5876637,-12.813301,-18.703735,0.0008846998,-0.033592317,0.011381149,-0.23121668,-0.39333043,-0.34529144,-0.017083729,-0.029061701,-0.7245867,3.2398453,0.0
274262281,-5.5876637,-12.813301,-18.703735,0.0063519,-0.034831714,0.009527206,-0.19176124,-0.32529593,-0.35393378,-0.014182544,-0.024058687,-0.72525877,3.3398452,0.0
274362269,-5.5876637,-12.813301,-18.703735,0.009482098,-0.038024426,0.0068798065,-0.25095195,-0.37808743,-0.38152722,-0.018609626,-0.028037505,-0.72723347,3.4398453,0.0
274462329,-5.5876637,-12.813301,-18.703735,0.0123848915,-0.0423913,0.0041561127,-0.22529624,-0.36025113,-0.34220672,-0.01664198,-0.026610706,-0.7243813,3.5398452,0.0
274562248,-5.5876637,-12.813301,-18.703735,0.015753817,-0.04545989,0.002008438,-0.15248899,-0.31649798,-0.376607,-0.011301911,-0.023457639,-0.7268822,3.6398451,0.0
274662438,-5.5876637,-12.813301,-18.703735,0.018406104,-0.04712691,1.335144e-05,-0.25936624,-0.28809816,-0.41940123,-0.019305877,-0.021444535,-0.7299369,3.7398453,0.0
274762249,-5.5876637,-12.813301,-18.703735,0.019465208,-0.049379203,-0.0014896393,-0.18565111,-0.31078443,-0.392644,-0.013781968,-0.023071349,-0.72799397,3.8398452,0.0
274862254,-5.5876637,-12.813301,-18.703735,0.018482208,-0.05164509,-0.002653122,-0.22914517,-0.32377774,-0.44161272,-0.017092748,-0.024151726,-0.7315224,3.9398453,0.0
274962284,-5.5876637,-12.813301,-18.703735,0.017875647,-0.051720284,-0.0038967133,-0.29680616,-0.2878773,-0.4732839,-0.022208385,-0.021540288,-0.73377866,4.0398455,0.0
275062253,-5.5876637,-12.813301,-18.703735,0.014828801,-0.050383948,-0.0045108795,-0.34808424,-0.25148132,-0.46301463,-0.02601589,-0.018795766,-0.73295003,4.1398454,0.0
275162503,-5.5876637,-12.813301,-18.703735,0.010576987,-0.048346374,-0.0039787292,-0.31127378,-0.25539395,-0.41639802,-0.02316294,-0.019004732,-0.72972256,4.2398453,0.0
275262304,-5.5876637,-12.813301,-18.703735,0.007126522,-0.04585037,-0.002105713,-0.3226848,-0.12809344,-0.35832244,-0.023872284,-0.009476377,-0.7254923,4.339845,0.0
275362292,-5.5876637,-12.813301,-18.703735,0.0035152435,-0.041329477,0.00017356873,-0.3617935,-0.17251705,-0.28592545,-0.026574215,-0.012671607,-0.7202854,4.439845,0.0
275462322,-5.5876637,-12.813301,-18.703735,0.0011623859,-0.035771225,0.0028762817,-0.37937957,-0.14687037,-0.23461145,-0.02772767,-0.010734296,-0.71674657,4.5398455,0.0
275562308,-5.5876637,-12.813301,-18.703735,-9.6487995e-05,-0.027128076,0.0055980682,-0.40571564,-0.18020481,-0.21244666,-0.0295873,-0.013141653,-0.7151645,4.6398454,0.0
275662488,-5.5876637,-12.813301,-18.703735,0.0014731407,-0.017841673,0.007850647,-0.34712285,-0.14496887,-0.19291602,-0.025266288,-0.0105519565,-0.71377033,4.7398453,0.0
275762322,-5.5876637,-12.813301,-18.703735,0.005870366,-0.007903862,0.008234024,-0.35220167,-0.11460522,-0.2261166,-0.025718331,-0.008368657,-0.7160667,4.839845,0.0
275862283,-5.5876637,-12.813301,-18.703735,0.012481379,0.0010699749,0.0063056946,-0.30690664,-0.118465245,-0.26419833,-0.02249363,-0.008682489,-0.7187509,4.939845,0.0
275962285,-5.5876637,-12.813301,-18.703735,0.019493293,0.009801006,0.0041122437,-0.32734686,-0.14087197,-0.26275712,-0.023985203,-0.010321903,-0.71857697,5.039845,0.0
276062291,-5.5876637,-12.813301,-18.703735,0.024876237,0.020806074,0.002368927,-0.32174537,-0.17856316,-0.3058284,-0.023681099,-0.013142604,-0.7217718,5.1398454,0.0
276162440,-5.5876637,-12.813301,-18.703735,0.029523969,0.03112893,0.00077819824,-0.27468678,-0.11251422,-0.3019192,-0.020211231,-0.008278705,-0.72153956,5.2398453,0.0
276262246,-5.5876637,-12.813301,-18.703735,0.03359277,0.03793473,-0.0013332367,-0.2795103,-0.13423367,-0.3445814,-0.02065179,-0.009917937,-0.72457397,5.339845,0.0
276362249,-5.5876637,-12.813301,-18.703735,0.037196804,0.044492293,-0.003938675,-0.24121034,-0.078252696,-0.32096556,-0.017779997,-0.00576813,-0.7228876,5.439845,0.0
276462242,-5.5876637,-12.813301,-18.703735,0.039972305,0.052476786,-0.0059432983,-0.3107201,-0.082542434,-0.32343102,-0.022910913,-0.0060862578,-0.72303176,5.539845,0.0
276562249,-5.5876637,-12.813301,-18.703735,0.0414237,0.060542822,-0.008111954,-0.2895853,-0.073550366,-0.35866213,-0.021425493,-0.0054417574,-0.725527,5.6398454,0.0
276662463,-5.5876637,-12.813301,-18.703735,0.041528795,0.06560821,-0.012262344,-0.24970563,-0.124526,-0.44630665,-0.01863584,-0.009293529,-0.7318448,5.7398453,0.0
276762276,-5.5876637,-12.813301,-18.703735,0.040924955,0.06914792,-0.016328812,-0.1633263,-0.18216652,-0.41394502,-0.012151572,-0.013553296,-0.72954744,5.839845,0.0
276862288,-5.5876637,-12.813301,-18.703735,0.04135439,0.073668815,-0.017995834,-0.17653675,-0.08578543,-0.33643445,-0.013032648,-0.0063330233,-0.7240024,5.939845,0.0
276962254,-5.5876637,-12.813301,-18.703735,0.042432975,0.07931042,-0.018123627,-0.25056913,-0.041640494,-0.29154992,-0.018416498,-0.0030605206,-0.7207707,6.039845,0.0
277062298,-5.5876637,-12.813301,-18.703735,0.042525385,0.08613887,-0.018808365,-0.18022472,-0.030947855,-0.3034745,-0.013261019,-0.0022771575,-0.7215758,6.1398454,0.0
277162461,-5.5876637,-12.813301,-18.703735,0.04133763,0.0923141,-0.020881653,-0.27028096,-0.022877501,-0.36026216,-0.020002957,-0.0016931187,-0.7257156,6.1398454,0.0
277262284,-5.5876637,-12.813301,-18.703735,0.037415147,0.09906554,-0.024938583,-0.30233103,-0.080626085,-0.4394725,-0.022546304,-0.006012682,-0.73134553,6.1398454,0.0
277362284,-5.5876637,-12.813301,-18.703735,0.029558396,0.106352426,-0.029903412,-0.3795615,0.013077602,-0.529436,-0.028557297,0.0009839274,-0.7377772,6.1398454,0.0
277462279,-5.5876637,-12.813301,-18.703735,0.018565105,0.11482797,-0.034942627,-0.4573835,0.101319715,-0.48595312,-0.034266368,0.0075906957,-0.73468727,6.1398454,0.0
277562305,-5.5876637,-12.813301,-18.703735,0.0071799755,0.12330985,-0.037483215,-0.44490817,0.028403912,-0.3865803,-0.03300907,0.002107371,-0.72759414,6.1398454,0.0
277662308,-5.5876637,-12.813301,-18.703735,-0.0044914484,0.13179716,-0.03775215,-0.6077892,0.090149656,-0.3716491,-0.045024883,0.0066782655,-0.7264787,6.1398454,0.0
277762298,-5.5876637,-12.813301,-18.703735,-0.016573286,0.14063872,-0.036540985,-0.59580004,0.20247597,-0.28665876,-0.043766107,0.014873421,-0.7203652,6.1398454,0.0
277862313,-5.5876637,-12.813301,-18.703735,-0.029976057,0.14876999,-0.033006668,-0.58109665,0.14252286,-0.19398013,-0.042289417,0.010372128,-0.7136804,6.1398454,0.0
277962315,-5.5876637,-12.813301,-18.703735,-0.04272108,0.15651168,-0.02765274,-0.64729804,0.13604626,-0.21954441,-0.047236923,0.00992805,-0.7156473,6.1398454,0.0
278062313,-5.5876637,-12.813301,-18.703735,-0.05428152,0.16233902,-0.02191925,-0.61971843,0.17735629,-0.1943992,-0.045111872,0.012910498,-0.71385807,6.1398454,0.0
278162271,-5.5876637,-12.813301,-18.703735,-0.06497357,0.16479878,-0.016944885,-0.6259546,0.13438937,-0.19499241,-0.045561623,0.009781857,-0.7137959,6.1398454,0.0
278262261,-5.5876637,-12.813301,-18.703735,-0.07183916,0.16830496,-0.011940002,-0.559641,0.20070392,-0.16235386,-0.040599644,0.014560241,-0.7114332,6.1398454,0.0
278362298,-5.5876637,-12.813301,-18.703735,-0.07510345,0.17188545,-0.006378174,-0.48849827,0.2055646,-0.15156429,-0.03539502,0.014894552,-0.7105626,6.1398454,0.0
278462248,-5.5876637,-12.813301,-18.703735,-0.0773725,0.17269267,-0.0009899139,-0.545712,0.20128232,-0.15808828,-0.03956516,0.014593354,-0.711007,6.1398454,0.0
278562246,-5.5876637,-12.813301,-18.703735,-0.08024449,0.17141886,0.003124237,-0.53798014,0.20977952,-0.1365483,-0.038924076,0.015178022,-0.7095398,6.1398454,0.0
