timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
203462222,203461729,42042859,60.1877325,24.832678599999998,0.004477387,-1.0164044,-2.9085069,0.2201162,0.143384,-2.0861626e-07,-0.018025992,-0.004019185,0.07416994,0.06855697,-0.025945434,0.04994766,0.011585729,-0.0677906,-0.11313732,-0.04620516,-2.1876445,0.05084549,-0.006303739,0.00729649,6.49789e-05,-9.646487,0.08099675,0.24259554,0.22956336,0.108938366,0.06488317,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203562214,203561729,42042859,60.1877325,24.832678599999998,0.0011073741,-1.0172702,-2.9026082,0.2201162,0.143384,-2.0861626e-07,-0.019464765,-0.005028355,0.0762627,0.06992542,-0.025945434,0.04994766,0.011585729,0.05845613,-0.0005602224,-0.031536262,-2.1875837,0.050844267,-0.006328597,0.00729649,6.498177e-05,-9.646487,0.08102989,0.24263786,0.22938058,0.10894418,0.06486037,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203662508,203661729,42042859,60.1877325,24.832678599999998,-0.0018341972,-1.0174651,-2.8963165,0.2201162,0.143384,-2.0861626e-07,-0.020543294,-0.0053275693,0.07688095,0.07021645,-0.025945434,0.04994766,0.011585729,-0.1988319,-0.5474279,-0.013378452,-2.187524,0.05084192,-0.006319175,0.00729649,6.498776e-05,-9.646487,0.08046937,0.24268118,0.22919933,0.10892698,0.064837486,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203762208,203761729,42042859,60.1877325,24.832678599999998,-0.003613822,-1.0181824,-2.8902605,0.2201162,0.143384,-2.0861626e-07,-0.019868763,-0.0029233121,0.07752005,0.07026954,-0.025945434,0.04994766,0.011585729,0.21272533,0.8259692,0.10319259,-2.187513,0.050840985,-0.0063502407,0.00729649,6.499136e-05,-9.646487,0.080569506,0.24272521,0.22950901,0.10893199,0.0648661,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203862256,203861728,42042859,60.1877325,24.832678599999998,-0.005135879,-1.0193082,-2.883958,0.2201162,0.143384,-2.0861626e-07,-0.01833312,-0.0037546789,0.0811054,0.07342997,-0.025945434,0.04994766,0.011585729,0.07987273,-0.21158947,0.41720337,-2.1874063,0.05083976,-0.006292897,0.00729649,6.499812e-05,-9.646487,0.08100963,0.24277388,0.22933164,0.10893399,0.06484386,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203962220,203961729,42042859,60.1877325,24.832678599999998,-0.007750389,-1.0193826,-2.8770065,0.2201162,0.143384,-2.0861626e-07,-0.019538058,-0.0021724156,0.08063194,0.073029466,-0.025945434,0.04994766,0.011585729,0.4009088,0.115699634,-0.25248224,-2.1874485,0.050837733,-0.0063695167,0.00729649,6.500081e-05,-9.646487,0.08367467,0.24282256,0.22964594,0.10892174,0.064873174,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
204062184,204061729,42042859,60.1877325,24.832678599999998,-0.010925025,-1.0190847,-2.8692894,0.2201162,0.143384,-2.0861626e-07,-0.020432105,-0.0077425605,0.08133401,0.07445727,-0.025945434,0.04994766,0.011585729,-1.3185776,-0.40193588,0.27437267,-2.18732,0.050836395,-0.0062763277,0.00729649,6.500776e-05,-9.646487,0.083364725,0.2428722,0.22946855,0.10892872,0.06485147,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
204162500,204161729,42042859,60.1877325,24.832678599999998,-0.014151178,-1.0182917,-2.8614051,0.2201162,0.143384,-2.0861626e-07,-0.02346264,-0.003362752,0.08585367,0.07957479,-0.025945434,0.04994766,0.011585729,-0.8881137,0.041851938,0.72223824,-2.1873217,0.050834395,-0.006312345,0.00729649,6.5010405e-05,-9.646487,0.08347535,0.24291518,0.22978202,0.10891357,0.06488084,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
204262287,204261730,42042859,60.1877325,24.832678599999998,-0.015666975,-1.016092,-2.8538952,0.2201162,0.143384,-2.0861626e-07,-0.022299336,-0.0035088067,0.08581547,0.0795033,-0.025945434,0.04994766,0.011585729,-0.06235089,-0.03118229,0.3260749,-2.1873512,0.050834414,-0.0063532456,0.00729649,6.5017055e-05,-9.646487,0.08033943,0.24295966,0.22960566,0.10891088,0.0648594,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,0,0,0
204362244,204361729,42042859,60.1877325,24.832678599999998,-0.016576659,-1.0130659,-2.8467913,0.2201162,0.143384,-2.0861626e-07,-0.0207533,0.00046569336,0.09034387,0.083482295,-0.025945434,0.04994766,0.011585729,0.46271914,0.28731313,1.5105164,-2.187282,0.05083246,-0.006312147,0.00729649,6.5025015e-05,-9.646487,0.08093667,0.2430086,0.22991668,0.108926624,0.06488834,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,0,0,0
