timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
276986025,276795483,6780433,7.349694,0.11556702,-0.29409885,12.420433,0.000773762
277506005,277315089,6780433,7.3270097,0.11558111,-0.21486759,12.420782,0.0004130003
277966012,277769733,6780433,7.3184123,0.11567558,0.176054,12.4202585,0.00027728008
278486016,278289376,6780433,7.310608,0.11568631,-0.10800266,12.420624,0.00010434773
279006022,278808973,6780433,7.302904,0.11569545,-0.11839056,12.420844,0.00012538354
279526192,279328533,6780433,7.2872124,0.115703344,-0.34119654,12.421047,0.0010413782
280496023,280302805,6780433,7.248375,0.11563125,-0.15270138,12.420321,0.00020859821
281016022,280822383,6780433,7.2335677,0.115636185,-0.22500515,12.42055,0.00045289923
281476001,281277032,6780433,7.222075,0.11572361,-0.36732054,12.420242,0.0012070294
281996004,281796633,6780433,7.200816,0.11572747,-0.20537996,12.420568,0.0003773394
282516023,282316257,6780433,7.1840816,0.11573073,-0.20905066,12.421011,0.00039093415
282706028,282511103,6780433,7.1798344,0.11564813,-0.121676445,12.420803,0.0001324405
283416003,283225534,6780433,7.169039,0.11557314,-0.2112565,12.421386,0.0003992157
284006004,283810089,6780433,7.167675,0.1156723,-0.11982632,12.42196,0.00012843157
284526017,284329683,6780433,7.2037797,0.115684636,0.12768173,12.4233265,0.00014580658
284916023,284719382,6780433,7.195219,0.11569346,-0.13911533,12.425708,0.00017305589
285366005,285174033,6780433,7.1993146,0.11562274,0.14927769,12.433997,0.00019912992
286016005,285823533,6780433,7.199402,0.1156478,0.22580767,12.448053,0.00045512785
286536256,286343140,6780433,7.17371,0.115673594,-0.16614008,12.460702,0.00024612958
286996020,286797804,6780433,7.147364,0.11578405,-0.43361187,12.472819,0.0016749244
287516005,287317387,6780433,7.1125455,0.11581914,-0.55634546,12.486878,0.0027541826
288036236,287836982,6780433,7.0806036,0.11585862,-0.45116138,12.501068,0.0018091485
288486018,288291633,6780433,7.058336,0.11581247,-0.38888264,12.512897,0.0013428787
289006045,288811257,6780433,7.036718,0.11585811,-0.51600933,12.52617,0.0023618608
289526000,289330860,6780433,7.0081778,0.11590568,-0.256855,12.538461,0.0005846411
289976000,289785489,6780433,7.0056763,0.11586888,-0.15735626,12.5478525,0.00021925835
290496016,290305089,6780433,6.9787035,0.11592823,-0.65714836,12.557798,0.0038209455
291016022,290824683,6780433,6.9360104,0.11598526,-0.34323406,12.566362,0.0010416665
291536198,291344283,6780433,6.8816476,0.11603937,-0.7654934,12.573565,0.0051782373
291996000,291798974,6780433,6.8345695,0.11616771,-0.5971031,12.579232,0.003149213
292516021,292318533,6780433,6.791502,0.11621528,-0.5528393,12.584143,0.0026985572
293036236,292838168,6780433,6.742743,0.11625901,-0.84912205,12.588025,0.006364146
293485997,293292805,6780433,6.712697,0.11621033,-0.5737343,12.590271,0.0029049858
294005998,293812384,6780433,6.673945,0.11624672,-0.6049514,12.592626,0.0032291047
294526013,294331983,6780433,6.6090603,0.116279334,-1.0066867,12.594386,0.008940651
294986015,294786633,6780433,6.5524545,0.11638864,-0.81208324,12.595961,0.005817378
295506019,295306258,6780433,6.4818363,0.11641471,-1.0448442,12.596937,0.009629318
296025993,295825833,6780433,6.4135375,0.116437666,-0.894732,12.5976305,0.0070608105
296996016,296800088,6780433,6.3119965,0.11640609,-0.367002,12.597974,0.0011879377
297126011,296929982,6780433,6.3080287,0.11641259,-0.22808313,12.598038,0.0004588185
307456034,307257034,6780433,11.260258,0.11628542,-3.4306774,18.788252,0.069603465
307516022,307321982,6780433,11.239283,0.116470315,-2.9674807,16.595007,0.058959782
307906024,307711683,6780433,11.081365,0.11691733,-2.7365522,13.110246,0.063467905
308426001,308231287,6780433,10.824826,0.117015734,-3.6692772,12.73082,0.11750658
308946023,308750889,6780433,10.559909,0.11697536,-3.4799075,12.602393,0.1067677
309396024,309205534,6780433,10.329868,0.11682423,-3.2374954,12.557721,0.092739545
309916196,309725133,6780433,10.122402,0.11673865,-2.368456,12.52609,0.049759105
310436212,310244732,6780433,9.963784,0.11664826,-1.6566515,12.505301,0.024385162
310956031,310764379,6780433,9.836988,0.11656017,-1.7621984,12.49,0.027625153
311416251,311218983,6780433,9.73136,0.11657133,-1.4814577,12.484312,0.019533109
311936017,311738610,6780433,9.630647,0.11650081,-1.0380192,12.492243,0.009583581
312456020,312258182,6780433,9.583689,0.11644631,-0.6020565,12.502245,0.0032213952
312906028,312712833,6780433,9.571497,0.11632716,-0.04406643,12.511925,1.724444e-05
313426030,313232453,6780433,9.595847,0.116299465,0.31511116,12.524194,0.0008809176
313946010,313752032,6780433,9.639308,0.11628389,0.7679291,12.536756,0.005226543
314406016,314206683,6780433,9.682313,0.116362564,0.7414646,12.547926,0.004868177
314926020,314726283,6780433,9.748212,0.11636492,1.0058479,12.559526,0.008950533
315446034,315245892,6780433,9.824633,0.11637411,1.2319727,12.569991,0.01341605
315956017,315765483,6780433,9.909337,0.1162254,1.0624313,12.578222,0.009971028
316416206,316220133,6780433,9.994228,0.11633399,1.45261,12.585475,0.018628847
316936029,316739733,6780433,10.105313,0.11636297,1.7797279,12.59189,0.027949484
317456022,317259373,6780433,10.224549,0.116391554,1.775053,12.596994,0.02779158
317906020,317713984,6780433,10.337101,0.11633194,1.6870842,12.600007,0.02509922
318426183,318233608,6780433,10.434217,0.11635791,1.8087873,12.602885,0.028844468
318946018,318753183,6780433,10.549595,0.116381735,1.2217131,12.604787,0.013157107
319925994,319727453,6780433,10.664739,0.116503626,0.69190884,12.606856,0.004219378
320446000,320247032,6780433,10.715423,0.11652042,0.45730495,12.607039,0.001843131
320896022,320701682,6780433,10.76649,0.11644947,0.75201225,12.60652,0.004984391
321416202,321221303,6780433,10.833334,0.116461985,0.89199924,12.606178,0.0070129866
321936014,321740890,6780433,10.87582,0.11647246,0.7575817,12.605664,0.005058837
322456009,322260489,6780433,10.936927,0.11648704,1.5619974,12.605096,0.021506611
322906011,322715133,6780433,10.979012,0.11641895,0.18316174,12.604187,0.00029574143
323426017,323234733,6780433,10.986774,0.116434135,0.16766071,12.603679,0.00024781228
323946001,323754370,6780433,10.977684,0.11644691,-0.12246132,12.603239,0.00013221269
324405994,324208983,6780433,10.956841,0.11654011,-0.35076904,12.603348,0.001084711
324926209,324728609,6780433,10.913742,0.11654931,-0.7484741,12.603053,0.0049389577
325446019,325248183,6780433,10.86184,0.11655706,-0.7724409,12.602834,0.0052604126
325896004,325702833,6780433,10.813956,0.11647913,-0.58604145,12.602268,0.0030280668
326415998,326222454,6780433,10.762916,0.11648479,-0.9565878,12.602155,0.008067934
326936021,326742040,6780433,10.709622,0.116489574,-0.68802357,12.60197,0.004173743
327456015,327261633,6780433,10.657499,0.11649354,-0.7967186,12.60173,0.0055967667
327916211,327716282,6780433,10.614735,0.11658014,-0.73540306,12.601957,0.0047683744
328436009,328235889,6780433,10.568324,0.1165829,-0.708621,12.601801,0.004427443
328946019,328755482,6780433,10.520162,0.11642225,-0.67682457,12.600913,0.004039315
329926237,329729732,6780433,10.418595,0.11652858,-0.80911255,12.601548,0.0057723345
330446031,330249394,6780433,10.369523,0.11653841,-0.46256065,12.60175,0.0018865312
330896003,330703983,6780433,10.326263,0.11646228,-0.47651863,12.601531,0.0020021377
331416019,331223610,6780433,10.282755,0.11646997,-0.7948675,12.601811,0.0055707544
331936018,331743182,6780433,10.219825,0.11647677,-0.76044655,12.602066,0.0050986256
332456011,332262806,6780433,10.162343,0.11648276,-0.47254372,12.602299,0.0019687552
332585996,332392712,6780433,10.150164,0.11648414,-0.5409212,12.602348,0.0025797286
