timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
305331729,-0.13132367,0.07454167,0.009600891,5000,0,1.4069524,2.4795341,-9.698506,5000,0,0,1,1
305336729,-0.19663559,-0.020108322,-0.006483138,5000,0,3.6773295,-1.3049725,-10.130436,5000,0,0,1,1
305341729,-0.04963823,-0.0035381105,0.011260889,5000,0,-2.523805,-0.6784094,-7.051343,5000,0,0,1,1
305346729,-0.15516926,0.05976924,0.051356737,5000,0,0.517173,0.74396014,-12.195936,5000,0,0,1,1
305351729,-0.1469296,0.04624875,0.025486259,5000,0,-4.6757417,-2.017815,-11.780266,5000,0,0,1,1
305356729,-0.18256451,0.06915649,0.0787965,5000,0,-2.9365067,3.2504632,-8.035678,5000,0,0,1,1
305361729,-0.12826341,0.15742846,0.030620996,5000,0,-2.3871176,-1.6288241,-8.733212,5000,0,0,1,1
305366729,-0.1911932,0.12578286,0.07133351,5000,0,1.6438491,-0.7907748,-9.067022,5000,0,0,1,1
305371729,-0.27558106,0.21448044,0.09156168,5000,0,-0.29503042,-0.8295624,-7.1500063,5000,0,0,1,1
305376729,-0.27576435,0.15273441,0.056810446,5000,0,5.4145074,3.9031215,-10.729388,5000,0,0,1,1
305381729,-0.23074451,0.14013512,0.08944351,5000,0,6.6242666,-4.1231327,-8.367404,5000,0,0,1,1
305386729,-0.18516892,0.11230478,0.078833856,5000,0,-6.509969,1.9330989,-13.775828,5000,0,0,1,1
305391729,-0.3050403,0.05157137,0.10468521,5000,0,-1.1337343,0.8254214,-9.561062,5000,0,0,1,1
305396729,-0.22291687,0.18363377,0.07506969,5000,0,-0.11538145,0.8481906,-9.445045,5000,0,0,1,1
305401729,-0.22113618,0.06110516,0.06936816,5000,0,-1.8277658,1.6148617,-11.509722,5000,0,0,1,1
305406730,-0.17011094,0.018068291,0.0791483,5001,0,-2.9447749,-3.7243688,-8.66198,5001,0,0,1,1
305411729,-0.19455485,0.114172734,0.11816593,4999,0,2.22926,1.4496133,-6.876268,4999,0,0,1,1
305416729,-0.2854849,0.11700814,0.0630994,5000,0,6.2196703,0.3627785,-10.942529,5000,0,0,1,1
305421729,-0.13616747,-0.08252567,0.111199915,5000,0,-2.007032,-1.4760522,-10.455,5000,0,0,1,1
305426729,-0.17132004,-0.023310442,0.10828579,5000,0,-0.65405977,3.7911217,-7.5258875,5000,0,0,1,1
305431729,-0.16234273,-0.0090899775,0.078473546,5000,0,1.0471421,-0.46288595,-14.7531395,5000,0,0,1,1
305436729,-0.18319234,-0.15277626,0.08296237,5000,0,-2.5922656,1.1773958,-8.277548,5000,0,0,1,1
305441729,-0.10332281,-0.07180969,0.07706929,5000,0,-2.264483,-0.69516903,-10.336787,5000,0,0,1,1
305446729,-0.09617833,-0.12740387,0.0918865,5000,0,-3.7423513,-0.8322426,-7.760194,5000,0,0,1,1
305451729,-0.089405484,-0.032523826,0.100164756,5000,0,5.3868694,1.1074588,-8.070711,5000,0,0,1,1
305456729,-0.054998085,-0.10815666,0.0733867,5000,0,1.323262,1.7791669,-9.965247,5000,0,0,1,1
305461729,-0.0069077155,-0.18776983,0.092427656,5000,0,-0.85519606,-0.6665131,-9.86019,5000,0,0,1,1
305466729,0.13825934,-0.10556086,0.07772739,5000,0,0.49456748,3.1162832,-10.595569,5000,0,0,1,1
305471728,0.017770795,-0.14042015,0.07924981,4999,0,-2.5784912,-1.885164,-11.939143,4999,0,0,1,1
305476729,0.05494093,-0.10637974,0.06360101,5001,0,-0.31298876,2.9037924,-11.661074,5001,0,0,1,1
305481729,0.105001345,-0.10663937,0.03867809,5000,0,-2.0225332,-0.8347626,-6.7642474,5000,0,0,1,1
305486731,0.16121274,-0.07680028,0.068626106,5002,0,0.13459995,0.9917398,-9.080408,5002,0,0,1,1
305491729,0.26111156,-0.1202354,0.07731185,4998,0,-0.5553291,0.5654605,-9.308561,4998,0,0,1,1
305496729,0.16128087,-0.05735926,0.066317834,5000,0,3.6392443,3.0505593,-7.4364347,5000,0,0,1,1
305501729,0.23158802,-0.07169532,0.056828365,5000,0,0.5388278,-1.7672473,-12.96098,5000,0,0,1,1
305506729,0.21680686,-0.1465894,0.042234354,5000,0,-0.9611876,0.35757124,-9.069327,5000,0,0,1,1
305511728,0.17441593,-0.06650293,0.0332201,4999,0,-0.5597606,1.368825,-11.415372,4999,0,0,1,1
305516729,0.16836554,-0.11595981,0.026966399,5001,0,-4.592256,-5.1405478,-8.237605,5001,0,0,1,1
305521729,0.20831318,-0.07210366,0.073596634,5000,0,-3.0020673,1.5735825,-9.987662,5000,0,0,1,1
305526729,0.108699046,0.0049126716,0.052791893,5000,0,-0.3180067,0.6088461,-9.929126,5000,0,0,1,1
305531728,0.082283765,-0.014190964,0.03948147,4999,0,0.04045129,0.12935354,-9.329844,4999,0,0,1,1
305536729,0.13840519,-0.0136337625,0.057777848,5001,0,4.051031,-0.5139033,-9.459222,5001,0,0,1,1
305541729,0.078473635,-0.038821537,0.04553959,5000,0,-3.1472697,-0.39417264,-7.231731,5000,0,0,1,1
305546729,0.061589077,0.02949242,0.045891296,5000,0,2.8667445,2.5772822,-11.459488,5000,0,0,1,1
305551729,0.017265346,-0.026162708,0.044509582,5000,0,1.48422,-3.7489731,-11.495217,5000,0,0,1,1
305556729,0.019488772,0.039478425,0.02600452,5000,0,-4.9826493,2.2615955,-10.905931,5000,0,0,1,1
305561729,-0.021289624,-0.03189169,0.009223271,5000,0,0.06357142,-0.14438829,-9.868626,5000,0,0,1,1
305566730,0.04193949,0.042460628,0.020330498,5001,0,-2.6978116,0.203618,-7.666178,5001,0,0,1,1
305571729,-0.022642404,0.03311155,0.038168613,4999,0,0.24157411,1.1739888,-11.24016,4999,0,0,1,1
305576729,0.004115278,0.036047596,0.027680365,5000,0,-0.69681597,-1.5574431,-5.8371882,5000,0,0,1,1
305581729,0.023630371,0.103722885,0.03951679,5000,0,5.8577266,3.554511,-11.360908,5000,0,0,1,1
305586729,0.046981797,-0.011637591,0.024065511,5000,0,-2.1139205,-1.7193686,-9.421704,5000,0,0,1,1
305591729,0.09661089,-0.018073741,0.021617021,5000,0,-3.5838928,4.397967,-11.140812,5000,0,0,1,1
305596729,0.01866087,0.036125116,0.011393913,5000,0,3.4530818,-3.0988405,-6.7514396,5000,0,0,1,1
305601729,0.036059298,0.055301353,0.027069196,5000,0,-0.7614671,-0.3521842,-11.747232,5000,0,0,1,1
305606729,-0.073451065,-0.03595968,0.007325095,5000,0,-0.06617176,2.3051789,-12.301584,5000,0,0,1,1
305611728,0.04708302,0.023666577,-0.0014800117,4999,0,-0.732461,-3.7053404,-7.0920434,4999,0,0,1,1
305616728,0.05218088,-0.04030198,0.026123473,5000,0,-5.2784486,2.3611386,-11.3093815,5000,0,0,1,1
305621729,0.0067741987,-0.019574793,0.013662455,5001,0,0.09831074,-1.0970131,-8.720182,5001,0,0,1,1
305626730,-0.004171839,0.06523226,0.040622655,5001,0,2.7912033,0.23794733,-7.1763406,5001,0,0,1,1
305631729,-0.042913906,0.010599873,-0.0071653933,4999,0,6.297988,3.2361162,-12.620298,4999,0,0,1,1
305636729,0.09497259,-0.1307048,0.0085227005,5000,0,-0.9521347,-2.8931987,-10.49008,5000,0,0,1,1
305641729,0.102834046,-0.09876943,0.019398747,5000,0,-7.0058823,3.589234,-9.048651,5000,0,0,1,1
305646729,0.12714122,0.035207644,-0.0019490703,5000,0,2.3734064,-2.8289366,-11.570959,5000,0,0,1,1
305651729,0.03225905,-0.03211986,0.0026281273,5000,0,-0.73458827,1.7879927,-8.874079,5000,0,0,1,1
305656729,-0.0008801855,-0.00966324,-0.048442658,5000,0,0.846053,-0.47179484,-11.445217,5000,0,0,1,1
305661729,0.08649125,-0.037441455,-0.025557194,5000,0,0.29104516,-1.334224,-9.310136,5000,0,0,1,1
305666729,0.18743896,-0.12691079,0.015661795,5000,0,-6.0240717,0.84937584,-11.240436,5000,0,0,1,1
305671729,0.10002326,-0.036495518,-0.041500226,5000,0,-0.14696725,3.5971656,-10.067931,5000,0,0,1,1
305676729,0.10759112,0.06681014,-0.018421404,5000,0,2.8451414,-0.37877628,-4.9050593,5000,0,0,1,1
305681729,0.07196687,0.010633495,-0.06748984,5000,0,5.2789555,0.7389926,-15.104013,5000,0,0,1,1
305686729,0.015138989,-0.11147376,-0.07287802,5000,0,-0.4587718,-0.09246946,-7.0691066,5000,0,0,1,1
305691729,0.12205974,0.00065781875,-0.07968019,5000,0,-5.3352714,-1.6864376,-11.48371,5000,0,0,1,1
305696729,0.13909428,-0.043589786,-0.05059613,5000,0,1.3946543,1.1634866,-12.621197,5000,0,0,1,1
305701729,0.027049566,0.084100954,-0.059714057,5000,0,-4.1092267,-1.5326464,-8.440956,5000,0,0,1,1
305706729,-0.022978263,0.035227124,-0.10711038,5000,0,1.8567005,1.4727354,-10.908728,5000,0,0,1,1
305711728,0.07123381,0.066854596,-0.08931827,4999,0,2.202255,0.56189746,-8.040838,4999,0,0,1,1
305716729,0.058839623,-0.0067589777,-0.055281326,5001,0,-7.294529,-2.5579162,-12.543693,5001,0,0,1,1
305721729,0.089547426,0.0078056147,-0.057506707,5000,0,-2.6203208,3.057293,-8.967004,5000,0,0,1,1
305726729,0.11587896,0.20377876,-0.029135393,5000,0,3.6763012,0.43862244,-7.850687,5000,0,0,1,1
305731728,-0.03723535,0.09819238,-0.093070164,4999,0,0.5485343,-0.22789489,-10.213984,4999,0,0,1,1
305736729,0.06672751,0.035728432,-0.08341735,5001,0,5.916946,4.0816064,-10.334753,5001,0,0,1,1
305741729,0.116164565,0.043719973,-0.026711967,5000,0,-4.950951,-6.764999,-7.3942876,5000,0,0,1,1
305746730,0.16378573,-0.025266156,-0.029922375,5001,0,0.31695592,6.088894,-15.178666,5001,0,0,1,1
305751729,0.031897716,0.03807087,-0.004397063,4999,0,-2.080735,-2.7879052,-7.9129004,4999,0,0,1,1
305756729,0.15736848,0.0057815826,-0.08728401,5000,0,1.3433329,1.5200185,-9.892553,5000,0,0,1,1
305761729,0.10916235,-0.052093405,-0.030618327,5000,0,2.3498914,1.4564699,-9.210464,5000,0,0,1,1
305766730,0.16530436,-0.11255488,-0.039522987,5001,0,-5.0203214,-3.8518872,-11.989881,5001,0,0,1,1
305771728,0.17212164,-0.11784904,-0.009043251,4998,0,-0.9364014,-0.2001714,-9.458365,4998,0,0,1,1
305776731,0.16755632,-0.017980106,-0.029135589,5003,0,-0.44246277,2.2543976,-10.196103,5003,0,0,1,1
305781729,0.10736253,-0.09229997,-0.049344387,4998,0,1.825008,-0.37845418,-11.65506,4998,0,0,1,1
305786729,0.08838807,-0.11485012,-0.049564395,5000,0,-0.53816104,2.0905411,-5.558489,5000,0,0,1,1
305791728,0.10452728,-0.07352198,-0.019858085,4999,0,0.7850887,-2.7910764,-12.91427,4999,0,0,1,1
305796729,0.123991475,-0.23064436,-0.018829882,5001,0,-3.8841834,1.1097333,-10.07541,5001,0,0,1,1
305801729,0.10481899,-0.09002619,-0.015718084,5000,0,0.16653669,1.0183395,-7.589971,5000,0,0,1,1
305806729,-0.029633017,-0.047995076,-0.05940942,5000,0,3.9585192,0.3879568,-9.740821,5000,0,0,1,1
305811728,0.05382265,-0.13601653,-0.055896353,4999,0,2.5810122,-0.7685809,-10.088772,4999,0,0,1,1
305816729,-0.03667383,-0.14115955,-0.055163346,5001,0,-3.351849,-0.9881612,-9.713871,5001,0,0,1,1
305821729,0.052933697,-0.15344135,-0.07941833,5000,0,-4.2394,0.36314347,-10.574935,5000,0,0,1,1
305826729,-0.016514773,-0.065092854,-0.053862754,5000,0,1.8919272,-0.17745826,-7.0111036,5000,0,0,1,1
305831728,-0.09902835,-0.01609104,-0.05223359,4999,0,-0.55051374,-0.2963258,-11.92193,4999,0,0,1,1
305836729,-0.118999735,-0.10388246,-0.053877022,5001,0,-0.4821146,-0.095136315,-10.326759,5001,0,0,1,1
305841729,-0.07799479,0.037435178,-0.08182206,5000,0,-1.661158,-2.2121294,-8.072973,5000,0,0,1,1
305846729,-0.109747015,-0.0024143285,-0.0557983,5000,0,-1.7524143,2.299872,-9.98331,5000,0,0,1,1
305851729,-0.18493748,0.002958117,-0.029011184,5000,0,-2.3764122,-2.4117362,-8.730651,5000,0,0,1,1
305856729,-0.22213468,0.12518765,-0.05431996,5000,0,1.7596974,0.4925313,-9.687602,5000,0,0,1,1
305861729,-0.29250094,0.13061447,-0.046000943,5000,0,1.2364831,-0.8154839,-10.4456,5000,0,0,1,1
305866729,-0.26495004,0.104873054,-0.05710511,5000,0,-1.2885638,0.3444575,-9.90867,5000,0,0,1,1
305871729,-0.36007383,0.120434724,-0.047278922,5000,0,0.07225527,-0.94769645,-6.8491807,5000,0,0,1,1
305876729,-0.3165854,0.19775224,-0.032796018,5000,0,1.7655035,0.46651787,-11.789663,5000,0,0,1,1
305881729,-0.4337898,0.11308982,-0.035242066,5000,0,-1.1223907,-1.8505226,-11.121625,5000,0,0,1,1
305886729,-0.42631525,0.18229242,-0.060116634,5000,0,-0.21709739,2.8983881,-11.33161,5000,0,0,1,1
305891729,-0.37077957,0.11365118,-0.05858223,5000,0,-4.1110525,-0.76499104,-9.207014,5000,0,0,1,1
305896729,-0.33586285,0.17436339,-0.023844475,5000,0,1.0870998,-1.8334618,-9.158913,5000,0,0,1,1
305901729,-0.42747086,0.18203682,-0.036514383,5000,0,-0.24796592,2.1017792,-10.305921,5000,0,0,1,1
305906729,-0.44624758,0.14122847,-0.06501546,5000,0,2.2389936,1.1437703,-12.203737,5000,0,0,1,1
305911728,-0.26881447,0.057856996,-0.038592294,4999,0,-3.469768,-2.1738458,-8.038995,4999,0,0,1,1
305916729,-0.18066096,0.11902397,0.013448296,5001,0,-1.060853,4.0712914,-9.365591,5001,0,0,1,1
305921729,-0.31921676,0.14023182,-0.052977167,5000,0,2.1092744,0.47394973,-11.952422,5000,0,0,1,1
305926729,-0.23812346,0.056706443,-0.062524855,5000,0,6.3661985,1.6104589,-6.1067915,5000,0,0,1,1
305931729,-0.14859568,0.08042541,-0.056676403,5000,0,-4.677689,-3.2356408,-11.822313,5000,0,0,1,1
305936729,-0.11357156,-0.07106096,-0.0031024509,5000,0,0.40520254,3.3455036,-11.154529,5000,0,0,1,1
305941729,-0.1896651,0.16528673,-0.025519533,5000,0,0.37619603,-2.089974,-8.944939,5000,0,0,1,1
305946729,-0.12959574,-0.0056995684,-0.073738396,5000,0,-4.0300574,1.5578375,-14.381258,5000,0,0,1,1
305951729,-0.019411366,-0.00062335253,0.0010554597,5000,0,-6.1285744,-2.9260402,-5.4817934,5000,0,0,1,1
305956729,-0.0856729,0.12607186,-0.011196437,5000,0,2.5466654,2.7883193,-9.367658,5000,0,0,1,1
305961730,-0.16520645,0.091648884,-0.018739913,5001,0,2.3808088,-1.7114793,-11.100341,5001,0,0,1,1
305966729,-0.08563961,0.032128207,-0.014700064,4999,0,5.128655,2.5656679,-9.919341,4999,0,0,1,1
305971729,-0.0044874316,-0.036042422,0.0018430159,5000,0,-6.2694592,-3.9386146,-9.125743,5000,0,0,1,1
305976729,0.049265392,0.013551871,0.037907932,5000,0,-0.18985577,5.926206,-11.823308,5000,0,0,1,1
305981729,-0.041947905,0.06789409,0.029412191,5000,0,0.8194114,0.8212125,-7.1087227,5000,0,0,1,1
305986729,-0.048074346,0.06337969,-0.051322706,5000,0,3.5358043,2.6539474,-11.283416,5000,0,0,1,1
305991729,-0.034865327,-0.059595767,-0.007058716,5000,0,0.13277687,-2.4378943,-8.779861,5000,0,0,1,1
305996729,0.101922765,-0.008828949,0.035707008,5000,0,-3.9039798,-0.083305806,-11.204956,5000,0,0,1,1
306001729,-0.0939031,0.009811431,0.013215599,5000,0,-0.69486773,-0.87912434,-12.928513,5000,0,0,1,1
306006729,0.02105191,0.0108798845,-0.010779803,5000,0,-1.1391329,1.4664141,-9.878664,5000,0,0,1,1
306011729,0.025513873,-0.0010579153,-0.01159768,5000,0,-1.6839789,1.5599097,-7.7035418,5000,0,0,1,1
306016729,0.0014777533,-0.029280508,0.017510071,5000,0,-1.1245993,-2.7824955,-10.803912,5000,0,0,1,1
306021729,0.03215529,0.007089147,0.055126473,5000,0,2.2885919,1.2867689,-8.471684,5000,0,0,1,1
306026729,-0.04446596,0.00777002,0.014240636,5000,0,3.2534094,0.7148056,-11.778666,5000,0,0,1,1
306031739,0.01766058,-0.09090259,0.0046280078,5010,0,-1.3739598,1.5244285,-11.069501,5010,0,0,1,1
306036729,0.12166379,-0.105896465,0.03371552,4990,0,-5.731178,1.1304895,-6.4345565,4990,0,0,1,1
306041729,0.050698686,0.009074147,0.009755993,5000,0,3.6114664,-0.934602,-11.195389,5000,0,0,1,1
306046729,-0.014331877,-0.056103423,0.048181515,5000,0,1.1355487,-1.0774171,-8.854907,5000,0,0,1,1
306051729,-0.030149318,-0.04027529,-0.0019680816,5000,0,3.5826352,0.52667505,-12.618285,5000,0,0,1,1
306056729,0.026839988,-0.15375951,0.015606121,5000,0,-3.8978744,1.8223058,-10.001835,5000,0,0,1,1
306061729,0.11711317,-0.12646955,0.031991623,5000,0,-6.699742,-4.3232074,-9.328155,5000,0,0,1,1
306066730,0.030583795,-0.05676042,0.02639906,5001,0,-2.2250378,3.8296185,-9.79475,5001,0,0,1,1
306071729,-0.049109973,-0.014621563,0.04705357,4999,0,1.2535553,-2.041157,-7.3901973,4999,0,0,1,1
306076731,-0.042772673,-0.031846497,0.039169464,5002,0,6.861447,1.430716,-11.315269,5002,0,0,1,1
306221729,-0.17146865,0.09473183,0.039352026,5000,0,0.14543673,2.196225,-11.964483,5000,0,0,1,1
306286729,0.027516996,0.09769385,0.05414694,5000,0,1.6897814,-0.13648894,-6.888163,5000,0,0,1,1
306291729,0.03639891,0.057725772,0.029016834,5000,0,-2.6323552,2.8362567,-12.337776,5000,0,0,1,1
306296729,0.05616879,-0.009682352,0.03743525,5000,0,-3.564208,-2.1700978,-8.057881,5000,0,0,1,1
306301729,0.0681158,0.12320237,0.037403602,5000,0,2.2055247,1.8604664,-7.004078,5000,0,0,1,1
306306729,-0.066661924,0.10988427,0.005356399,5000,0,5.98615,2.335295,-10.346658,5000,0,0,1,1
306311728,-0.026134778,0.03691901,-0.0036064866,4999,0,3.328038,-1.348233,-11.510724,4999,0,0,1,1
306316729,-0.0028253607,-0.022564333,0.008337796,5001,0,-8.686324,-1.8316524,-11.309483,5001,0,0,1,1
306321769,0.04855003,0.08215509,0.039938837,5040,0,-3.2438262,0.99693245,-11.675481,5040,0,0,1,1
306326729,-0.056830745,0.1336135,0.00016392386,4960,0,-2.0607953,2.6112814,-7.259965,4960,0,0,1,1
306331728,-0.051477585,0.07783326,-0.0121314535,4999,0,6.6050105,0.20872918,-9.020522,4999,0,0,1,1
306336729,0.112413354,0.043483645,0.029446293,5001,0,0.34468699,-1.6255101,-10.204143,5001,0,0,1,1
306341729,0.050567523,-0.015475078,0.032150634,5000,0,-0.39955032,2.6329925,-9.815037,5000,0,0,1,1
306346729,-0.0012788968,0.061572198,-0.0075906673,5000,0,3.3731964,-0.08780689,-14.551287,5000,0,0,1,1
306351729,0.03950873,-0.052254587,0.0017081711,5000,0,-2.8603933,1.1348299,-9.184593,5000,0,0,1,1
306356729,0.17579174,-0.042460967,-0.015920812,5000,0,-9.3653555,-3.825446,-9.188453,5000,0,0,1,1
306361729,0.072684154,0.028004492,0.012332017,5000,0,1.2796016,2.9223804,-8.7315645,5000,0,0,1,1
306366729,-0.0046307687,0.09900847,-0.009480968,5000,0,5.79901,0.65330136,-8.495019,5000,0,0,1,1
306371729,0.14986728,-0.07509063,-0.0014723988,5000,0,1.9375755,0.43428335,-12.250237,5000,0,0,1,1
306376729,0.15057641,-0.0962214,0.02222907,5000,0,-3.6060116,0.20146812,-8.5478115,5000,0,0,1,1
306381729,0.24663548,-0.023884691,0.012001912,5000,0,-1.7564744,2.7532446,-11.168025,5000,0,0,1,1
306386729,0.12829739,-0.048731364,-0.021609746,5000,0,2.423974,-1.0123974,-8.843715,5000,0,0,1,1
306391729,0.06304475,0.02567588,-0.008426736,5000,0,3.732384,0.28668088,-11.204012,5000,0,0,1,1
306396729,0.11750064,-0.16014177,-0.047506932,5000,0,-3.151549,-0.004771946,-10.417923,5000,0,0,1,1
306416729,0.11649283,0.028419279,-0.022899378,5001,0,6.941837,-1.6975726,-7.995941,5001,0,0,1,1
306421728,0.16367951,-0.13266195,-0.033852603,4999,0,-2.5940478,-1.4400082,-9.749658,4999,0,0,1,1
306426729,0.11697811,-0.12543589,0.0034112835,5001,0,-1.0313572,2.8994794,-11.934396,5001,0,0,1,1
306431728,0.10881231,-0.04039582,-0.008834733,4999,0,0.46580958,-2.2224638,-7.044285,4999,0,0,1,1
306436729,0.07750583,-0.028643392,-0.03381938,5001,0,0.904088,4.298539,-14.180635,5001,0,0,1,1
306441729,0.015003096,-0.08349471,-0.062283117,5000,0,1.6232706,-2.491175,-7.185283,5000,0,0,1,1
306446730,0.10550906,-0.055381663,-0.045179673,5001,0,-0.93029785,2.1903048,-7.7638664,5001,0,0,1,1
306451729,0.048179183,-0.069549285,-0.034368277,4999,0,2.1951528,-2.1467505,-12.433581,4999,0,0,1,1
306456729,0.059050985,-0.055500887,-0.04425036,5000,0,-6.6681266,-0.6884014,-10.344935,5000,0,0,1,1
306461729,-0.011886751,-0.01092245,-0.05003727,5000,0,1.5972819,4.97808,-9.8067875,5000,0,0,1,1
306466729,0.050016306,0.011121931,-0.069999255,5000,0,1.8876092,-3.2593517,-7.521738,5000,0,0,1,1
306471729,0.07619588,-0.059348114,-0.036457434,5000,0,-2.5961404,-0.5946107,-10.997503,5000,0,0,1,1
306476729,-0.0018334145,-0.06505884,-0.029760666,5000,0,-0.68164116,2.8564737,-8.883728,5000,0,0,1,1
306481729,0.021766795,0.049156357,-0.046174232,5000,0,3.3248446,-2.3299184,-10.3174095,5000,0,0,1,1
306486729,0.017272398,0.012303087,-0.04730479,5000,0,0.7674961,3.7598658,-10.035006,5000,0,0,1,1
306491728,0.10938719,-0.019456703,-0.094086476,4999,0,0.17871635,0.47130266,-9.705027,4999,0,0,1,1
306496729,0.0984436,-0.072600834,-0.08350609,5001,0,-2.4002013,0.3312492,-8.519935,5001,0,0,1,1
306501729,0.0696147,0.07992033,-0.06008976,5000,0,2.017582,-1.3962958,-9.960798,5000,0,0,1,1
306506729,0.010037865,0.041513376,-0.060226522,5000,0,1.0262359,-0.76858956,-11.915736,5000,0,0,1,1
306511728,0.0066951737,0.04396171,-0.08764127,4999,0,-3.6938598,2.5113642,-11.655128,4999,0,0,1,1
306516729,0.0781887,-0.030151268,-0.0848277,5001,0,-1.3242472,-0.51511526,-8.066203,5001,0,0,1,1
306521729,0.104567245,0.07987952,-0.0757678,5000,0,-1.5952466,-2.6819086,-7.476291,5000,0,0,1,1
306526729,-0.034760863,0.0443721,-0.055055168,5000,0,1.9199271,2.3586905,-12.248785,5000,0,0,1,1
306531729,-0.024276137,0.08369032,-0.06669942,5000,0,1.2588025,-2.5517826,-6.7560887,5000,0,0,1,1
306536729,-0.0857721,0.10022457,-0.0753421,5000,0,2.4218683,5.010812,-15.612875,5000,0,0,1,1
306541729,0.06352596,-0.07333121,-0.06527941,5000,0,-4.872084,-3.5083554,-7.4450226,5000,0,0,1,1
306546729,-0.034056604,0.13495903,-0.07249049,5000,0,0.26826102,2.4186618,-7.6839027,5000,0,0,1,1
306551729,-0.15937984,0.099589534,-0.07489083,5000,0,4.926277,-0.3777123,-10.973792,5000,0,0,1,1
306556729,-0.060844462,0.049560443,-0.0670253,5000,0,6.6143403,-1.8832912,-10.716042,5000,0,0,1,1
306561729,-0.10884926,-0.024984043,-0.09133587,5000,0,-5.8346844,2.0485866,-10.0366125,5000,0,0,1,1
306566729,0.07753613,-0.03328255,-0.06194979,5000,0,-6.1757793,0.38346374,-11.564113,5000,0,0,1,1
306571729,-0.04602647,0.13832317,-0.0806028,5000,0,0.7338991,1.7231994,-5.4229717,5000,0,0,1,1
306576729,-0.1284231,0.13461795,-0.085029446,5000,0,4.1329613,-0.6516119,-12.226059,5000,0,0,1,1
306581729,-0.122782275,0.014537452,-0.09449466,5000,0,2.8855562,1.9001104,-9.328363,5000,0,0,1,1
306586729,-0.017310265,0.057633735,-0.07804144,5000,0,-2.4271183,-3.9128344,-8.730403,5000,0,0,1,1
306591729,-0.011125358,0.037661143,-0.074961945,5000,0,0.28883806,4.6111217,-13.737152,5000,0,0,1,1
306596729,-0.033502974,0.07603795,-0.083289005,5000,0,-3.096552,0.877647,-6.9505124,5000,0,0,1,1
306601729,-0.08612638,0.09042116,-0.11015959,5000,0,5.0988092,0.020024236,-10.04821,5000,0,0,1,1
306606729,0.0052307337,0.022559058,-0.08575122,5000,0,-2.099288,-3.8915827,-7.214093,5000,0,0,1,1
306611728,0.037892457,0.02471974,-0.03940076,4999,0,1.4952679,3.6762598,-12.569565,4999,0,0,1,1
306616729,-0.11018212,0.043425698,-0.10112332,5001,0,-1.5005888,-2.0117915,-10.16112,5001,0,0,1,1
306621729,-0.06183838,-0.0012797969,-0.083859146,5000,0,0.6652074,4.4549146,-11.52006,5000,0,0,1,1
306626729,0.030023927,-0.0161759,-0.09917901,5000,0,-1.3396412,-2.7374313,-6.908459,5000,0,0,1,1
306631731,0.029426916,0.020452246,-0.06385815,5002,0,0.77071583,3.7553048,-11.041328,5002,0,0,1,1
306636729,-0.11364663,-0.0097635565,-0.07855164,4998,0,3.1755245,-0.8585972,-9.454891,4998,0,0,1,1
306641729,0.0029682827,-0.022215584,-0.1120443,5000,0,1.9964072,0.57715446,-10.492824,5000,0,0,1,1
306646729,0.004122778,-0.112511426,-0.079844,5000,0,-3.5996263,-0.11049083,-9.906773,5000,0,0,1,1
306651729,0.03430015,-0.06890755,-0.097971804,5000,0,-3.9061446,1.3505478,-9.768649,5000,0,0,1,1
306656729,-0.118353486,0.00992138,-0.09168148,5000,0,2.377947,-0.52085036,-7.8713737,5000,0,0,1,1
306661729,-0.13259539,0.04187326,-0.10619226,5000,0,4.6939783,0.44400612,-10.98766,5000,0,0,1,1
306666729,-0.053513456,-0.14362074,-0.08081928,5000,0,-0.31171325,-2.0188768,-10.93071,5000,0,0,1,1
306671729,-0.050467346,-0.08427714,-0.07387627,5000,0,-7.124383,-0.024981273,-9.484595,5000,0,0,1,1
306676731,-0.11675664,0.0010804702,-0.079657435,5002,0,-2.5519166,1.2637208,-9.335675,5002,0,0,1,1
306681729,-0.11011957,0.0045770793,-0.07931105,4998,0,2.8794494,-1.6828272,-7.97273,4998,0,0,1,1
306686729,-0.1713381,-0.05245038,-0.09150307,5000,0,1.5299104,2.8235087,-11.854013,5000,0,0,1,1
306691729,-0.026695032,-0.14244732,-0.04367048,5000,0,-7.5904593,-3.5427723,-9.319251,5000,0,0,1,1
306696729,-0.063042834,0.015092621,-0.06598935,5000,0,2.2155364,3.1165712,-8.705996,5000,0,0,1,1
306701729,-0.11562635,0.014185101,-0.09255972,5000,0,2.5344129,0.6624878,-10.048404,5000,0,0,1,1
306706729,-0.059246965,-0.055960815,-0.09340361,5000,0,-2.4883099,-0.49964407,-9.150419,5000,0,0,1,1
306711728,-0.09709665,-0.05624691,-0.06098673,4999,0,2.661142,0.64122486,-8.574818,4999,0,0,1,1
306716729,-0.029246151,0.00802931,-0.078406505,5001,0,1.637403,-0.73499906,-10.351911,5001,0,0,1,1
306721729,-0.11238133,-0.042869225,-0.09341108,5000,0,1.9214803,4.0627823,-12.275117,5000,0,0,1,1
