timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
237192276,-0.04375399,-0.022256907,-1.9502476,1e-45,0.56069505,-0.021482106,0.011864414,-0.8276586,0.0,0.0,-0.7358861,0,0
237202539,-0.043543275,-0.01895047,-1.9502478,1e-45,0.5607366,-0.020055156,0.0127048185,-0.8276539,0.0,0.0,-0.73190695,0,0
237212278,-0.039877962,-0.027667245,-1.9502478,1e-45,0.56067204,-0.022633698,0.0087424675,-0.8276823,0.0,0.0,-0.7339505,0,0
237222308,-0.038341537,-0.010843692,-1.9502476,1e-45,0.56086814,-0.0152424425,0.01282637,-0.8276655,0.0,0.0,-0.7329166,0,0
237232526,-0.03477097,-0.028090952,-1.9502476,1e-45,0.56072325,-0.021377247,0.006510077,-0.8277018,0.0,0.0,-0.7303044,0,0
237242335,-0.04345131,-0.021053672,-1.9502476,1e-45,0.56071275,-0.02089948,0.012076724,-0.8276585,0.0,0.0,-0.7344488,0,0
237252283,-0.042391293,-0.015126891,-1.9502476,1e-45,0.5607908,-0.018150253,0.013300739,-0.8276516,0.0,0.0,-0.73170495,0,0
237262324,-0.044179983,-0.021658927,-1.9502476,1e-45,0.56069773,-0.021354154,0.012208468,-0.827655,0.0,0.0,-0.7279388,0,0
237272536,-0.041677132,-0.0154832965,-1.9502478,1e-45,0.56079334,-0.018097466,0.012905219,-0.8276574,0.0,0.0,-0.73573226,0,0
237282331,0.018918404,-0.03382275,-1.9528745,0.0,0.56000525,-0.0087138,-0.017304905,-0.82826245,0.0,0.0,-0.62147,0,0
237292277,0.02423378,-0.04074418,-1.9528745,0.0,0.56002504,-0.010092408,-0.021442898,-0.8281367,0.0,0.0,-0.61891,0,0
237302340,-0.044384725,-0.017035993,-1.9502478,1e-45,0.56075054,-0.019499028,0.013590107,-0.8276436,0.0,0.0,-0.7311036,0,0
237312287,-0.04351795,-0.015739294,-1.9502476,1e-45,0.5607736,-0.018719528,0.013595182,-0.8276459,0.0,0.0,-0.7313292,0,0
237322315,-0.039052878,-0.009427151,-1.9502476,1e-45,0.56087613,-0.014855798,0.013518111,-0.8276561,0.0,0.0,-0.71891683,0,0
237332277,-0.042265464,-0.014179559,-1.9502476,1e-45,0.5608021,-0.017723026,0.013514421,-0.82764983,0.0,0.0,-0.7183885,0,0
237342709,-0.044741575,-0.01200834,-1.9502476,1e-45,0.5608039,-0.017519008,0.01514815,-0.8276246,0.0,0.0,-0.73104924,0,0
237352287,-0.039820682,-0.006724749,-1.9502476,1e-45,0.56089574,-0.013952926,0.014593895,-0.8276402,0.0,0.0,-0.7288795,0,0
237362327,-0.037007052,-0.025540361,-1.9502476,1e-45,0.5607282,-0.020948943,0.0081510795,-0.8276947,0.0,0.0,-0.72979885,0,0
237372432,-0.04349686,-0.015240062,-1.9502478,1e-45,0.5607794,-0.018507067,0.013726501,-0.8276446,0.0,0.0,-0.7403277,0,0
237382280,0.023434384,-0.03368956,-1.9528745,0.0,0.5600235,-0.007394121,-0.019137792,-0.82822263,0.0,0.0,-0.6147761,0,0
237392274,0.022969147,-0.03899149,-1.9528745,0.0,0.56001997,-0.009720538,-0.020428814,-0.8281702,0.0,0.0,-0.61095554,0,0
237402308,-0.03989873,-0.008805279,-1.9502478,1e-45,0.5608758,-0.014835691,0.01404259,-0.82764786,0.0,0.0,-0.72951674,0,0
237412567,-0.038230788,-0.0035182745,-1.9502478,1e-45,0.5609343,-0.012180216,0.014835379,-0.82763773,0.0,0.0,-0.7316152,0,0
237422280,-0.035689075,-0.015520895,-1.9502476,1e-45,0.56084466,-0.016433913,0.01041659,-0.8276924,0.0,0.0,-0.7329919,0,0
237432314,-0.03942805,-0.013404146,-1.9502478,1e-45,0.5608345,-0.016606562,0.012557743,-0.82766604,0.0,0.0,-0.7359411,0,0
237442543,-0.043779366,-0.00944547,-1.9502476,1e-45,0.5608393,-0.016188823,0.015468885,-0.8276218,0.0,0.0,-0.73444295,0,0
237452290,-0.042285103,-0.017306313,-1.9502476,1e-45,0.5607677,-0.019022174,0.012645398,-0.8276581,0.0,0.0,-0.7347113,0,0
237462318,-0.039288163,-0.007795241,-1.9502476,1e-45,0.56088966,-0.014246533,0.014073249,-0.8276482,0.0,0.0,-0.72479856,0,0
237472291,-0.03828681,-0.0040252083,-1.9502478,1e-45,0.56092966,-0.012405697,0.014716367,-0.8276397,0.0,0.0,-0.7219705,0,0
237482531,-0.037020985,-0.013248125,-1.9502478,1e-45,0.56085557,-0.01586701,0.011605377,-0.82768023,0.0,0.0,-0.73142874,0,0
237492283,-0.03680749,-0.012962204,-1.9502478,1e-45,0.56086,-0.015688831,0.011597234,-0.8276807,0.0,0.0,-0.7357023,0,0
237502372,-0.035596885,-0.0010697305,-1.9502476,1e-45,0.5609687,-0.01042824,0.014432215,-0.8276455,0.0,0.0,-0.73612505,0,0
237512278,-0.038315024,-0.012954367,-1.9502478,1e-45,0.5608481,-0.016108342,0.012223306,-0.8276717,0.0,0.0,-0.73288274,0,0
237522315,-0.035706498,-0.008689874,-1.9502476,1e-45,0.5609066,-0.013612247,0.012340087,-0.8276752,0.0,0.0,-0.733427,0,0
237532275,-0.034767445,0.0012491096,-1.9502476,1e-45,0.5609896,-0.009236004,0.014739384,-0.8276401,0.0,0.0,-0.7324652,0,0
237542579,-0.035411675,-0.00848036,-1.9502476,1e-45,0.5609104,-0.013442864,0.012276849,-0.8276763,0.0,0.0,-0.7307738,0,0
237552524,-0.03603842,-0.009146571,-1.9502476,1e-45,0.56090033,-0.013894312,0.0123493355,-0.8276747,0.0,0.0,-0.73501724,0,0
237562311,-0.0375353,-0.0026906715,-1.9502476,1e-45,0.56094533,-0.011642689,0.01477971,-0.827639,0.0,0.0,-0.73212045,0,0
237702487,-0.03501973,-0.00080362876,-1.9502476,1e-45,0.56097364,-0.0101562375,0.0142680155,-0.82764834,0.0,0.0,-0.72580767,0,0
237712249,-0.042727623,-0.0051429,-1.9502476,1e-45,0.5608902,-0.014113631,0.016240526,-0.82761055,0.0,0.0,-0.72511774,0,0
237722288,-0.03718195,-0.0022677134,-1.9502478,1e-45,0.56095076,-0.011368561,0.014752123,-0.8276397,0.0,0.0,-0.7158629,0,0
237732513,-0.036605723,0.008639414,-1.9502476,1e-45,0.56103176,-0.006693315,0.017572824,-0.82758063,0.0,0.0,-0.7209312,0,0
237742248,-0.038448814,-0.0038236354,-1.9502476,1e-45,0.5609304,-0.012367723,0.014839947,-0.8276377,0.0,0.0,-0.71532905,0,0
237752251,-0.03724034,-0.0069735623,-1.9502478,1e-45,0.5609111,-0.013332221,0.0134562915,-0.8276593,0.0,0.0,-0.7211977,0,0
237762347,-0.036338568,0.005811571,-1.9502476,1e-45,0.56101424,-0.0077886297,0.016669188,-0.82760173,0.0,0.0,-0.7270839,0,0
237772509,-0.038083423,-0.003332216,-1.9502478,1e-45,0.56093675,-0.012061895,0.0148265865,-0.8276381,0.0,0.0,-0.72124714,0,0
237782246,0.08430781,0.00029076147,-1.9528745,0.0,0.5594753,0.023718605,-0.03483315,-0.827775,0.0,0.0,-0.57661825,0,0
237792244,0.087797664,0.0038601616,-1.9528745,0.0,0.5593671,0.026171975,-0.035279006,-0.8277552,0.0,0.0,-0.5759165,0,0
237802319,-0.030455139,0.0018609543,-1.9502478,1e-45,0.56101197,-0.007773197,0.013126451,-0.82766706,0.0,0.0,-0.72195834,0,0
237812248,-0.045017205,0.0027188319,-1.9502478,1e-45,0.5609482,-0.011502722,0.019392913,-0.8275438,0.0,0.0,-0.7235052,0,0
237822307,-0.04453892,-0.004750745,-1.9502478,1e-45,0.560881,-0.014459334,0.01710004,-0.82759345,0.0,0.0,-0.72490716,0,0
237832245,-0.046323333,-0.0047305166,-1.9502476,1e-45,0.56086814,-0.014951379,0.017844088,-0.82757777,0.0,0.0,-0.7275299,0,0
237842673,-0.043869153,0.0023093247,-1.9502478,1e-45,0.5609511,-0.0113501735,0.018803032,-0.8275575,0.0,0.0,-0.7297861,0,0
237852269,-0.037428863,0.004182056,-1.9502476,1e-45,0.5609984,-0.0087688,0.01666333,-0.82760286,0.0,0.0,-0.7284135,0,0
237862292,-0.041711856,-0.0011941405,-1.9502478,1e-45,0.5609331,-0.01219482,0.016927764,-0.8275981,0.0,0.0,-0.7297845,0,0
237872264,-0.045383837,-0.0075998604,-1.9502478,1e-45,0.5608457,-0.015875125,0.016650518,-0.8276006,0.0,0.0,-0.7329546,0,0
237882285,-0.043762643,-0.001144041,-1.9502478,1e-45,0.5609207,-0.012749264,0.01779042,-0.8275802,0.0,0.0,-0.7314363,0,0
237892301,-0.03700463,-0.0013119775,-1.9502478,1e-45,0.5609593,-0.010923333,0.014946822,-0.82763636,0.0,0.0,-0.7285564,0,0
237902281,-0.042326946,0.0023544324,-1.9502476,1e-45,0.5609602,-0.010898952,0.018177547,-0.8275714,0.0,0.0,-0.7287919,0,0
237912487,-0.038769756,-0.000825397,-1.9502476,1e-45,0.56095344,-0.011217061,0.015813734,-0.8276203,0.0,0.0,-0.72940767,0,0
237922253,-0.037656263,-0.008299486,-1.9502478,1e-45,0.5608966,-0.01399752,0.013256476,-0.8276614,0.0,0.0,-0.7285884,0,0
237932289,-0.04050076,0.0037987249,-1.9502476,1e-45,0.5609813,-0.0097890785,0.017826958,-0.82757866,0.0,0.0,-0.73057985,0,0
237942506,-0.038789924,-0.0006544381,-1.9502478,1e-45,0.56095475,-0.011151973,0.015870033,-0.8276192,0.0,0.0,-0.72929204,0,0
237952289,-0.042012133,0.0029938205,-1.9502476,1e-45,0.5609671,-0.010546076,0.018226603,-0.8275703,0.0,0.0,-0.7286574,0,0
237962282,-0.03707587,0.0010461208,-1.9502478,1e-45,0.56097704,-0.0099674985,0.01563771,-0.8276236,0.0,0.0,-0.7269009,0,0
237972268,-0.036718577,-0.0063149324,-1.9502476,1e-45,0.5609202,-0.012913349,0.013425121,-0.82766026,0.0,0.0,-0.72790796,0,0
237982495,-0.040046867,0.010167865,-1.9502476,1e-45,0.56103003,-0.00702609,0.01942534,-0.8275377,0.0,0.0,-0.7314444,0,0
237992244,-0.044150762,-0.0008338826,-1.9502476,1e-45,0.56092113,-0.012729775,0.018038008,-0.8275748,0.0,0.0,-0.72585285,0,0
238002273,-0.045641404,-0.0062219882,-1.9502476,1e-45,0.56085795,-0.015377254,0.01714358,-0.8275917,0.0,0.0,-0.7285063,0,0
238012245,-0.04058785,-0.0008267333,-1.9502478,1e-45,0.560943,-0.011727542,0.0165657,-0.82760555,0.0,0.0,-0.730086,0,0
238022332,-0.035440512,0.004486707,-1.9502478,1e-45,0.56100893,-0.008084988,0.015925985,-0.827617,0.0,0.0,-0.72915316,0,0
238032269,-0.04272954,0.0027043016,-1.9502476,1e-45,0.5609609,-0.0108670965,0.018442258,-0.82756543,0.0,0.0,-0.7270738,0,0
238042509,-0.043187734,-0.00037288785,-1.9502476,1e-45,0.5609314,-0.012268929,0.017768813,-0.82758063,0.0,0.0,-0.7272954,0,0
238052463,-0.040339194,0.008213789,-1.9502476,1e-45,0.56101525,-0.007916733,0.0189983,-0.8275495,0.0,0.0,-0.73543406,0,0
238062297,-0.038991064,-0.0024999683,-1.9502478,1e-45,0.5609383,-0.0119720725,0.01543562,-0.827627,0.0,0.0,-0.7303344,0,0
238072268,-0.04019431,-0.0019023974,-1.9502476,1e-45,0.56093615,-0.01206227,0.016101146,-0.8276144,0.0,0.0,-0.73542917,0,0
238082305,-0.043443464,-0.003883316,-1.9502476,1e-45,0.5608972,-0.013793203,0.016890042,-0.8275983,0.0,0.0,-0.7278805,0,0
238092252,-0.037896924,-0.003417739,-1.9502476,1e-45,0.56093717,-0.012044975,0.014725421,-0.82763976,0.0,0.0,-0.72626805,0,0
238102276,-0.04097224,0.0052702767,-1.9502478,1e-45,0.5609905,-0.00931238,0.018434754,-0.82756454,0.0,0.0,-0.7152783,0,0
238112257,-0.034869492,0.0038378702,-1.9502476,1e-45,0.5610069,-0.008193323,0.015507709,-0.82762533,0.0,0.0,-0.71595234,0,0
238122277,-0.040863287,-0.004818251,-1.9502478,1e-45,0.56090605,-0.013456447,0.015560112,-0.82762384,0.0,0.0,-0.7282121,0,0
238132461,-0.036162447,-0.0046494794,-1.9502478,1e-45,0.56093746,-0.012068208,0.013662148,-0.82765746,0.0,0.0,-0.73182,0,0
238142450,-0.035456065,0.0002474587,-1.9502476,1e-45,0.5609792,-0.009843661,0.014743398,-0.82764,0.0,0.0,-0.73007184,0,0
238152311,-0.03855099,0.0004326144,-1.9502476,1e-45,0.5609647,-0.010635126,0.016076056,-0.82761526,0.0,0.0,-0.72955054,0,0
238162277,-0.03225487,-0.0015991902,-1.9502476,1e-45,0.5609817,-0.009709949,0.012900682,-0.82767063,0.0,0.0,-0.72624195,0,0
238172262,-0.032462515,0.0020060209,-1.9502476,1e-45,0.5610048,-0.008276241,0.013997852,-0.8276528,0.0,0.0,-0.7260821,0,0
238182275,-0.04010773,0.005979044,-1.9502476,1e-45,0.5609998,-0.008776589,0.018275809,-0.82756764,0.0,0.0,-0.72451735,0,0
238192294,-0.039401796,-0.0045739347,-1.9502476,1e-45,0.56091785,-0.012945469,0.015023854,-0.8276339,0.0,0.0,-0.7236511,0,0
238202455,-0.035414636,0.0053184987,-1.9502476,1e-45,0.5610146,-0.007733507,0.01614857,-0.82761216,0.0,0.0,-0.72494626,0,0
238212280,-0.036710657,0.0074331807,-1.9502478,1e-45,0.5610236,-0.0072219297,0.017277954,-0.8275879,0.0,0.0,-0.7221924,0,0
238222277,-0.03548504,-0.0009313896,-1.9502478,1e-45,0.5609703,-0.0103396205,0.014424736,-0.82764566,0.0,0.0,-0.7236544,0,0
238232493,-0.037651874,0.0032063741,-1.9502476,1e-45,0.5609904,-0.009235109,0.016481964,-0.8276066,0.0,0.0,-0.7234619,0,0
238242266,-0.03213173,0.0089323055,-1.9502476,1e-45,0.5610469,-0.005317062,0.015803631,-0.82761616,0.0,0.0,-0.721047,0,0
238252247,-0.036827475,0.008967561,-1.9502476,1e-45,0.56103307,-0.006619722,0.017756611,-0.82757646,0.0,0.0,-0.7207213,0,0
238262283,-0.033977475,-0.006241,-1.9502476,1e-45,0.56093794,-0.0121139735,0.012311496,-0.8276776,0.0,0.0,-0.72136384,0,0
238272512,-0.028771307,0.0033031502,-1.9502478,1e-45,0.5610264,-0.00670402,0.012834151,-0.82767123,0.0,0.0,-0.71731377,0,0
238282314,0.17580594,0.0391402,-1.9528745,0.0,0.5562857,0.06530127,-0.06180478,-0.8261126,0.0,0.0,-0.53719246,0,0
238292247,0.17544465,0.031152483,-1.9528745,0.0,0.55662644,0.06190852,-0.063888155,-0.8259859,0.0,0.0,-0.5339862,0,0
238302272,-0.031484075,0.0049144775,-1.9502476,1e-45,0.56102633,-0.006798145,0.014408732,-0.82764465,0.0,0.0,-0.70678097,0,0
238312255,-0.028129116,0.0069752433,-1.9502478,1e-45,0.5610472,-0.005004169,0.013598371,-0.82765704,0.0,0.0,-0.70783544,0,0
238322319,-0.037821494,0.002737559,-1.9502476,1e-45,0.5609861,-0.0094766915,0.016420662,-0.8276081,0.0,0.0,-0.72139347,0,0
238332250,-0.039677043,0.00031258503,-1.9502478,1e-45,0.5609577,-0.011000631,0.016508356,-0.82760674,0.0,0.0,-0.72174937,0,0
238342698,-0.036753856,-0.0011741701,-1.9502478,1e-45,0.5609617,-0.010795969,0.014881699,-0.82763755,0.0,0.0,-0.7325321,0,0
238352251,-0.03590696,0.0015309054,-1.9502478,1e-45,0.5609863,-0.009439018,0.015289976,-0.8276301,0.0,0.0,-0.7348924,0,0
238362288,-0.03480337,0.003924498,-1.9502478,1e-45,0.56100774,-0.008138928,0.015504643,-0.82762533,0.0,0.0,-0.7352538,0,0
238372279,-0.025244275,-0.0068234834,-1.9502478,1e-45,0.56098187,-0.009905529,0.008533853,-0.8277249,0.0,0.0,-0.7354864,0,0
238382273,-0.027985552,-0.0025967988,-1.9502478,1e-45,0.5609951,-0.008925274,0.010854017,-0.8276998,0.0,0.0,-0.72550243,0,0
238392248,-0.02143204,0.0015438237,-1.9502478,1e-45,0.56104,-0.0053733424,0.009303311,-0.827719,0.0,0.0,-0.7217952,0,0
238402280,-0.022217607,0.007360604,-1.9502478,1e-45,0.5610609,-0.0031863432,0.011260058,-0.82769185,0.0,0.0,-0.72437125,0,0
238412545,-0.020384967,0.0037709293,-1.9502478,1e-45,0.5610513,-0.00415789,0.009494699,-0.82771605,0.0,0.0,-0.71704465,0,0
238422246,-0.019025164,-0.008929685,-1.9502476,1e-45,0.5609994,-0.009032737,0.0053690993,-0.82774955,0.0,0.0,-0.7152405,0,0
238432246,-0.018734364,-0.003980403,-1.9502476,1e-45,0.56102437,-0.0069028744,0.0066371737,-0.8277438,0.0,0.0,-0.7183976,0,0
238442527,-0.016836422,0.0001464433,-1.9502478,1e-45,0.5610461,-0.004662503,0.0070093516,-0.82774174,0.0,0.0,-0.7193498,0,0
238452309,-0.016638834,-0.002576108,-1.9502476,1e-45,0.56103677,-0.0057338574,0.006163832,-0.8277482,0.0,0.0,-0.71708816,0,0
238462282,-0.019024154,-0.0027429024,-1.9502476,1e-45,0.5610288,-0.0064720092,0.0071042594,-0.8277405,0.0,0.0,-0.718902,0,0
238472295,-0.013640308,-0.004452107,-1.9502476,1e-45,0.5610385,-0.005669133,0.004396538,-0.8277587,0.0,0.0,-0.71799546,0,0
238482463,-0.019094855,-0.003391909,-1.9502476,1e-45,0.5610257,-0.0067604417,0.006951458,-0.8277417,0.0,0.0,-0.71871984,0,0
238492245,-0.021187868,-0.00018185156,-1.9502476,1e-45,0.56103325,-0.0060190414,0.008718179,-0.82772547,0.0,0.0,-0.7167645,0,0
238502296,-0.016059443,-0.004292949,-1.9502476,1e-45,0.5610319,-0.0062818727,0.0054424135,-0.82775253,0.0,0.0,-0.7166192,0,0
238512248,-0.017110646,-0.00036066133,-1.9502476,1e-45,0.5610437,-0.004949306,0.0069805915,-0.827742,0.0,0.0,-0.7151371,0,0
238522277,-0.014667857,-0.007566855,-1.9502476,1e-45,0.5610235,-0.0072464696,0.0039480305,-0.8277587,0.0,0.0,-0.7125279,0,0
238532241,-0.017142247,0.004012109,-1.9502478,1e-45,0.56105804,-0.0031484012,0.008220316,-0.8277296,0.0,0.0,-0.7168558,0,0
238542565,-0.015254756,-0.0038285633,-1.9502476,1e-45,0.5610361,-0.00586395,0.005239648,-0.82775396,0.0,0.0,-0.7122627,0,0
238552493,-0.020085271,-0.004340345,-1.9502476,1e-45,0.5610179,-0.0074307825,0.0070952997,-0.82773995,0.0,0.0,-0.71456724,0,0
238562251,-0.014738602,-0.008314215,-1.9502476,1e-45,0.5610201,-0.0075756176,0.003767648,-0.82775897,0.0,0.0,-0.7116373,0,0
238572265,-0.014579102,-0.0028269475,-1.9502476,1e-45,0.56104153,-0.005259877,0.005240992,-0.8277543,0.0,0.0,-0.71625215,0,0
238582354,-0.013106572,0.0008462839,-1.9502476,1e-45,0.5610557,-0.003326539,0.005661988,-0.827752,0.0,0.0,-0.71307313,0,0
238592290,-0.012104367,-0.003875027,-1.9502478,1e-45,0.56104445,-0.0049994322,0.0039227335,-0.82776135,0.0,0.0,-0.710026,0,0
238602339,-0.011772189,-0.00023993533,-1.9502476,1e-45,0.5610552,-0.0034017698,0.0048050038,-0.82775754,0.0,0.0,-0.7123547,0,0
238612283,-0.005731234,-0.005954885,-1.9502476,1e-45,0.56105363,-0.0040724175,0.0007015311,-0.8277692,0.0,0.0,-0.7131333,0,0
238622306,-0.00946717,0.00013697468,-1.9502478,1e-45,0.5610595,-0.0025991502,0.003956737,-0.8277619,0.0,0.0,-0.7156083,0,0
238632538,-0.014092985,-0.01408901,-1.9502476,1e-45,0.5609966,-0.009784459,0.0018803936,-0.8277581,0.0,0.0,-0.710599,0,0
238642508,-0.014377695,-0.008897081,-1.9502476,1e-45,0.561019,-0.0077156066,0.0034547618,-0.8277597,0.0,0.0,-0.7154616,0,0
238652287,-0.010811503,-0.012513587,-1.9502476,1e-45,0.5610183,-0.008211992,0.00096421986,-0.8277621,0.0,0.0,-0.71483266,0,0
238662320,-0.0008810969,-0.009092346,-1.9502476,1e-45,0.56105804,-0.0040103523,-0.002186022,-0.82776386,0.0,0.0,-0.7171868,0,0
238672381,-0.011395304,-0.0067900317,-1.9502478,1e-45,0.5610371,-0.006006967,0.0028115097,-0.82776415,0.0,0.0,-0.71520126,0,0
238682282,0.26069623,0.057027027,-1.9528745,0.0,0.5519315,0.09617604,-0.09181574,-0.8232204,0.0,0.0,-0.50962996,0,0
238692287,0.25928137,0.059072386,-1.9528745,0.0,0.55187345,0.09662324,-0.090662524,-0.82333463,0.0,0.0,-0.5102573,0,0
238702516,-0.005672798,-0.0048220516,-1.9502476,1e-45,0.56105596,-0.0035871672,0.0009951432,-0.82776964,0.0,0.0,-0.71494395,0,0
238712325,-0.010019681,-0.008205978,-1.9502476,1e-45,0.56103677,-0.0062070983,0.00184494,-0.82776564,0.0,0.0,-0.7192511,0,0
238722312,-0.019517409,-0.010147609,-1.9502478,1e-45,0.5609906,-0.009674848,0.0052311565,-0.82774913,0.0,0.0,-0.72222453,0,0
238732325,-0.017494438,-0.017107699,-1.9502478,1e-45,0.5609616,-0.011987794,0.0024413122,-0.8277514,0.0,0.0,-0.72455055,0,0
238742570,-0.021960171,-0.014895562,-1.9502476,1e-45,0.56094843,-0.0123248845,0.0049101636,-0.8277445,0.0,0.0,-0.72783613,0,0
238752291,-0.012318097,-0.01350213,-1.9502478,1e-45,0.5610077,-0.009043719,0.0013104463,-0.8277602,0.0,0.0,-0.7301168,0,0
238762333,-0.009815527,-0.01745562,-1.9502478,1e-45,0.56100196,-0.009977913,-0.0008344169,-0.82775396,0.0,0.0,-0.7304782,0,0
238772537,-0.008250811,-0.009467954,-1.9502478,1e-45,0.5610383,-0.006233192,0.0007588055,-0.827766,0.0,0.0,-0.73320794,0,0
238782283,0.27360952,0.056231756,-1.9528745,0.0,0.5513502,0.099412255,-0.097350806,-0.82258916,0.0,0.0,-0.5225992,0,0
238792281,0.279775,0.05657249,-1.9528745,0.0,0.5510188,0.101250775,-0.09979117,-0.82229453,0.0,0.0,-0.5234311,0,0
238802363,-0.006695111,-0.010311952,-1.9502478,1e-45,0.56104064,-0.006146096,-0.00012184253,-0.8277654,0.0,0.0,-0.7327654,0,0
238812289,-0.0044479007,-0.010207636,-1.9502476,1e-45,0.56104743,-0.0054725297,-0.0010226605,-0.827765,0.0,0.0,-0.7331508,0,0
238822307,-0.009008561,-0.018359076,-1.9502478,1e-45,0.56100196,-0.010125456,-0.0014218523,-0.8277513,0.0,0.0,-0.73935586,0,0
238832276,-0.012880181,-0.012057057,-1.9502476,1e-45,0.5610115,-0.008603333,0.0019484803,-0.82776105,0.0,0.0,-0.7441457,0,0
238842751,-0.01199552,-0.022073919,-1.9502476,1e-45,0.5609665,-0.012500642,-0.0012277781,-0.82774323,0.0,0.0,-0.743312,0,0
238852285,-0.0098898215,-0.022118377,-1.9502478,1e-45,0.56097907,-0.011928418,-0.002111739,-0.8277413,0.0,0.0,-0.7442641,0,0
238862354,-0.009158878,-0.018028472,-1.9502476,1e-45,0.5610027,-0.0100308,-0.0012668947,-0.8277523,0.0,0.0,-0.7452828,0,0
238872304,-0.0017192172,-0.010173457,-1.9502476,1e-45,0.56105447,-0.0046929186,-0.0021424245,-0.82776284,0.0,0.0,-0.74634147,0,0
238882309,-0.00028922994,-0.019925252,-1.9502476,1e-45,0.56103647,-0.008327774,-0.0054698912,-0.82773113,0.0,0.0,-0.7581211,0,0
238892301,-0.004889692,-0.025991116,-1.9502476,1e-45,0.56099015,-0.0121286195,-0.005267531,-0.82771695,0.0,0.0,-0.7599407,0,0
238902311,-0.00994649,-0.024461865,-1.9502478,1e-45,0.56096625,-0.012914134,-0.002745714,-0.8277335,0.0,0.0,-0.7490906,0,0
238912513,-0.0031821802,-0.022570157,-1.9502476,1e-45,0.56101424,-0.010233904,-0.0050145513,-0.82772774,0.0,0.0,-0.7478847,0,0
238922287,-0.0032149323,-0.019465262,-1.9502476,1e-45,0.56102526,-0.008958106,-0.0041300002,-0.8277399,0.0,0.0,-0.74835986,0,0
238932343,0.0012432394,-0.028352898,-1.9502476,1e-45,0.5610163,-0.01138573,-0.008468156,-0.8276831,0.0,0.0,-0.7460358,0,0
238942532,0.0022356045,-0.017016932,-1.9502476,1e-45,0.56105274,-0.0064158374,-0.0056989975,-0.8277356,0.0,0.0,-0.7500149,0,0
238952281,-0.0010934012,-0.020444052,-1.9502478,1e-45,0.56103146,-0.00876807,-0.0052826065,-0.82773125,0.0,0.0,-0.7470902,0,0
238962325,-0.0021692128,-0.026770782,-1.9502478,1e-45,0.5610029,-0.011688185,-0.006612127,-0.82770497,0.0,0.0,-0.7302734,0,0
238972336,-0.0051100035,-0.026419975,-1.9502476,1e-45,0.5609868,-0.012367892,-0.0052966587,-0.82771546,0.0,0.0,-0.73452175,0,0
238982517,0.00046373997,-0.024788296,-1.9502476,1e-45,0.5610248,-0.010129175,-0.007145671,-0.8277062,0.0,0.0,-0.74360925,0,0
238992306,-0.00043974366,-0.026296362,-1.9502476,1e-45,0.56101465,-0.011006727,-0.0071947905,-0.8277014,0.0,0.0,-0.74270266,0,0
239002312,-0.0052622603,-0.025895255,-1.9502478,1e-45,0.56098837,-0.012193451,-0.0050864494,-0.8277183,0.0,0.0,-0.7405227,0,0
239012289,-0.005333993,-0.021513594,-1.9502478,1e-45,0.5610073,-0.010400236,-0.0038275972,-0.82773674,0.0,0.0,-0.7410488,0,0
239022359,-0.0044937134,-0.024338018,-1.9502476,1e-45,0.56099993,-0.011333422,-0.004967681,-0.8277234,0.0,0.0,-0.74043435,0,0
239032286,-0.0034227716,-0.036756054,-1.9502478,1e-45,0.5609439,-0.016171964,-0.008894286,-0.82764816,0.0,0.0,-0.73907346,0,0
239042550,-0.0010797228,-0.028487535,-1.9502478,1e-45,0.56100214,-0.012093048,-0.00754458,-0.82769173,0.0,0.0,-0.7416527,0,0
239052297,-0.0021063033,-0.031825524,-1.9502478,1e-45,0.56098026,-0.013762379,-0.008056063,-0.82767564,0.0,0.0,-0.737998,0,0
239062631,-0.0006984844,-0.026660029,-1.9502476,1e-45,0.5610118,-0.011229807,-0.007189723,-0.8277004,0.0,0.0,-0.74967366,0,0
239072296,0.004237823,-0.030653097,-1.9502478,1e-45,0.5610252,-0.011497646,-0.01035261,-0.82765424,0.0,0.0,-0.75011224,0,0
239082319,0.005762324,-0.025572728,-1.9502476,1e-45,0.5610478,-0.008967468,-0.009558509,-0.8276797,0.0,0.0,-0.73916566,0,0
239092277,0.0019589933,-0.030613009,-1.9502476,1e-45,0.56101197,-0.012120288,-0.009398316,-0.8276656,0.0,0.0,-0.73641026,0,0
239102352,-0.0047138073,-0.029871572,-1.9502476,1e-45,0.5609722,-0.013685152,-0.006428862,-0.8276966,0.0,0.0,-0.72508675,0,0
239112280,0.0024180945,-0.02473237,-1.9502478,1e-45,0.56103456,-0.009557802,-0.007938796,-0.8276991,0.0,0.0,-0.72427714,0,0
239122334,0.0064573227,-0.028800001,-1.9502478,1e-45,0.5610429,-0.010108136,-0.010751334,-0.82765526,0.0,0.0,-0.7333472,0,0
239132507,0.005580555,-0.026227066,-1.9502476,1e-45,0.56104535,-0.009289263,-0.009666823,-0.8276766,0.0,0.0,-0.73347634,0,0
239142509,0.0054679853,-0.023367375,-1.9502476,1e-45,0.56105155,-0.008137324,-0.008818105,-0.82769394,0.0,0.0,-0.7343862,0,0
