timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
241963183,241962999,-0.38921818,0.03754356,-9.814365
242013144,242012979,-0.42065257,-0.07281961,-9.833698
242063185,242062999,-0.28904477,0.015147092,-9.693354
242113145,242112980,-0.266581,-0.0046056327,-9.634727
242163166,242162997,-0.39729705,0.16884798,-9.558402
242213144,242212978,-0.21537766,0.08488744,-9.803245
242263165,242262998,-0.4146301,0.120552935,-9.922746
242313179,242312979,-0.2807568,0.047130354,-9.58725
242513144,242512979,-0.44278952,0.0560949,-9.925065
242563166,242562999,-0.22463222,0.008750207,-9.986736
242613144,242612979,-0.044409323,-0.12416733,-10.085655
242663146,242662997,-0.02496752,-0.16942112,-10.024944
242713128,242712980,-0.14259815,0.45568192,-9.907827
242763152,242762997,-0.09662582,0.051875435,-9.679626
242813128,242812979,-0.21708606,0.30469826,-9.772333
242863151,242862997,-0.16229583,0.11274439,-10.178645
242913128,242912979,0.0031911905,-0.24798118,-10.031062
242963188,242962998,-0.21294123,0.09862859,-9.963828
243013127,243012979,0.29424095,-0.10734465,-9.90277
243063164,243063000,-0.3416497,0.30703053,-9.699504
243113136,243112980,0.06832369,-1.0069952,-9.672599
243163146,243162997,-0.025664927,-1.5325707,-10.418334
243213127,243212979,0.49117416,0.49023077,-10.50259
243263149,243262998,-0.52810127,0.44273654,-10.483088
243313128,243312979,-0.7376823,0.34561506,-10.554318
243363153,243362998,-0.5762324,0.9130756,-10.312496
243413127,243412979,-0.30594283,0.231778,-9.770198
243463150,243462997,-0.19355837,0.26271427,-9.543549
243513130,243512980,-0.49680188,0.50772136,-9.941451
243563146,243562997,-0.21591012,0.49275205,-9.865401
243613137,243612980,-0.08859033,0.4254791,-9.803724
243663173,243662998,-0.4280853,0.7611497,-9.88571
243713144,243712979,-0.44034424,0.20833504,-9.713207
243763186,243762997,-0.1329419,0.37198457,-9.811835
243813146,243812980,-0.70489496,0.2880074,-9.898977
243863210,243863025,-0.821495,-0.14615175,-9.82299
243913149,243912979,-0.5015617,0.38171792,-10.233151
243963174,243962998,-0.39933854,0.8524392,-10.152429
244013143,244012979,-0.5513564,0.6026056,-10.180164
244063183,244062998,-0.51309496,0.3282236,-9.518353
244113145,244112980,-0.56815416,0.32144707,-10.008439
244163162,244162997,-0.4718014,0.4572885,-9.803682
244213144,244212979,-0.6959697,0.53429437,-9.913718
244263186,244262999,-0.39983487,0.24161462,-9.437079
244313143,244312979,-0.26126215,0.50472665,-9.542998
244363162,244362997,-0.45856443,0.32163602,-9.858018
244413146,244412980,-0.28711948,0.54364085,-9.496606
244463187,244462997,-0.4622236,0.32726568,-9.401803
244513143,244512979,-1.1646899,0.9204678,-9.602879
244563170,244562999,0.28612107,0.77653086,-9.3021755
244613145,244612979,-0.32109135,0.24937448,-9.979602
244663152,244662997,-0.45903575,0.6645838,-9.792983
244713129,244712980,-0.7031735,0.44762468,-9.732103
244763145,244762997,-0.80802584,0.5694096,-9.595448
244813128,244812979,-0.37046015,0.40283322,-9.897407
244863149,244862999,-0.34480706,0.20647009,-10.046436
244913127,244912979,-0.23883064,0.78145516,-9.649177
244963152,244962997,-0.7573198,0.202211,-10.048131
245013133,245012980,-0.07793686,-0.032623544,-9.511984
245063149,245062998,-0.61216486,-0.17313258,-9.984601
245113128,245112979,-0.5710627,0.1260239,-9.569609
245163164,245162998,-0.16199355,0.27073756,-10.135647
245213139,245212979,0.06867482,0.20761359,-9.749334
245263154,245262997,-0.47945136,0.23703973,-9.998315
245313133,245312979,-0.5356524,0.32182786,-9.618056
245363150,245362997,-0.72806877,0.33986688,-9.803229
245413132,245412979,-0.23198871,0.30660427,-10.17377
245563164,245562998,-0.28986222,0.13553101,-9.794019
245613128,245612980,-0.0823439,0.19762021,-9.799098
245663110,245662997,-0.17300934,0.45092437,-9.770409
245713144,245712979,-0.15252367,0.23218155,-9.784117
245763175,245762998,-0.27999082,-0.04941901,-9.82499
245813144,245812979,-0.14863275,0.021830166,-9.926571
245863162,245862997,-0.14918667,0.28381196,-9.767763
245913146,245912980,-0.19184256,0.31086317,-9.759129
245963162,245962997,-0.31662136,0.05931009,-9.395345
246013145,246012980,-0.2430995,0.1021524,-9.936314
246063168,246062997,-0.12009818,0.33814296,-9.787932
246113144,246112979,-0.46636933,0.0826278,-10.168786
246163164,246162998,-0.38821882,0.10558256,-9.95391
246213145,246212979,-0.22057305,0.043271154,-9.647764
246263164,246262998,-0.31968668,0.26192096,-9.885393
246313144,246312980,0.10782576,0.21347307,-9.936536
246363168,246362997,-0.11313498,0.07146273,-9.821996
246413144,246412979,-0.25524935,-0.023070546,-9.5865965
246463189,246462998,-0.3277598,0.016952366,-9.71113
246513164,246512979,-0.70049125,1.4389942,-9.271089
246563163,246562997,-0.6083313,0.8904742,-9.908743
246613145,246612980,-0.1374406,-0.39652124,-10.367411
246663167,246662997,0.26200843,-0.57591546,-10.902083
246713128,246712979,0.34416872,-0.6125407,-10.617136
246763153,246762998,0.29528692,-0.8218809,-10.64838
246813127,246812979,0.027494907,-0.25737163,-10.471893
246863163,246862997,0.10108926,0.25912756,-10.112254
246913129,246912980,0.061726436,0.368684,-9.847964
246963153,246962999,0.0483578,-0.34971926,-9.882564
247013127,247012979,0.03634173,0.011332246,-9.963727
247063152,247062999,-0.073982745,-0.14445539,-9.996417
247113127,247112979,0.04089828,-0.31901783,-10.205047
247363149,247362999,0.089038454,-0.4261277,-10.323948
247413127,247412979,0.12213721,-0.305488,-10.4090185
247463151,247462997,0.0061412803,-0.13959132,-10.450628
247613127,247612979,0.15280221,-0.37646338,-10.268771
247663146,247662997,0.12970953,-0.31993708,-10.289448
247713144,247712979,-0.022525597,-0.27829796,-10.181418
247763165,247762999,-0.02587019,-0.42203665,-10.162625
247813144,247812979,0.04524219,-0.1814098,-10.309096
247863179,247862997,0.066862315,-0.07585402,-10.212047
247913153,247912980,-0.04494005,0.022254227,-10.231351
247963162,247962997,0.059900716,-0.10032303,-9.997918
248013144,248012979,0.40683058,-0.2735919,-9.877475
248063166,248062998,0.05382372,-0.3495005,-10.317137
248113144,248112979,-0.06994328,-0.25948647,-10.183137
248163181,248162997,0.010900547,0.002568118,-10.2790985
248213150,248212980,0.1889204,-0.26152542,-10.220757
248263185,248262997,-0.060098868,-0.10712233,-10.247056
248313149,248312979,0.03089408,-0.2140753,-10.077928
248363186,248362999,0.19986352,-0.1447848,-10.169854
248413144,248412979,0.06262338,0.019257491,-10.0673895
248463166,248462997,-0.16735807,-0.1838456,-9.96277
248513145,248512980,-0.17856178,-0.18349846,-9.897766
248563193,248562998,-0.11483248,-0.31664583,-9.93778
248613144,248612979,-0.11921755,-0.31875262,-9.827978
248663164,248662997,0.06637487,0.23943086,-9.918617
248713128,248712979,-0.25514168,0.27148357,-9.951756
248763151,248762998,0.005800288,0.16116776,-10.0184145
248813128,248812979,-0.0105381925,0.20786549,-10.213191
248863145,248862997,0.022539029,0.25991687,-10.235836
248913128,248912980,-0.025680747,0.19281697,-10.105801
248963148,248962997,0.05929346,-0.33206534,-9.950175
249013128,249012979,-0.028894251,-0.12764421,-9.962055
249113127,249112979,-0.3292755,0.2689256,-9.759386
249163151,249162997,-0.16034214,0.33752358,-9.622843
249213132,249212979,-0.07153944,0.33788964,-9.885996
249263161,249262998,-0.039642386,0.009493921,-9.986459
249313133,249312979,0.10571963,0.04300351,-9.624354
249363152,249362999,-0.122557305,-0.16540688,-9.98457
249413127,249412979,-0.39245892,-0.018617835,-9.875612
249463164,249462997,-0.3314285,0.2329355,-9.852388
249513128,249512980,-0.09307879,0.4748602,-9.829103
249563149,249562998,-0.035739955,0.2877566,-9.988344
249613127,249612979,-0.00043169525,0.17079407,-10.005744
249663152,249663000,0.062101122,0.09607716,-9.771475
249713079,249712980,-0.03822048,0.17387812,-9.783503
249763165,249762999,-0.25755116,-0.03388187,-9.813114
249813144,249812979,-0.15149207,0.17253463,-9.855852
249863164,249862997,-0.38307723,0.20696901,-9.738345
249913145,249912980,-0.37470013,0.27130562,-9.86014
249963175,249962997,-0.14818895,0.30264083,-9.720889
250013143,250012979,-0.038755942,-0.016179297,-9.403295
250063183,250062998,-0.6365756,-0.37521783,-9.54581
250113145,250112979,-0.35984933,0.1705149,-9.849919
250163164,250162998,-0.19434595,0.17691009,-9.519336
250213152,250212979,-0.2641008,0.41676113,-9.37067
250263174,250262997,-0.28236148,0.07399953,-9.236119
250313143,250312979,-0.6191394,0.049801268,-9.073248
250363184,250362999,-0.447029,0.12507819,-9.719359
250413142,250412979,-0.14259687,0.018983211,-9.42666
250463219,250463027,-0.4258223,0.33343065,-9.272853
250513146,250512980,-0.52859503,-0.026685374,-9.080928
250563175,250562997,-0.42672145,0.4320586,-9.503347
250613144,250612979,-0.35031605,0.18147716,-9.501306
250663166,250662997,-0.5883561,0.23663686,-9.347863
250713158,250712979,-0.04935338,-0.27483544,-9.478826
250763165,250762998,-0.08410595,0.36310562,-9.133772
250813127,250812979,-0.20901266,-0.06861957,-9.449458
250863147,250862998,-0.6564145,0.10503749,-9.159742
250913134,250912980,0.03126645,0.40130234,-9.538906
250963148,250962997,-0.25560802,0.23269531,-9.437218
251013132,251012979,-0.36924765,-0.08077237,-9.223519
251063151,251062999,-0.4452973,0.030909527,-9.619851
251113127,251112979,-0.16560557,0.28271645,-9.3215885
251163146,251162997,-0.20205456,0.24452242,-9.527742
251213129,251212980,-0.3630815,0.0697473,-9.426843
251263159,251262997,-0.4656092,-0.12365523,-9.45215
251313139,251312981,-0.47078434,-0.11208373,-10.0274105
251363163,251362998,-0.21361639,0.18070775,-9.835354
251413129,251412979,-0.24476413,0.033636138,-10.256784
251463147,251462997,-0.3596871,0.19430998,-9.216385
251513129,251512980,-0.38702214,-0.02739697,-9.239152
251563148,251562997,-0.42891955,-0.042497635,-9.622418
251613133,251612979,-0.3353119,0.4542873,-9.744515
251663147,251662997,-0.4003336,-0.021888457,-10.013607
251713129,251712980,-0.37831196,0.060001485,-9.485312
251763169,251762997,-0.13729776,-0.34509653,-9.515911
251813144,251812979,-0.38618588,0.009189746,-10.007105
251863187,251862998,-0.25865227,0.30249763,-9.541972
251913143,251912979,-0.17551832,-0.21870404,-9.715321
251963194,251962997,-0.4371869,-0.14277077,-9.743298
252013163,252012982,-0.835656,-0.5989319,-9.985699
252063177,252062997,-0.28662384,-0.10488332,-10.322204
252113143,252112978,-0.15487252,0.15143666,-9.858229
252163162,252162997,-0.3098383,-0.3487981,-10.189484
252213148,252212979,-0.30918568,0.25811908,-9.634113
252263186,252262998,0.0064271414,-0.22117057,-9.769466
252313144,252312979,-0.48089817,-0.007833333,-9.524857
252363169,252362997,-0.3678609,-0.015443005,-9.902756
252413146,252412980,-0.31568336,-0.3767138,-9.813433
252463165,252462997,-0.5809352,0.24354397,-9.687608
252513144,252512979,-0.12802137,-0.41115758,-9.643752
252563165,252562998,-0.23838763,0.002605345,-9.415122
252613143,252612979,-1.188863,-0.3520615,-10.45911
252663175,252662997,-0.13319293,-0.13360398,-9.831509
252713149,252712982,-0.4389711,-0.43600708,-9.783703
252763147,252762998,-0.26120988,-0.1643144,-9.785809
252813127,252812979,-0.2774559,-0.025010142,-9.85337
252863148,252862998,-0.5422761,-0.31250462,-9.925823
252913127,252912979,-0.5293126,-0.2840781,-9.950128
252963150,252962999,-0.10983997,-0.15067548,-10.124943
253013128,253012979,-0.53518707,0.40988508,-9.1421
253063152,253062997,-0.20241883,0.84225094,-7.575882
253113128,253112979,-0.24126549,0.32802027,-7.3768964
253163145,253162997,-0.46317378,-0.391038,-7.5779543
253213128,253212979,-0.62736833,-0.28183916,-7.721451
253263151,253262999,-0.66027576,-0.1702593,-8.1541815
253313127,253312979,-0.65136456,-0.49175867,-8.4458475
253363188,253362998,0.12452635,0.13086356,-9.181366
253413127,253412979,-0.13544604,-0.41872165,-9.323359
253463150,253462997,-0.3368148,0.14479044,-9.620814
253513129,253512980,-0.05639045,-0.20796955,-9.706326
253563147,253562997,0.095367424,0.05842197,-9.703754
253613128,253612979,-0.10093922,-0.2975043,-9.559356
253663146,253662997,-0.22428924,-0.039899915,-9.580803
253713131,253712980,-0.35037345,-0.14407678,-9.586507
253763127,253763027,-0.45154417,0.031968918,-9.824003
253813143,253812979,-0.26648918,-0.09164251,-9.720856
253863166,253862997,-0.2213709,-0.33276463,-9.904639
253913144,253912980,-0.33918348,-0.22703408,-9.855018
253963190,253962997,-0.031465165,-0.18468098,-9.783587
254013146,254012979,-0.5009188,0.089097485,-9.894557
254063184,254062998,-0.22430022,0.46023273,-9.791436
254113144,254112979,-0.37857088,0.23537286,-9.7245865
254163170,254162997,-0.27974406,-0.039472267,-10.225399
254213153,254212980,-0.53137976,0.32384026,-9.997624
254263162,254262997,0.015109673,0.041254073,-9.947158
254313144,254312979,-0.5456718,0.1707943,-9.615449
254363186,254362999,-0.43096906,0.020922624,-9.947481
254413144,254412979,-0.5531628,0.47727948,-9.98162
254463168,254462997,-0.4144493,0.30639052,-9.994096
254513146,254512980,-0.6843608,0.23462398,-9.866195
254563162,254562997,-0.5410368,0.0919584,-9.958164
254613143,254612979,-0.64839923,0.07472144,-9.892301
254663200,254662999,-0.46859503,-0.04733506,-10.045051
254713157,254712984,-0.47264746,0.5117664,-9.731374
254763170,254762997,0.0792587,0.12167929,-9.678436
254813128,254812980,-0.9512102,-0.30680624,-10.143021
254863146,254862997,-1.3333355,0.15189576,-10.111355
254913128,254912979,-0.06488632,-0.110859275,-10.363195
254963150,254962999,-0.7222692,-0.04463518,-10.650192
255013127,255012979,-0.15203568,-0.16708516,-10.2911625
255063150,255062998,-0.4784449,-0.2445298,-10.318729
255113133,255112980,-0.37377635,-0.12825158,-10.693745
255163166,255162997,-0.52796817,-0.38643116,-10.294671
255213129,255212980,-0.55051506,-0.34591758,-10.589092
255263159,255262998,-0.6407205,0.44312975,-10.366663
255313128,255312979,-1.0590554,-0.26012653,-10.639444
255363162,255362998,-0.41126335,0.056642417,-10.402497
255413138,255412979,-0.19207224,0.08634459,-10.4145975
255463150,255462997,-0.64731354,0.39112058,-10.061562
255513132,255512979,-1.3977432,-0.6010389,-10.536784
255563149,255562998,-0.24256633,0.1857304,-10.530153
255613128,255612979,-0.51770794,0.15478106,-10.166726
255663152,255662999,-0.11503902,0.14908868,-10.235792
255713127,255712979,-0.7285825,0.029509962,-10.265147
255763146,255762997,-0.44968033,-0.16291843,-10.264879
255813145,255812980,-0.5796846,0.3863738,-10.10759
255863183,255862997,-0.6926425,-0.050224133,-10.316795
255913144,255912979,-0.5546439,0.103748254,-10.1375
255963183,255962998,-0.6327482,0.036317863,-10.422194
256013144,256012979,-0.24186887,0.4917588,-10.302036
256063190,256062997,-0.75344914,-0.40610304,-10.367091
256113144,256112980,-0.5691879,0.6207543,-10.377392
256163166,256162997,-0.3009184,0.41860384,-9.93875
256213156,256212979,-0.5297304,0.009389834,-10.076702
256263172,256262999,-0.4254549,-0.04957274,-10.31752
256313144,256312979,-0.5811451,0.45782647,-10.178414
256363186,256362998,-0.5018156,-0.02159711,-10.453025
256413144,256412980,-0.40036818,-0.29456833,-9.826045
256463183,256462997,-0.40112743,0.49619865,-10.109377
256513143,256512979,-0.5579541,0.32898584,-10.327316
256563168,256562998,-0.29809064,0.016048612,-9.95447
256613145,256612979,-0.37937385,0.07014378,-9.9315195
256713144,256712980,-0.5370901,0.47354636,-9.855195
256763190,256762997,-0.3330531,0.46486354,-10.1607
256813144,256812979,0.067436226,-0.2752899,-9.622188
257213127,257212979,-0.037852913,0.32281107,-9.868429
257263184,257262998,-0.4538076,0.44358474,-9.631814
257313127,257312979,-0.75477964,0.07437977,-9.776229
257363146,257362997,-0.6323329,0.48968,-9.545955
257413128,257412980,-1.0805407,0.5064581,-10.474925
257463158,257462998,-0.36439133,0.58745694,-9.782116
257513127,257512979,-0.87814057,0.3354415,-10.060315
257563148,257562998,-0.8777205,-0.051017683,-10.107863
257663154,257662997,-0.626246,0.20481525,-9.612318
257713129,257712980,-0.37096,0.39113364,-9.717658
257763145,257762997,-0.35119182,0.06585403,-10.144039
257813128,257812979,-0.475242,0.61812836,-10.757591
257863164,257862999,-0.78974587,0.79737645,-12.209357
257913149,257912979,-0.040605675,-0.103502855,-12.329231
257963162,257962997,-0.65192616,0.017147666,-12.435733
258013146,258012980,-0.44640845,0.12949556,-11.75392
258063175,258062997,-0.21038626,-0.8090626,-11.296421
258113143,258112979,-0.60543287,-0.1776589,-10.422457
258163166,258162998,-0.30617303,0.03376541,-10.377869
258213143,258212979,-0.37076494,-0.1390224,-9.691084
258263163,258262997,-0.452217,0.7461783,-9.248841
258313153,258312982,-0.51719165,0.0011904743,-9.597481
258363165,258362997,-0.59794956,0.16341187,-9.270318
258413145,258412979,-0.5549116,0.33277825,-9.135646
258463163,258462990,-0.25962234,-0.054936685,-9.274276
258513142,258512979,-0.61526704,-0.16903958,-9.112974
258563190,258562998,-0.37322164,-0.021342883,-9.284812
258613145,258612980,-0.44603854,0.06927462,-9.103209
258663171,258662997,-0.45286572,0.32231608,-9.154586
258713148,258712978,-0.50858176,0.06194152,-9.0596485
258763192,258762998,-0.5767661,-0.217873,-9.357501
258813151,258812979,-0.5190074,0.3452663,-9.42628
258863149,258862998,-0.2460629,-0.47383347,-9.48743
258913133,258912979,-0.93829674,-0.40127426,-10.053891
258963153,258962997,-0.4576292,0.08613713,-9.529661
259013143,259012979,-0.17727841,-0.30407143,-9.431195
259063155,259062998,-0.4822827,-0.055653885,-9.353795
259113128,259112979,-0.4887152,-0.13823603,-9.609112
259163145,259162997,-0.24918422,-0.13256702,-9.641097
259213129,259212979,-0.76092577,-0.008965794,-9.405861
259263151,259262997,-0.38046142,0.3657941,-9.493684
259313127,259312979,-0.2577951,0.04688596,-9.253901
259363149,259362999,-0.46908125,0.2592437,-9.246483
259413128,259412979,-0.45118904,-0.03036068,-9.684034
259463156,259462999,-0.25461423,0.030109404,-9.240814
259513127,259512979,-0.20839968,-0.085090175,-9.614641
259563147,259562997,-0.67498547,0.3207013,-9.3061695
259613129,259612980,-0.30618405,0.3148957,-9.205022
259663155,259662997,-0.5367632,-0.13026045,-9.454797
259713132,259712979,-0.13050303,0.46568486,-9.740703
259763157,259762998,-0.16390328,0.12341036,-9.546475
259813127,259812979,-0.4765991,-0.108492985,-9.678154
259863186,259862999,-0.35750753,0.091079466,-9.531447
259913149,259912980,-0.7831876,0.5269934,-9.824957
259963165,259962997,0.033177223,0.0033611658,-9.61268
260013144,260012979,-0.1078954,0.010266875,-9.595084
260063188,260062997,-0.51749015,0.23160285,-9.446748
260113144,260112979,-0.50031275,0.32055175,-8.962185
260163174,260162997,-0.35527945,0.2791311,-9.243542
260213146,260212980,-0.4417183,-0.11762094,-9.662041
260263185,260262997,-0.020569602,0.3914801,-9.418889
260313144,260312979,-0.22391975,0.5426361,-9.544204
260363213,260363027,-0.27498463,0.66777927,-9.500917
260413145,260412981,-0.42126465,0.32406893,-10.09119
260463176,260462997,-0.20022964,0.01182887,-10.308398
260513164,260512979,-0.042724293,0.06516403,-9.93591
260563182,260562997,-0.02578382,1.1277206,-10.129566
260613149,260612979,-0.46127042,-0.0031177388,-9.669102
260663185,260662998,-0.085702285,0.012446514,-9.688111
260713144,260712979,0.026771143,-0.03749571,-9.944056
260763167,260762997,-0.06984234,-0.15937483,-9.269715
260813144,260812980,-0.28444707,0.4825349,-9.102318
260863116,260862998,-0.37753332,0.16323577,-9.269627
260913132,260912979,-0.23831527,0.45152476,-9.389677
260963149,260962998,-0.24581924,-0.061423972,-9.573363
261013137,261012979,-0.105513394,0.80534244,-9.642533
261063152,261062997,-0.28746298,0.31397238,-9.689149
261113133,261112980,-0.23434898,0.33158055,-9.779502
261163146,261162997,-0.21408367,0.128975,-10.091347
261213128,261212979,0.009485936,0.3414352,-10.180912
261263155,261262998,-0.040211312,0.78083646,-9.966962
261313127,261312979,-0.30258903,0.37291884,-9.979248
261363152,261362998,-0.19437517,0.5029278,-9.837752
261413130,261412980,-0.19128866,0.43417728,-9.698952
261513134,261512980,-0.45319346,0.056898605,-9.955381
261563149,261562998,-0.25737885,0.13501263,-9.905612
261713128,261712980,-0.70193994,0.33758742,-10.295227
261763151,261762997,-0.26166007,0.17660777,-9.949165
261813128,261812979,-0.052135527,0.28097782,-9.967737
261863153,261862999,-0.49402195,0.20040186,-10.147606
261913145,261912979,-0.064784385,0.13438469,-9.692499
261963169,261962998,-0.4887391,0.14705808,-9.874559
262013146,262012980,-0.4216121,0.062343992,-10.287906
262063183,262062998,-0.6100706,0.45966637,-10.042092
262113143,262112979,-0.49255,0.392187,-9.960238
262163193,262162997,-0.7238439,0.09169702,-10.151507
262213152,262212980,-0.16890967,0.62359285,-9.782952
262263173,262262997,-1.2042745,0.10140159,-10.265786
262313144,262312979,-0.34856063,0.18364732,-9.587872
262363185,262362999,-0.69815683,0.48996592,-9.735704
262413143,262412979,-0.12631674,0.46608445,-10.016239
262463190,262462997,-0.047864504,0.26970023,-9.7371645
262513146,262512980,-0.48792905,0.13452375,-9.901809
262563173,262562997,-0.54118115,0.71596,-9.3289385
262613143,262612979,-0.3748102,0.48602057,-9.574013
262663187,262662998,-0.38252252,0.026248557,-9.914591
262713142,262712979,-0.41069725,0.6164264,-9.744291
262763163,262762997,-0.4512348,0.31116238,-10.016222
262813146,262812980,0.2308509,0.26420355,-9.315035
262863179,262862997,-0.23315507,0.50848126,-9.896367
262913127,262912979,-0.46998426,0.28446826,-9.925729
262963147,262962997,-0.3329432,0.10246595,-9.4619255
263013131,263012980,-0.74228007,0.8325809,-9.981262
263063158,263062998,-0.782948,0.5054129,-9.958273
263113128,263112979,-0.7386926,0.6646053,-9.782994
263163149,263162998,-0.2579654,0.15494384,-9.882637
263213128,263212980,-0.35420233,-0.044046365,-9.589454
263263148,263262997,-0.51791817,0.10972732,-9.942361
263313128,263312979,-0.357995,0.472137,-9.723678
263363150,263362998,-0.2570583,0.5573869,-9.89578
263413127,263412979,-0.5029039,0.5660566,-9.73686
263463158,263462997,-0.36452138,0.50461406,-9.3157015
263513130,263512981,-0.0057170913,0.5187999,-9.694041
263563159,263562997,-0.5103152,0.22910438,-9.635194
263613127,263612979,-0.5366142,0.4466164,-9.878507
263663197,263663027,0.056775507,0.54307944,-10.401785
263713128,263712979,-0.4311619,0.47803533,-9.765684
263763165,263762997,-0.5730938,0.3901089,-10.231107
263813128,263812979,0.021555692,0.15083756,-10.177744
263863147,263862998,-0.33991092,0.29800048,-9.66598
263913128,263912979,-0.74953365,0.35129875,-9.814699
263963165,263962997,-0.23239636,0.0632749,-9.586868
264013146,264012979,-0.1258796,0.4458305,-10.395006
264063171,264062998,0.1849101,0.53833747,-11.135331
264113144,264112979,-0.26023078,0.22585665,-10.413359
264163191,264162997,-0.5968153,0.21572512,-10.866337
264213144,264212980,-1.383283,0.0387005,-10.912811
264263165,264262998,-0.7963312,0.3152484,-9.656994
264313144,264312980,-0.9981063,0.16086069,-9.694645
264363168,264362997,-1.1722414,0.36177132,-9.6947
264413166,264412979,-0.49103683,0.048080396,-9.536093
264463162,264462997,-0.44328824,-0.030450074,-9.501803
264513144,264512979,-0.60643244,-0.025589917,-9.528316
264563165,264562999,-0.41766018,-0.1192358,-9.321334
264613148,264612979,-0.7638178,-0.17785501,-9.814094
264663168,264662997,-0.23158129,-0.36799335,-9.841101
264713145,264712980,-0.5369001,0.23836151,-9.95012
264763187,264762997,-0.69347775,0.17901276,-9.592252
264813136,264812979,-0.46254554,0.16740341,-9.34185
264863188,264862998,-0.5385252,-0.108709596,-9.256951
264913136,264912979,-0.48702654,0.055359237,-8.81356
264963153,264962997,-0.3514953,-0.44740435,-9.52299
265013130,265012980,-0.80851287,-0.15958749,-9.974361
265063183,265062998,-0.4242287,-0.09156799,-9.473198
265113127,265112979,-0.6042954,-0.32347536,-9.673389
265163152,265162998,-0.36299652,0.4522423,-9.371884
265213127,265212979,-0.45064735,-0.015016346,-9.700348
265263158,265262998,-0.26985502,0.10012408,-9.618979
265313126,265312978,-0.5027239,-0.1226711,-9.698503
265363148,265362998,-0.663031,-0.20237243,-9.903013
265413128,265412980,-0.5081952,0.09778307,-9.701467
265463146,265462997,-0.7752431,-0.117448896,-10.152895
265513127,265512980,-0.49480784,-0.031351488,-10.241934
265563160,265562999,-0.6592911,-0.28701687,-10.156736
265613127,265612979,-0.47023886,-0.37365893,-9.982669
265663150,265662997,0.47986987,-0.111698076,-9.192731
265713135,265712982,-0.08145611,0.28386468,-9.319128
265763150,265762997,-0.72820693,0.35340986,-9.825588
265813127,265812979,-0.32468286,0.27066657,-9.850869
265863150,265862997,-0.50512177,0.007940314,-9.705905
265913131,265912982,-0.7146796,-0.001967618,-9.554133
265963162,265962997,-0.4275921,0.09129371,-9.944971
266013145,266012979,-0.28525895,0.03675901,-9.693502
266063190,266062997,-0.5985307,-0.12452175,-9.934956
266113144,266112979,-0.5841047,0.14332774,-9.579583
266163173,266162999,-0.62708956,-0.23939563,-9.882467
266213136,266212979,-0.34334633,0.20500118,-9.887673
266263186,266262997,-0.2264514,0.1122143,-9.8407755
266313144,266312980,-0.3628983,0.6427814,-9.970768
266363189,266362997,-0.1572256,0.82906854,-9.801421
266413146,266412979,-0.58406097,0.014735792,-9.90506
266463168,266462998,-0.63612753,-0.18890423,-9.533315
266513145,266512979,-0.7530016,-0.06106095,-9.690817
266563186,266562999,-0.11644451,0.33202192,-10.125587
266613141,266612979,-0.36292526,0.07014901,-10.054247
266663163,266662997,-0.39220572,-0.17243978,-9.829617
266713146,266712980,-0.59688705,0.28178698,-9.698762
266813143,266812979,-0.29005867,0.36075374,-9.762598
266863175,266862998,-0.08918082,0.23950008,-9.941251
266913135,266912979,-0.45212418,0.27139768,-10.107092
266963133,266963025,-0.19005238,0.15639614,-9.838437
267013131,267012980,-0.28359306,0.2211325,-10.069139
267063161,267063001,-0.44389427,0.080945894,-9.968074
267113132,267112979,-0.25830734,0.099641405,-9.576149
267163153,267162999,-0.30409855,0.14268577,-9.804468
267213127,267212979,0.096394174,0.13789983,-10.052796
267263149,267262999,-0.11809763,0.462296,-9.983674
267313127,267312979,-0.2270721,0.27268913,-9.847097
267363145,267362997,-0.26744878,0.3756566,-9.663412
267413133,267412980,-0.43321618,0.17052124,-9.864764
267463148,267462998,-0.25367695,-0.036202844,-9.76796
267513129,267512980,-0.048791118,-0.14041573,-9.797515
267563161,267562999,-0.16015193,0.15500183,-9.900493
267613119,267612979,-0.65481764,0.34205374,-9.683085
267663170,267662998,0.27216557,0.39443573,-9.70455
267713129,267712980,-0.47041312,0.49723873,-10.320954
267763155,267763001,0.10298314,0.49181747,-10.249035
267813127,267812979,0.13241431,0.31651607,-9.674072
267863153,267862999,-0.109536014,0.37125522,-9.618791
267913127,267912979,-0.20214312,0.13993286,-9.789343
267963147,267962998,-0.38343087,0.044791277,-10.053392
268013147,268012981,-0.21100429,0.17793691,-9.826481
268063166,268062998,-0.2205635,0.3443965,-9.904961
268113148,268112979,-0.31044942,0.33445284,-9.7419405
268163203,268162998,0.113882676,0.32419735,-9.839812
268213148,268212979,-0.37826884,0.21156724,-10.093045
268263175,268262998,0.1707786,0.027501056,-9.95675
268313166,268312979,0.14905213,0.01290411,-9.60148
268363162,268362997,-0.2328702,0.08451767,-9.924868
268413144,268412980,-0.084455706,0.1825415,-9.899594
268463161,268462997,0.09206269,0.55226827,-9.6225605
268513144,268512979,-0.10894097,0.49397692,-9.794603
268563173,268562999,-0.024869142,0.11787935,-9.795706
268613143,268612979,-0.010489013,0.04518277,-9.729017
268663166,268662999,-0.19176458,0.30680212,-9.589383
268713146,268712980,-0.18611458,0.11697904,-9.621601
268763164,268762998,-0.5409355,-0.013989978,-9.5628395
268813145,268812979,-1.0154707,-0.0230335,-9.8335495
