timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
225866938,3407898,3407898,3407890,3407882,0,0.088502385,0.115680926,0.077722505,0.0,3407898,3407898,3407890,3407882,0,0.0025419143,0.0036647057,0.0017416949,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
226066940,3407898,3407898,3407890,3407882,0,0.06596886,0.07153219,0.05793994,0.0,3407898,3407898,3407890,3407882,0,0.0048501906,0.0060585407,0.0013369716,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
226266938,3407898,3407898,3407890,3407882,0,0.09752407,0.026269713,0.11571277,0.0,3407898,3407898,3407890,3407882,0,0.0023703,0.003760074,0.0019711463,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
226466963,3407898,3407898,3407890,3407882,0,0.080201246,0.02825286,0.062907,0.0,3407898,3407898,3407890,3407882,0,0.0031393026,0.0045927973,0.0016486185,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
226666955,3407898,3407898,3407890,3407882,0,0.108746566,0.26415828,0.18554068,0.0,3407898,3407898,3407890,3407882,0,0.0073798853,0.009271527,0.0026034445,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
226866956,3407898,3407898,3407890,3407882,0,0.09233985,0.054867215,0.038365312,0.0,3407898,3407898,3407890,3407882,0,0.0025899317,0.0044638324,0.0026033039,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
227067010,3407898,3407898,3407890,3407882,0,0.10595931,0.08242171,0.027457047,0.0,3407898,3407898,3407890,3407882,0,0.006522154,0.006257311,0.0016746788,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
227466940,3407898,3407898,3407890,3407882,0,0.0954528,0.08867637,0.12921369,0.0,3407898,3407898,3407890,3407882,0,0.0030160006,0.0040853648,0.0019490545,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
227666938,3407898,3407898,3407890,3407882,0,0.07661364,0.088743664,0.057109635,0.0,3407898,3407898,3407890,3407882,0,0.0074106026,0.0068046995,0.0019349854,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
227866938,3407898,3407898,3407890,3407882,0,0.064336136,0.02644896,0.08291233,0.0,3407898,3407898,3407890,3407882,0,0.0038123298,0.00426767,0.0010721026,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
228066951,3407898,3407898,3407890,3407882,0,0.13876274,0.10307125,0.11181335,0.0,3407898,3407898,3407890,3407882,0,0.0059202043,0.006124786,0.0035374453,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
228266941,3407898,3407898,3407890,3407882,0,0.1056882,0.10934911,0.068849064,0.0,3407898,3407898,3407890,3407882,0,0.0029852907,0.0028102193,0.0033614766,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
228466960,3407898,3407898,3407890,3407882,0,0.10638085,0.15722936,0.073788956,0.0,3407898,3407898,3407890,3407882,0,0.0031377815,0.0048083216,0.0023063647,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
228666961,3407898,3407898,3407890,3407882,0,0.12541023,0.16781884,0.110468574,0.0,3407898,3407898,3407890,3407882,0,0.00508881,0.005356718,0.0014193598,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
228866960,3407898,3407898,3407890,3407882,0,0.12779757,0.13643835,0.166357,0.0,3407898,3407898,3407890,3407882,0,0.004020272,0.005924656,0.003157018,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
229066963,3407898,3407898,3407890,3407882,0,0.13377133,0.1070672,0.05411665,0.0,3407898,3407898,3407890,3407882,0,0.0060643954,0.0068667727,0.0014788565,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
229266955,3407898,3407898,3407890,3407882,0,0.07417512,0.098972805,0.028058795,0.0,3407898,3407898,3407890,3407882,0,0.0016654566,0.002741161,0.002745244,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
229466939,3407898,3407898,3407890,3407882,0,0.16613239,0.20540287,0.044003848,0.0,3407898,3407898,3407890,3407882,0,0.0024360446,0.003643248,0.0020795057,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
229666939,3407898,3407898,3407890,3407882,0,0.11654927,0.038769033,0.12634715,0.0,3407898,3407898,3407890,3407882,0,0.005446401,0.0065640905,0.0021038582,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
229866940,3407898,3407898,3407890,3407882,0,0.12838553,0.08432394,0.071198456,0.0,3407898,3407898,3407890,3407882,0,0.0021427847,0.004408832,0.002877918,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
230066969,3407898,3407898,3407890,3407882,0,0.10198905,0.097001985,0.09114865,0.0,3407898,3407898,3407890,3407882,0,0.0047064,0.0036501253,0.0012756189,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
230266958,3407898,3407898,3407890,3407882,0,0.16523138,0.048705943,0.13637862,0.0,3407898,3407898,3407890,3407882,0,0.0011071111,0.0020198352,0.0028547652,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
230466958,3407898,3407898,3407890,3407882,0,0.0860376,0.115877405,0.14600627,0.0,3407898,3407898,3407890,3407882,0,0.004213589,0.004461833,0.0022280305,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
230666964,3407898,3407898,3407890,3407882,0,0.17626761,0.13553306,0.081081994,0.0,3407898,3407898,3407890,3407882,0,0.0021766443,0.0027330937,0.002051483,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
230866954,3407898,3407898,3407890,3407882,0,0.11331062,0.12748528,0.16347067,0.0,3407898,3407898,3407890,3407882,0,0.0026119591,0.002227459,0.0012885662,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
231066959,3407898,3407898,3407890,3407882,0,0.059918948,0.26040736,0.27159387,0.0,3407898,3407898,3407890,3407882,0,0.00461924,0.007756388,0.003578496,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
231266957,3407898,3407898,3407890,3407882,0,0.07043039,0.10722257,0.06960761,0.0,3407898,3407898,3407890,3407882,0,0.0015822316,0.002450466,0.0019781282,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
231466958,3407898,3407898,3407890,3407882,0,0.14170568,0.12524517,0.0773906,0.0,3407898,3407898,3407890,3407882,0,0.0066364855,0.006494727,0.001816311,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
231666937,3407898,3407898,3407890,3407882,0,0.15717888,0.14346798,0.08367372,0.0,3407898,3407898,3407890,3407882,0,0.0011937798,0.0029437467,0.0021810362,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
231866941,3407898,3407898,3407890,3407882,0,0.08069474,0.08303729,0.050410762,0.0,3407898,3407898,3407890,3407882,0,0.002226393,0.0024430403,0.0010496264,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
232066962,3407898,3407898,3407890,3407882,0,0.045734454,0.055149354,0.020814506,0.0,3407898,3407898,3407890,3407882,0,0.0018780197,0.0019163499,0.0014502307,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
232266949,3407898,3407898,3407890,3407882,0,0.14486848,0.2053787,0.16472515,0.0,3407898,3407898,3407890,3407882,0,0.0015507669,0.0019657766,0.002461212,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
232466959,3407898,3407898,3407890,3407882,0,0.10647756,0.031207638,0.093373105,0.0,3407898,3407898,3407890,3407882,0,0.0035979769,0.0036729518,0.001752857,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
232666955,3407898,3407898,3407890,3407882,0,0.09350852,0.1077383,0.08359511,0.0,3407898,3407898,3407890,3407882,0,0.003119723,0.0034033437,0.0021560458,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
232866957,3407898,3407898,3407890,3407882,0,0.06787517,0.07228577,0.058636542,0.0,3407898,3407898,3407890,3407882,0,0.00037122722,0.0014663063,0.0012199458,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
233066959,3407898,3407898,3407890,3407882,0,0.0885038,0.07941577,0.042527527,0.0,3407898,3407898,3407890,3407882,0,0.0031269193,0.002602688,0.002621265,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
233266956,3407898,3407898,3407890,3407882,0,0.061689638,0.051721837,0.02947585,0.0,3407898,3407898,3407890,3407882,0,0.002323662,0.00277883,0.00087988534,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
233466960,3407898,3407898,3407890,3407882,0,0.08103965,0.045730274,0.088655226,0.0,3407898,3407898,3407890,3407882,0,0.002131525,0.0010132235,0.002274162,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
233666938,3407898,3407898,3407890,3407882,0,0.113092914,0.08181211,0.0646257,0.0,3407898,3407898,3407890,3407882,0,0.004765732,0.005741814,0.0024007082,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
233866937,3407898,3407898,3407890,3407882,0,0.101465024,0.18033585,0.1405052,0.0,3407898,3407898,3407890,3407882,0,0.005038073,0.008410827,0.0038936136,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
234266957,3407898,3407898,3407890,3407882,0,0.08005212,0.022993889,0.058641274,0.0,3407898,3407898,3407890,3407882,0,0.0042393515,0.0036420191,0.0015983116,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
234866954,3407898,3407898,3407890,3407882,0,0.086405,0.11112815,0.055855896,0.0,3407898,3407898,3407890,3407882,0,0.004348921,0.004773016,0.00084486976,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
235066959,3407898,3407898,3407890,3407882,0,0.04435287,0.13871211,0.1803993,0.0,3407898,3407898,3407890,3407882,0,0.0036014847,0.002505449,0.0015412035,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
235266956,3407898,3407898,3407890,3407882,0,0.08563279,0.06854847,0.0977179,0.0,3407898,3407898,3407890,3407882,0,0.0033544803,0.004743841,0.0030304622,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
235466955,3407898,3407898,3407890,3407882,0,0.09931075,0.08043876,0.07839818,0.0,3407898,3407898,3407890,3407882,0,0.0044087437,0.0034078904,0.0013141354,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
235666939,3407898,3407898,3407890,3407882,0,0.05005596,0.033565704,0.079459436,0.0,3407898,3407898,3407890,3407882,0,0.004220095,0.003730842,0.0014906428,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
235866939,3407898,3407898,3407890,3407882,0,0.15537824,0.090191655,0.082046926,0.0,3407898,3407898,3407890,3407882,0,0.005698193,0.0043999394,0.0014968466,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
236066940,3407898,3407898,3407890,3407882,0,0.07994147,0.12404217,0.13844736,0.0,3407898,3407898,3407890,3407882,0,0.0011372245,0.0020390786,0.0011044893,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
236266941,3407898,3407898,3407890,3407882,0,0.12015454,0.06557442,0.07379668,0.0,3407898,3407898,3407890,3407882,0,0.001117575,0.0023205858,0.0021613298,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
236466958,3407898,3407898,3407890,3407882,0,0.08490922,0.059620183,0.109050006,0.0,3407898,3407898,3407890,3407882,0,0.0048031993,0.005203506,0.0017444453,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
236666954,3407898,3407898,3407890,3407882,0,0.115577005,0.10696078,0.15515116,0.0,3407898,3407898,3407890,3407882,0,0.0025728715,0.004068905,0.0028678814,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
236866989,3407898,3407898,3407890,3407882,0,0.09707948,0.11663255,0.044023447,0.0,3407898,3407898,3407890,3407882,0,0.0035488692,0.0048069647,0.0015149907,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
237066959,3407898,3407898,3407890,3407882,0,0.084880896,0.08343282,0.120663024,0.0,3407898,3407898,3407890,3407882,0,0.001554185,0.0020577456,0.0021657194,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
237266954,3407898,3407898,3407890,3407882,0,0.099112265,0.07456977,0.07708083,0.0,3407898,3407898,3407890,3407882,0,0.0011677705,0.0013090986,0.001670536,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
237466960,3407898,3407898,3407890,3407882,0,0.11530137,0.13290462,0.14621367,0.0,3407898,3407898,3407890,3407882,0,0.0031216547,0.0015991022,0.0017333033,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
237866939,3407898,3407898,3407890,3407882,0,0.15972558,0.14461339,0.049790993,0.0,3407898,3407898,3407890,3407882,0,0.0014793086,0.0023698604,0.0013938907,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
238066959,3407898,3407898,3407890,3407882,0,0.112290256,0.12614797,0.06651149,0.0,3407898,3407898,3407890,3407882,0,0.0020491797,0.0024732267,0.0016620655,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
238266957,3407898,3407898,3407890,3407882,0,0.046436116,0.17216653,0.13373291,0.0,3407898,3407898,3407890,3407882,0,0.00095397636,0.0017873744,0.002029504,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
238466957,3407898,3407898,3407890,3407882,0,0.06711255,0.14981386,0.17953765,0.0,3407898,3407898,3407890,3407882,0,0.0023473885,0.0018589242,0.0011843495,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
238666957,3407898,3407898,3407890,3407882,0,0.10163751,0.10540608,0.13225691,0.0,3407898,3407898,3407890,3407882,0,0.0049698018,0.0066401362,0.002774375,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
238866957,3407898,3407898,3407890,3407882,0,0.034171347,0.12373771,0.10550432,0.0,3407898,3407898,3407890,3407882,0,0.0025008568,0.0033081758,0.0009795738,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
239066958,3407898,3407898,3407890,3407882,0,0.04235855,0.0438302,0.07307968,0.0,3407898,3407898,3407890,3407882,0,0.0012270698,0.0033909795,0.0033051807,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
239266959,3407898,3407898,3407890,3407882,0,0.14208247,0.16922978,0.22250512,0.0,3407898,3407898,3407890,3407882,0,0.019214189,0.022122739,0.0029827377,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
239466961,3407898,3407898,3407890,3407882,0,0.051724046,0.09103403,0.0910567,0.0,3407898,3407898,3407890,3407882,0,0.009155753,0.012027484,0.0032534648,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
239666939,3407898,3407898,3407890,3407882,0,0.06151183,0.07907982,0.10984443,0.0,3407898,3407898,3407890,3407882,0,0.0061299745,0.007816866,0.0019510018,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
239866938,3407898,3407898,3407890,3407882,0,0.11055885,0.13100336,0.085924394,0.0,3407898,3407898,3407890,3407882,0,0.0023132411,0.0034799387,0.0023398404,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
240066954,3407898,3407898,3407890,3407882,0,0.04354618,0.14090064,0.15793759,0.0,3407898,3407898,3407890,3407882,0,0.0013727001,0.0016099691,0.0017942312,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
240266938,3407898,3407898,3407890,3407882,0,0.0725,0.030134086,0.06940362,0.0,3407898,3407898,3407890,3407882,0,0.002285879,0.002188529,0.003898828,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
240466940,3407898,3407898,3407890,3407882,0,0.12312485,0.05946143,0.13817775,0.0,3407898,3407898,3407890,3407882,0,0.0032260378,0.0015831272,0.00312696,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
240666985,3407898,3407898,3407890,3407882,0,0.09976699,0.07349085,0.07692635,0.0,3407898,3407898,3407890,3407882,0,0.0014688676,0.0024735688,0.0018804158,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
240866955,3407898,3407898,3407890,3407882,0,0.14239104,0.09915336,0.07247234,0.0,3407898,3407898,3407890,3407882,0,0.0031063962,0.0034524598,0.00157889,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
241066958,3407898,3407898,3407890,3407882,0,0.091598645,0.09820346,0.07842947,0.0,3407898,3407898,3407890,3407882,0,0.002124901,0.0027389028,0.00230042,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
241266960,3407898,3407898,3407890,3407882,0,0.10438116,0.13401467,0.1626204,0.0,3407898,3407898,3407890,3407882,0,0.0035709268,0.002874538,0.0013799084,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
241466955,3407898,3407898,3407890,3407882,0,0.123319305,0.08388791,0.09076275,0.0,3407898,3407898,3407890,3407882,0,0.0032055331,0.0028570567,0.0010494156,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
241666937,3407898,3407898,3407890,3407882,0,0.055310912,0.12950446,0.10430916,0.0,3407898,3407898,3407890,3407882,0,0.0005417594,0.0017469327,0.0012599018,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
241866960,3407898,3407898,3407890,3407882,0,0.12450435,0.10604208,0.031840988,0.0,3407898,3407898,3407890,3407882,0,0.0034559637,0.0036029173,0.0010073647,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
242066962,3407898,3407898,3407890,3407882,0,0.091484606,0.07059894,0.108952634,0.0,3407898,3407898,3407890,3407882,0,0.0005566793,0.00086352235,0.0006888952,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
242266939,3407898,3407898,3407890,3407882,0,0.05533595,0.12149695,0.08863429,0.0,3407898,3407898,3407890,3407882,0,0.0018448884,0.00052298215,0.0014274339,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
242666960,3407898,3407898,3407890,3407882,0,0.0912317,0.033257164,0.06111307,0.0,3407898,3407898,3407890,3407882,0,0.0029065243,0.0024884655,0.0011093083,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
242866956,3407898,3407898,3407890,3407882,0,0.053561438,0.16397002,0.14169866,0.0,3407898,3407898,3407890,3407882,0,0.0012104666,0.0028689697,0.0022444907,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
243066994,3407898,3407898,3407890,3407882,0,0.06458507,0.04870546,0.06956684,0.0,3407898,3407898,3407890,3407882,0,0.0019134396,0.0018964035,0.0013361543,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
243266956,3407898,3407898,3407890,3407882,0,0.08827428,0.076124474,0.11349626,0.0,3407898,3407898,3407890,3407882,0,0.0055701775,0.0074970555,0.007221052,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
243466976,3407898,3407898,3407890,3407882,0,0.10696914,0.1360892,0.16477847,0.0,3407898,3407898,3407890,3407882,0,0.008162804,0.011183828,0.0039042218,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
243666960,3407898,3407898,3407890,3407882,0,0.07462166,0.07964806,0.059487388,0.0,3407898,3407898,3407890,3407882,0,0.0017274166,0.0021845864,0.0010895899,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
243866938,3407898,3407898,3407890,3407882,0,0.11315905,0.18407026,0.13394809,0.0,3407898,3407898,3407890,3407882,0,0.0042030844,0.0037448155,0.003542687,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
244066940,3407898,3407898,3407890,3407882,0,0.085746355,0.116119385,0.2017305,0.0,3407898,3407898,3407890,3407882,0,0.0021417588,0.004191161,0.0027513865,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
244266960,3407898,3407898,3407890,3407882,0,0.16347648,0.08060773,0.08873591,0.0,3407898,3407898,3407890,3407882,0,0.004099682,0.0027379186,0.0021448112,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
244466939,3407898,3407898,3407890,3407882,0,0.11421438,0.09995403,0.08757091,0.0,3407898,3407898,3407890,3407882,0,0.0027961794,0.0020211309,0.0023861695,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
244666955,3407898,3407898,3407890,3407882,0,0.05230789,0.123482116,0.14233583,0.0,3407898,3407898,3407890,3407882,0,0.0010275343,0.0066395374,0.0059052426,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
244866985,3407898,3407898,3407890,3407882,0,0.07791913,0.0616304,0.06029346,0.0,3407898,3407898,3407890,3407882,0,0.0006547099,0.0016777519,0.002298511,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
245066960,3407898,3407898,3407890,3407882,0,0.06996481,0.04471275,0.05781314,0.0,3407898,3407898,3407890,3407882,0,0.0031182112,0.0018259487,0.0015720347,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
245266953,3407898,3407898,3407890,3407882,0,0.10443278,0.07801232,0.16237642,0.0,3407898,3407898,3407890,3407882,0,0.0022223657,0.0015904572,0.003671569,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
245666956,3407898,3407898,3407890,3407882,0,0.07154514,0.18031453,0.1158779,0.0,3407898,3407898,3407890,3407882,0,0.0020091895,0.0027563572,0.0024694644,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
245866937,3407898,3407898,3407890,3407882,0,0.1128493,0.11929681,0.06344118,0.0,3407898,3407898,3407890,3407882,0,0.0027981496,0.004798675,0.0039635007,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
246066959,3407898,3407898,3407890,3407882,0,0.11368454,0.19121918,0.17846027,0.0,3407898,3407898,3407890,3407882,0,0.0017874195,0.0014219597,0.0015035154,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
246266938,3407898,3407898,3407890,3407882,0,0.073261045,0.034011744,0.050793923,0.0,3407898,3407898,3407890,3407882,0,0.00196318,0.0008947008,0.0015401567,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
246466941,3407898,3407898,3407890,3407882,0,0.05514806,0.040606063,0.03720426,0.0,3407898,3407898,3407890,3407882,0,0.0012262309,0.0019377144,0.0013396665,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
246666959,3407898,3407898,3407890,3407882,0,0.047852,0.06253266,0.027156686,0.0,3407898,3407898,3407890,3407882,0,0.003963301,0.0058236644,0.0026158313,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
246866953,3407898,3407898,3407890,3407882,0,0.1119044,0.13990663,0.059528515,0.0,3407898,3407898,3407890,3407882,0,0.011059296,0.014467797,0.003968058,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
247066961,3407898,3407898,3407890,3407882,0,0.06800239,0.04252077,0.051066577,0.0,3407898,3407898,3407890,3407882,0,0.0025452047,0.003387127,0.0026575383,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
247466952,3407898,3407898,3407890,3407882,0,0.07931634,0.06394064,0.072380126,0.0,3407898,3407898,3407890,3407882,0,0.0017342714,0.002283034,0.0015679877,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
247666955,3407898,3407898,3407890,3407882,0,0.049383994,0.054429017,0.07478976,0.0,3407898,3407898,3407890,3407882,0,0.0017781609,0.0017142569,0.0007431658,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
247866940,3407898,3407898,3407890,3407882,0,0.068293296,0.07264326,0.090176135,0.0,3407898,3407898,3407890,3407882,0,0.0011510786,0.0010624714,0.001291144,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
248066950,3407898,3407898,3407890,3407882,0,0.086283416,0.054231986,0.0803266,0.0,3407898,3407898,3407890,3407882,0,0.00185177,0.0014760989,0.0009432274,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
248266967,3407898,3407898,3407890,3407882,0,0.09054276,0.07680272,0.09594046,0.0,3407898,3407898,3407890,3407882,0,0.0017029712,0.0020769627,0.0018607985,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
248466937,3407898,3407898,3407890,3407882,0,0.018260099,0.07737416,0.08630588,0.0,3407898,3407898,3407890,3407882,0,0.0010908553,0.0010246366,0.0015064378,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
248666939,3407898,3407898,3407890,3407882,0,0.063996986,0.068588994,0.017532527,0.0,3407898,3407898,3407890,3407882,0,0.0020306867,0.0030842975,0.0025471495,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
248866979,3407898,3407898,3407890,3407882,0,0.10739914,0.07527837,0.05564133,0.0,3407898,3407898,3407890,3407882,0,0.0016357013,0.0016796668,0.0008825181,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
249266955,3407898,3407898,3407890,3407882,0,0.11415213,0.1254187,0.077654645,0.0,3407898,3407898,3407890,3407882,0,0.0018513001,0.0021515912,0.0013968981,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
249466955,3407898,3407898,3407890,3407882,0,0.04714301,0.05313922,0.037439417,0.0,3407898,3407898,3407890,3407882,0,0.0022577106,0.0029353844,0.0016731251,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
249666962,3407898,3407898,3407890,3407882,0,0.06842291,0.10881375,0.091861084,0.0,3407898,3407898,3407890,3407882,0,0.0018486717,0.0010425751,0.0013122904,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
249866939,3407898,3407898,3407890,3407882,0,0.0984529,0.058675162,0.061232552,0.0,3407898,3407898,3407890,3407882,0,0.004161778,0.0038203758,0.002121622,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
250066961,3407898,3407898,3407890,3407882,0,0.08715134,0.13811381,0.061846714,0.0,3407898,3407898,3407890,3407882,0,0.0025630526,0.003282234,0.0020484936,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
250266939,3407898,3407898,3407890,3407882,0,0.099183105,0.081386596,0.038379822,0.0,3407898,3407898,3407890,3407882,0,0.001075532,0.0020433764,0.0017607127,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
250466938,3407898,3407898,3407890,3407882,0,0.07301458,0.17375904,0.10863446,0.0,3407898,3407898,3407890,3407882,0,0.0024022933,0.0032520308,0.001486766,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
