timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
284712907,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
285218906,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
285724945,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
286231163,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
286737106,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
287242907,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
287748908,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
288254909,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
288761127,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
289267175,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
289751387,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
289762796,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
289773201,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
289883286,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
289982700,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290081084,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290180110,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290279172,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290378390,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290477288,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290576348,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290675186,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290774253,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290873212,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
290983332,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291082647,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291181075,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291280112,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291379137,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291478370,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291577294,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291676376,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291775235,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291874259,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
291984482,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292083311,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292182855,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292282672,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292381057,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292480093,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292579116,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292678339,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292777256,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
292975234,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293074224,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293173190,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293283307,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293371327,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293481051,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293580115,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293679116,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293778360,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293877316,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
293976345,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294075202,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294174298,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294284251,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294383274,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294482624,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294581056,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294779115,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294878369,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
294977235,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295076315,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295175168,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295274271,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295373201,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295483310,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295582673,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295681073,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295780130,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295879120,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
295978357,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296077277,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296176304,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296374212,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296583312,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296682817,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296781061,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296880108,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
296979149,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297078408,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297177271,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297276361,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297375375,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297474608,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297573242,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297683270,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297782628,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297881051,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
297980091,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298178344,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298277302,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298377304,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298476773,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298575197,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298674236,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298773233,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298883282,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
298982573,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299081068,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299180115,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299279131,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299378339,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299477274,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299576283,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299675171,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299774138,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299873152,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
299983263,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300082627,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300181048,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300280130,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300379139,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300478323,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300577286,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300676308,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300775168,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300874441,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
300973187,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301083311,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301182728,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301281081,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301380091,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301479131,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301578341,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301677510,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301776312,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301875199,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
301974612,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302073198,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302183293,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302282729,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302381049,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302480091,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302579162,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302876423,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
302975154,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
303074466,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
303173184,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
303283317,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
303382589,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
303481058,199999074,204037170,289762628,2147411071,8307839,0,2,1,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
