timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
335010003,335009919,3407890,8.731653,13.816938,5.7664347,21.859903,0,0,0,0,8
336010000,336009919,3407890,-17.038935,-7.2382703,-21.17492,21.86745,0,0,0,0,8
337009999,337009918,3407890,-26.155457,-15.977106,-16.065094,21.799517,0,0,0,0,8
338010007,338009918,3407890,-14.034278,-6.8931723,-16.108189,21.75255,0,0,0,0,9
340010000,340009919,3407890,-3.3925838,-12.446258,-17.391481,21.82971,0,0,0,0,8
341010001,341009920,3407890,-5.181651,-6.141726,-17.038935,21.875,0,0,0,0,8
342010000,342009919,3407890,0.6817489,1.0019734,-13.063962,21.897644,0,0,0,0,8
343009999,343009918,3407890,0.3728969,2.131438,-17.82124,21.64855,0,0,0,0,8
344010000,344009918,3407890,1.7878702,-6.26802,-8.028357,21.844807,0,0,0,0,8
345010000,345009919,3407890,12.35887,9.537302,0.51595044,21.580616,0,0,0,0,8
346009999,346009919,3407890,0.79726917,2.759916,-2.677316,21.73913,0,0,0,0,8
347009999,347009918,3407890,-2.2984335,-6.5403605,-13.800777,21.618357,0,0,0,0,8
348010002,348009919,3407890,-0.7493851,1.9734207,-13.173496,21.678743,0,0,0,0,8
349010005,349009920,3407890,1.9907039,1.6164602,-5.203498,21.618357,0,0,0,0,8
350010006,350009918,3407890,-0.43441457,0.5345055,-7.765127,21.618357,0,0,0,0,9
351010001,351009919,3407890,-0.59376204,2.9670146,-20.20407,21.79197,0,0,0,0,8
352010000,352009919,3407890,1.4999673,1.2018893,-10.896012,21.527779,0,0,0,0,8
353009999,353009918,3407890,-1.1049241,-0.9804256,-14.97214,21.671196,0,0,0,0,8
354010008,354009920,3407890,1.8100164,-0.46660328,-12.871227,21.598228,0,0,0,0,9
355010002,355009919,3407890,-0.0142903915,0.40596682,-9.945663,21.497585,0,0,0,0,8
356009999,356009919,3407890,0.008903437,0.3537433,-9.888053,21.60326,0,0,0,0,8
357010002,357009919,3407890,0.05581483,0.3489549,-9.92449,21.573067,0,0,0,0,8
358010001,358009921,3407890,-0.014514848,0.38217443,-9.950152,21.422102,0,0,0,0,8
359010013,359009924,3407890,0.048083548,0.36624634,-9.916583,21.437199,0,0,0,0,9
360010003,360009920,3407890,0.01997662,0.35591304,-9.950676,21.542873,0,0,0,0,8
